timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
106703915744,8,21,18,19,-23,-10,1,3,
106703915744,-31,-27,-61,-33,-2,-14,-14,-12,
106703922898,43,65,88,23,34,-12,24,12,
106703922898,7,-8,-20,-44,-32,-12,-7,-2,
106703930403,-36,-60,-93,52,0,-23,-8,-15,
106703930403,26,43,110,-61,-47,-37,6,7,
106703937978,-33,-60,-36,-97,-95,-45,-20,-16,
106703937978,-28,-11,-7,64,93,-44,-4,-6,
106703948527,31,33,99,15,11,-12,12,9,
106703948527,6,24,90,60,-43,28,2,0,
106703960425,-5,-36,-78,-2,-33,49,-4,2,
106703960425,-5,1,10,-31,-23,41,-5,-3,
106703967862,-14,-21,-98,1,52,31,-7,-7,
106703967862,1,12,43,19,-6,21,8,1,
106703982943,8,16,83,41,94,11,3,2,
106703982943,6,-2,-26,-69,-67,2,3,3,
106703990440,9,18,-87,34,-55,-9,3,0,
106703990440,19,20,7,3,114,-11,8,5,
106704005372,-25,-26,49,44,11,-11,-23,-12,
106704005372,-17,-29,-35,8,105,6,-2,-2,
106704015026,8,18,57,-33,2,8,8,1,
106704015026,20,3,-56,-14,-74,5,3,6,
106704027920,-3,12,-5,-10,-58,-2,4,-2,
106704027920,0,-4,-11,24,65,-6,-2,-3,
106704042931,12,29,127,-72,-92,-5,-2,1,
106704042931,-45,-76,-128,1,48,-4,-16,-19,
106704057886,9,12,-63,1,69,-10,3,2,
106704057886,0,13,118,34,42,-11,-5,0,
106704066788,14,15,-8,-28,48,-18,4,1,
106704066788,9,16,-62,63,52,-20,7,0,
106704073029,29,44,92,-89,-92,-18,2,7,
106704073029,-10,-29,14,91,127,-2,-10,-8,
106704087923,-40,-54,-30,11,127,-61,-18,-11,
106704087923,-18,-38,-44,31,-5,-33,0,-6,
106704102873,32,57,62,-30,-115,-11,9,8,
106704102873,36,40,-11,49,-14,24,16,6,
106704110425,-7,-10,53,-5,65,61,-3,-4,
106704110425,-22,-18,-5,38,-5,29,-15,-9,
106704119315,-26,-51,-115,-38,-66,22,-8,-6,
106704119315,13,31,-16,11,-17,24,8,6,
106704125558,46,69,42,7,-60,12,17,10,
106704125558,-13,-30,-7,-84,118,25,-12,-5,
