timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
142706804249,-1,-1,0,-1,23,-1,1,0,
142706804249,10,14,16,2,-39,-11,4,1,
142706834357,-4,-6,-5,-11,1,-5,-5,-4,
142706834357,-5,-1,-2,1,-6,-12,-1,0,
142706856890,2,5,2,3,1,1,1,0,
142706856890,8,8,12,17,11,5,0,5,
142706871907,-7,-6,-17,-25,-30,-13,-6,-2,
142706871907,-9,-9,-9,3,13,5,2,-8,
142706894534,3,1,12,5,2,17,2,3,
142706894534,-6,-12,-15,-7,-4,-11,-5,-3,
142706946795,6,9,11,-8,18,19,2,-2,
142706946795,-9,-5,-12,-2,2,-7,0,0,
142706987359,10,6,2,-19,-33,-22,1,1,
142706987359,-15,-25,-23,-9,12,-6,-11,-9,
142706999366,13,19,19,13,4,3,5,4,
142706999366,9,16,9,9,-28,-1,5,4,
142707014561,-4,-3,-1,-8,38,9,-3,0,
142707014561,2,-2,-3,0,-2,6,1,1,
142707021816,0,0,-2,-17,-25,-19,0,-1,
142707021816,-4,-3,-2,8,17,3,1,-5,
142707045629,9,6,4,0,-12,-1,1,0,
142707045629,1,4,4,-8,-53,-3,1,-3,
142707066731,7,3,5,21,-5,1,3,2,
142707066731,-1,6,1,-4,11,3,-2,2,
142707081707,-5,-8,-4,5,37,8,-3,-2,
142707081707,1,-1,2,-9,-62,-6,-3,-2,
142707096782,-1,-7,-6,-5,2,-18,0,-1,
142707096782,0,-3,-7,19,37,3,0,-3,
142707113191,-5,1,-6,6,-41,5,2,-7,
142707113191,7,9,18,-2,32,-5,1,5,
142707119595,-11,-13,-15,13,-10,-13,-1,-6,
142707119595,4,2,0,-8,11,14,2,0,
142707126777,-4,0,2,-13,-4,0,-5,0,
142707126777,-7,-11,-12,-8,-7,-2,-2,-1,
142707156883,-17,-25,-20,-10,55,-3,-8,-10,
142707156883,-1,4,7,-15,-28,2,-1,-2,
142707194443,-4,-1,-6,-3,50,26,-6,-2,
142707194443,-9,-12,-8,22,27,6,-1,-2,
142707231834,5,6,-4,-21,-73,-20,5,2,
142707231834,-6,-3,3,23,43,0,-3,-4,
142707239224,-14,-11,-13,-1,22,9,-4,-6,
142707239224,-8,-8,-14,2,-19,-27,-2,-4,
142707254288,5,15,12,-30,-37,17,1,1,
142707254288,-22,-21,-21,2,77,18,-6,-8,
142707271330,9,4,-5,28,-20,-6,3,0,
142707271330,3,11,3,-29,-40,-5,-3,1,
142707291880,-10,-18,-15,-3,-60,3,-5,-8,
142707291880,-3,2,5,8,81,-17,-1,-3,
142707306731,15,13,18,27,-4,6,7,7,
142707306731,5,14,16,-4,-24,-1,0,1,
142707321855,17,19,21,0,-55,-1,4,5,
142707321855,-21,-19,-13,-21,55,14,-6,-8,
142707329565,-4,-2,-4,-3,9,0,0,-3,
142707329565,4,9,6,20,-12,-8,0,1,
