timestamp,x,y,z,
142706253792,0.95166,0.217773,0.00634766,
142706259451,0.949707,0.187988,-0.0341797,
142706282128,0.947754,0.162598,-0.0185547,
142706306126,0.942383,0.216797,-0.027832,
142706314216,0.979492,0.231445,0.0151367,
142706343825,0.95166,0.161621,-0.0219727,
142706349566,0.939941,0.181641,-0.03125,
142706373766,0.938477,0.196289,-0.00732422,
142706426253,0.956543,0.225098,-0.0268555,
142706439520,0.97168,0.170898,-0.00439453,
142706476961,0.94873,0.195312,-0.00488281,
142706538684,0.944336,0.210449,0.0141602,
142706544530,0.970703,0.171875,0.00878906,
142706552175,0.924805,0.17041,-0.0493164,
142706559480,0.952148,0.236816,-0.012207,
142706597031,0.952148,0.202637,-0.03125,
142706628839,0.957031,0.167969,-0.0297852,
142706649564,0.956055,0.19873,-0.00292969,
142706664365,0.927246,0.183594,-0.00878906,
142706701861,0.956055,0.188477,-0.00683594,
142706709363,0.937988,0.162598,-0.0380859,
142706761999,0.95459,0.242188,-0.0375977,
142706814558,0.961426,0.19043,0.000976562,
142706876140,0.944336,0.200684,-0.00976562,
142706941876,0.935547,0.15332,-0.0112305,
142706990019,0.944336,0.189453,-0.0283203,
142707001763,0.975586,0.216309,-0.00390625,
142707054226,0.956543,0.203613,-0.015625,
142707076753,0.945801,0.18457,-0.0249023,
142707091930,0.956543,0.219238,-0.0175781,
142707144376,0.958008,0.159668,0.00585938,
142707181815,0.939453,0.165527,-0.0166016,
142707234347,0.969238,0.181152,0.00732422,
142707249337,0.972168,0.145996,0.00634766,
142707264429,0.936035,0.182129,-0.0180664,
142707301971,0.958496,0.177246,-0.0185547,
142707324316,0.96875,0.169922,-0.00439453,
142707348834,0.943848,0.197754,-0.0507812,
142707391914,0.974609,0.209473,0.00390625,
142707414312,0.964844,0.145996,0,
142707474327,0.956543,0.162109,-0.0078125,
142707489335,0.944336,0.163574,-0.0107422,
142707506138,0.964355,0.179688,-0.0219727,
142707512118,0.965332,0.149414,-0.00390625,
142707549481,0.953125,0.179199,-0.0161133,
142707579529,0.950684,0.185547,-0.00488281,
142707609297,0.962891,0.154785,-0.00634766,
142707647156,0.929688,0.182617,-0.00341797,
142707661847,0.958984,0.156738,0.00292969,
142707684345,0.973633,0.16748,-0.0112305,
142707699290,0.956055,0.199707,-0.0205078,
142707722032,0.955078,0.176758,0.000976562,
142707774429,0.943359,0.183594,-0.0185547,
142707826862,0.966309,0.188965,0.00488281,
142707864533,0.960449,0.143555,-0.0126953,
142707872114,0.958496,0.172363,-0.0141602,
142707894496,0.950195,0.191895,0.00927734,
142707909257,0.968262,0.158691,0.00244141,
142707969327,0.974121,0.134277,-0.00146484,
142707984536,0.964355,0.183594,0.0234375,
142708014519,0.972656,0.16748,-0.0078125,
142708036999,0.942383,0.174805,0.00585938,
142708067170,0.956055,0.170898,-0.0185547,
142708089340,0.973145,0.175293,-0.0102539,
142708126892,0.926758,0.187988,-0.0234375,
142708141927,0.965332,0.137695,-0.0136719,
142708201935,0.948242,0.184082,-0.00244141,
142708254337,0.940918,0.134766,0.0102539,
142708284357,0.945801,0.17334,-0.00830078,
142708306962,0.977539,0.15918,0.000488281,
142708352010,0.943848,0.174805,-0.00537109,
142708374398,0.954102,0.154785,0.0102539,
142708419414,0.95752,0.17334,0.000488281,
142708434269,0.961426,0.144043,0.0126953,
142708464392,0.967285,0.146973,-0.00830078,
142708486882,0.960449,0.175781,0.0263672,
142708569407,0.969727,0.206055,-0.0126953,
142708704609,0.953613,0.194336,-0.0112305,
142708854555,0.958496,0.0908203,0.0307617,
142708959468,0.964844,0.120117,0.000488281,
142709004334,0.975586,0.154785,0.0244141,
142709026926,0.960449,0.164551,-0.00488281,
142709071802,0.95459,0.17627,0.00683594,
142709079518,0.961914,0.129395,0.0200195,
142709146957,0.975098,0.151367,0.0195312,
142709154508,0.955078,0.141113,0.0415039,
142709206727,0.962402,0.193359,0.00976562,
142709229309,0.94873,0.193359,0.0214844,
