timestamp,x,y,z,
142706253792,7.125,2.75,-0.4375,
142706259451,5.3125,0.75,-0.625,
142706282128,4,-2,-1.1875,
142706306126,4.875,-0.875,1.8125,
142706314216,2.8125,1.6875,0.5625,
142706343825,4.0625,2.375,-0.8125,
142706349566,3.1875,-1,-0.5625,
142706373766,2.125,-0.5,-0.4375,
142706426253,1.6875,0.4375,2.875,
142706439520,0,0.6875,1.875,
142706476961,2.5625,0.75,2.0625,
142706538684,2.25,3,2.4375,
142706544530,2.9375,1.8125,-0.4375,
142706552175,5.25,0.125,-0.375,
142706559480,1.1875,-1.375,2.25,
142706597031,1.25,-0.4375,0.125,
142706628839,0.5,-1.0625,2,
142706649564,1.125,-2.5,1.5,
142706664365,2.9375,0.3125,0.5625,
142706701861,2,1.25,0.5,
142706709363,3.0625,-0.375,-0.5625,
142706761999,1.6875,-1.625,2.625,
142706814558,-2.6875,0.75,2.3125,
142706876140,0.0625,0.25,0.625,
142706941876,1.5,4.1875,0.5,
142706990019,1.875,2.1875,2.1875,
142707001763,0.0625,0.9375,1.5,
142707054226,-1.1875,1.1875,1.4375,
142707076753,0.875,1.9375,1,
142707091930,-1.5625,1.625,2.1875,
142707144376,-3.5625,0.625,1.375,
142707181815,0.6875,-1,-0.375,
142707234347,-7.375,0,2.1875,
142707249337,-2.6875,0.625,1.625,
142707264429,0.0625,1.5,0.375,
142707301971,-0.375,-0.875,0.6875,
142707324316,-0.625,0.5625,0.125,
142707348834,1.5,-1.625,0.25,
142707391914,-4,-2.4375,0.5,
142707414312,-1.5625,-0.4375,0.5625,
142707474327,-1.1875,2.8125,1.3125,
142707489335,0.5625,1.0625,-0.25,
142707506138,-1.6875,1.25,0.6875,
142707512118,-0.625,0.4375,0.1875,
142707549481,0.6875,0.5625,1,
142707579529,-1.0625,1.9375,2.0625,
142707609297,-1.5625,3.0625,0.625,
142707647156,1.1875,3.1875,0.4375,
142707661847,-2,2.875,-0.1875,
142707684345,1,0.6875,0,
142707699290,0.9375,-1,0.4375,
142707722032,-4.375,1.25,1.75,
142707774429,-0.375,0.5625,1.4375,
142707826862,-2.875,0.5625,1.125,
142707864533,-0.3125,1.75,1.4375,
142707872114,-0.5625,1.4375,1.9375,
142707894496,-2.1875,2.4375,2.5,
142707909257,-0.625,1.625,1.0625,
142707969327,-2.3125,-1.625,-1.4375,
142707984536,2.3125,-0.1875,1.25,
142708014519,-0.125,1.375,-0.5625,
142708036999,5.4375,2.875,1,
142708067170,3.375,0.3125,-0.4375,
142708089340,2.5,0,-0.4375,
142708126892,1.5625,-0.75,0,
142708141927,-1.1875,-1.3125,-0.625,
142708201935,-3.1875,0.125,2.5625,
142708254337,3.5625,2.4375,1.25,
142708284357,6,-0.25,1.1875,
142708306962,-0.4375,-0.625,0.375,
142708352010,1.0625,-0.4375,1.5625,
142708374398,-1.5,-1.375,0.875,
142708419414,1.125,-0.5625,1.75,
142708434269,-2.0625,0.3125,0.4375,
142708464392,3.125,-0.125,1.125,
142708486882,-2.6875,1.375,1.3125,
142708569407,0.8125,-0.5,0.4375,
142708704609,3.125,0.9375,0.125,
142708854555,-5.4375,2.5625,-0.6875,
142708959468,1.5,2.8125,-0.5,
142709004334,-5.5625,1.3125,-0.375,
142709026926,-0.5625,0.75,1,
142709071802,-5.3125,1.1875,0.375,
142709079518,-4.625,1.6875,0.5,
142709146957,-3.875,1.9375,0.8125,
142709154508,2.125,1.3125,-2.0625,
142709206727,-8.875,-1.8125,1.9375,
142709229309,0.25,2.875,0.625,
