timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
142707979502,3,11,-85,-95,-111,-19,84,12,
142707979502,31,76,109,60,101,112,26,24,
142707987024,12,-59,-128,-105,-70,12,10,6,
142707987024,-61,-128,-128,-128,28,27,-15,-30,
142707994513,-12,-26,-76,-102,-48,21,-8,1,
142707994513,-33,-63,-34,-75,-122,12,5,-9,
142708009322,18,44,76,13,-29,-26,5,1,
142708009322,-17,-31,-81,-21,108,63,10,2,
142708076875,-13,-62,-69,-92,-63,-12,17,-12,
142708076875,-7,27,109,43,92,35,-35,-20,
142708091789,-26,-53,-33,99,6,-41,-35,-7,
142708091789,24,67,115,79,23,53,15,-4,
142708114510,-6,-3,79,-7,6,-46,-44,20,
142708114510,-25,-53,-94,-71,-29,33,-46,-17,
142708137012,43,35,-22,19,-88,7,34,42,
142708137012,-76,-76,-91,-76,26,-67,22,-44,
142708166890,-44,-69,-111,-110,33,29,5,-16,
142708166890,12,6,88,69,-38,-41,-49,-2,
142708189493,4,3,-110,-113,-70,-22,3,5,
142708189493,8,25,102,127,127,-28,-4,13,
142708256770,12,24,44,68,124,97,30,12,
142708256770,-35,-71,-121,-128,-77,-46,-19,-12,
142708295605,4,-15,-27,-30,-101,-76,24,17,
142708295605,65,106,82,60,87,127,75,39,
142708309251,15,59,91,9,7,22,-18,10,
142708309251,32,73,127,91,-65,56,2,19,
142708331809,-17,-36,-11,-20,-76,-100,-61,-23,
142708331809,-30,-15,94,87,-36,-22,-9,-11,
142708354437,18,22,-21,-20,-128,3,71,6,
142708354437,-32,-78,-7,-127,-118,-9,-46,-19,
142708400754,87,116,127,127,87,60,60,69,
142708400754,-7,-18,6,-52,-87,52,-26,-21,
142708421869,-16,-49,-66,-81,-112,-83,8,0,
142708421869,-12,-19,103,66,127,-36,-57,-36,
142708444324,37,73,13,69,18,37,14,53,
142708444324,8,17,64,-48,-109,-1,30,2,
142708511747,1,-14,-72,-51,53,-47,23,14,
142708511747,-6,-36,-128,-97,-35,16,-46,2,
142708541791,-21,-52,-110,-128,-128,-86,-54,-11,
142708541791,16,48,55,94,66,39,21,21,
142708550599,6,21,118,79,-73,-36,-17,-2,
142708550599,-10,-23,-128,-108,-128,-93,-90,-9,
142708564544,-16,-26,7,-26,-45,-34,-94,-46,
142708564544,25,40,-56,-67,-3,4,38,14,
142708587006,-23,-80,-128,-128,-128,-43,23,-10,
142708587006,-57,-122,-111,-59,29,-19,-73,-40,
142708646899,24,68,-18,62,72,96,-36,-5,
142708646899,-7,-18,33,-14,-75,-102,38,-12,
142708654543,9,-7,-12,3,52,48,7,13,
142708654543,-36,-66,-34,-67,-100,-49,-38,-12,
142708669551,-2,25,111,40,-84,60,2,-24,
142708669551,10,8,-92,4,111,14,-7,26,
142708699304,63,117,127,122,77,54,51,55,
142708699304,-12,-33,-36,18,91,-43,4,-21,
142708714364,8,22,1,66,86,29,-35,-4,
142708714364,-30,-78,-47,61,-100,-23,10,-13,
142708721979,-20,-52,-69,17,-49,-41,-33,2,
142708721979,4,21,-32,-50,-21,6,-62,-25,
142708744487,10,48,96,102,127,-1,18,4,
142708744487,-7,-33,-88,-99,-75,0,-3,-18,
142708789253,-46,-103,-128,-128,-128,6,47,-25,
142708789253,6,58,127,101,100,-49,-43,-3,
142708828014,-46,-93,49,29,-64,-73,-115,-53,
142708828014,31,91,-41,69,82,66,29,3,
142708834700,36,13,-8,-76,1,12,8,42,
142708834700,-20,-6,-62,-88,-128,56,-18,-24,
142708856824,-31,-33,-36,5,-55,-12,-63,-27,
142708856824,-12,-29,-50,-66,-36,11,33,0,
142708879520,21,42,-64,9,81,126,113,29,
142708879520,-13,-31,-54,-110,-4,-113,-84,-30,
142708909227,14,0,-18,-39,-18,15,64,26,
142708909227,4,63,53,55,-81,-41,-36,-24,
142708932002,-1,-25,-92,15,17,45,-26,12,
142708932002,2,15,21,-68,-91,25,2,-5,
142708969241,28,72,81,100,58,44,4,10,
142708969241,70,72,58,62,34,44,49,58,
142708991768,-43,-100,-111,-107,-21,-99,-64,-41,
142708991768,-27,-48,31,74,21,29,28,-11,
142708999570,61,91,102,21,-92,33,72,56,
142708999570,-23,-105,-126,-113,-118,-37,16,1,
142709021648,9,75,127,65,32,15,-8,-19,
142709021648,40,81,113,80,-27,91,1,23,
142709074179,12,16,-36,83,77,47,27,12,
142709074179,17,6,-27,-47,4,23,1,1,
142709089267,2,34,65,82,103,27,-26,1,
142709089267,9,49,36,-5,-24,71,66,30,
142709119304,-9,-56,-111,-96,-126,-77,-26,-3,
142709119304,-35,-67,-92,48,-13,-86,-56,-42,
142709179515,-6,-66,-128,17,127,100,58,7,
142709179515,-58,-98,24,-115,-101,4,-18,-36,
142709201768,-6,-20,-64,-89,-103,-102,-74,-8,
142709201768,-21,-68,-90,-100,92,-51,3,4,
142709239299,11,18,76,89,117,39,-13,-9,
142709239299,-8,-4,-1,4,-103,-20,-8,-13,
