timestamp,x,y,z,
142706269957,-7.125,-5.6875,-0.1875,
142706292017,-0.9375,-4.9375,1.875,
142706299353,-3.5625,-5.375,1.5625,
142706314805,2.8125,-7.4375,1.9375,
142706321927,5.6875,-7.125,3.6875,
142706336901,1.6875,-4.375,2.75,
142706479553,1.375,-5.75,2.375,
142706525814,-2.4375,-5.8125,1.0625,
142706569498,3.0625,-5.4375,1.8125,
142706576975,7.0625,-1.375,3.5625,
142706614456,-0.0625,-0.8125,2,
142706637008,1.4375,-3.1875,2.25,
142706659343,-6.4375,-2.375,1.0625,
142706771936,2.1875,-0.5,3.375,
142706781429,-1.8125,0.125,2.25,
142706802075,3.5,-3.0625,3.875,
142706809374,3.9375,-2.125,2.1875,
142706824357,-0.5,-0.0625,2.75,
142706869337,-6.9375,-0.375,2.375,
142706944373,-1.1875,-2.1875,2.625,
142706966878,-8.5,-0.9375,0.4375,
142706983405,0.625,-2.8125,1.0625,
142706990861,2.0625,-2.9375,0.4375,
142707026857,-3.625,-0.5,-0.375,
142707036283,0.375,-1.125,1,
142707071844,0.625,-2.125,-0.5,
142707079273,-1.25,-2.25,-0.3125,
142707103151,-2.4375,-0.875,-0.625,
142707124488,2.6875,-2.75,0.625,
142707169420,1.25,-2.25,-0.0625,
142707176755,-3.1875,-3.125,-0.0625,
142707236845,1.5625,-3.375,0.5625,
142707259341,5.25,-4.25,1,
142707268247,-6.5625,-1.75,-0.4375,
142707326991,-6.875,-2.6875,-0.875,
142707334527,0.75,-2.5,-0.0625,
142707379584,0.5,-2.875,1,
142707424351,0.1875,-2.5,-0.4375,
142707446886,-2.8125,-1.625,0.25,
142707469543,3.375,-1.0625,1.375,
142707491858,-6.0625,-0.125,0.0625,
142707514705,-6.1875,0.375,0.9375,
142707521864,-0.1875,-0.4375,1.5625,
142707544615,1.25,0.5625,1.3125,
142707559336,1.4375,-1.125,1.75,
142707581919,-3.0625,-0.8125,0.375,
142707589480,-2.1875,-0.5625,1.5625,
142707634281,-0.125,-2.1875,0.875,
142707657039,-2.0625,-1.75,1.8125,
142707679526,0.75,-2.0625,2.25,
142707686913,1.5,-1.6875,2.9375,
142707702089,1.5,-2.375,3.125,
142707724316,2,-2.0625,2.6875,
142707746927,2.125,-1.875,2.0625,
142707756262,-2.3125,-1.5625,1.6875,
142707814655,1.5,-2.4375,2,
142707844606,-3.875,-0.0625,0.9375,
142707866972,0,-1.0625,2.625,
142707911801,0.8125,-2.375,2.4375,
142707936254,-3.6875,0.0625,0.3125,
142707957041,-0.875,-1.75,1.6875,
142708024306,1.625,0.375,1.3125,
142708046854,-4.6875,0.875,0.75,
142708099543,5.125,-2.8125,1.8125,
142708144341,-4.375,-0.75,1,
142708160557,3.6875,-1.75,1,
142708211859,-6.0625,-1.375,0.5625,
142708234295,-3.4375,-0.125,0.625,
142708279591,-10.5,1.6875,1.25,
142708302238,-4,-1.375,1.5,
142708324273,-2.0625,-3,0.8125,
142708376931,-2.0625,-2.9375,0.125,
142708489248,-0.75,-0.9375,1.0625,
142708534323,2.1875,-2.4375,0.875,
142708631887,-8.125,2.25,-0.0625,
142708766975,6.3125,0.5625,0,
142708796933,-5,3.3125,-0.875,
142708976765,-4,2.5,-1.0625,
142708984492,5.6875,2.625,-1.125,
142709081825,1.625,1.8125,-0.6875,
142709096933,3.75,3.875,-0.1875,
142709156846,-4,2.4375,-1.6875,
142709209246,0.5,2.9375,-1.3125,
142709246761,-10.1875,2.4375,-2.1875,
