timestamp,roll,pitch,yaw,
142706253792,272,23,43,
142706259451,272,23,43,
142706282128,272,23,43,
142706306126,273,23,42,
142706314216,272,23,43,
142706343825,272,23,43,
142706349566,273,23,43,
142706373766,273,23,43,
142706426253,273,23,43,
142706439520,273,22,43,
142706476961,273,22,43,
142706538684,272,22,43,
142706544530,272,22,44,
142706552175,272,22,43,
142706559480,273,22,43,
142706597031,273,22,43,
142706628839,273,22,43,
142706649564,273,22,43,
142706664365,273,22,43,
142706701861,273,22,43,
142706709363,273,22,43,
142706761999,274,22,42,
142706814558,274,22,42,
142706876140,274,22,42,
142706941876,273,21,43,
142706990019,273,21,43,
142707001763,273,21,43,
142707054226,273,21,43,
142707076753,272,21,44,
142707091930,272,21,44,
142707144376,272,21,44,
142707181815,272,21,44,
142707234347,272,21,44,
142707249337,272,21,44,
142707264429,271,21,44,
142707301971,271,21,44,
142707324316,271,21,44,
142707348834,272,21,44,
142707391914,272,21,44,
142707414312,272,21,44,
142707474327,271,21,45,
142707489335,271,21,45,
142707506138,271,21,45,
142707512118,271,20,45,
142707549481,271,20,44,
142707579529,271,20,45,
142707609297,271,20,45,
142707647156,270,20,46,
142707661847,270,20,46,
142707684345,270,20,46,
142707699290,270,20,46,
142707722032,269,20,46,
142707774429,269,20,46,
142707826862,269,20,46,
142707864533,269,20,46,
142707872114,269,20,46,
142707894496,269,20,47,
142707909257,268,20,47,
142707969327,269,20,47,
142707984536,268,20,47,
142708014519,268,20,47,
142708036999,268,20,48,
142708067170,268,20,47,
142708089340,269,20,47,
142708126892,269,20,47,
142708141927,269,20,47,
142708201935,269,19,47,
142708254337,268,19,48,
142708284357,268,19,47,
142708306962,269,19,47,
142708352010,269,19,47,
142708374398,269,19,47,
142708419414,269,19,47,
142708434269,269,19,47,
142708464392,269,19,47,
142708486882,269,19,47,
142708569407,269,19,47,
142708704609,269,19,48,
142708854555,267,19,49,
142708959468,267,19,50,
142709004334,266,19,50,
142709026926,266,19,50,
142709071802,266,19,51,
142709079518,265,19,51,
142709146957,265,19,51,
142709154508,264,19,52,
142709206727,265,19,51,
142709229309,264,19,52,
