timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
84030524861,9,0,-90,-82,-23,-12,-9,3,
84030524861,-12,-22,-31,-36,-22,-8,-4,0,
84030529120,6,-10,-29,6,28,21,11,1,
84030529120,10,8,44,89,37,5,4,4,
84030551714,17,46,30,-30,-15,10,8,4,
84030551714,-36,-68,-7,-42,-31,-19,-16,-21,
84030559263,29,97,46,55,44,26,13,9,
84030559263,0,29,15,-6,-7,-20,-26,-13,
84030566556,-24,-44,29,-32,-23,-12,-11,-7,
84030566556,-47,-85,-83,-28,-13,-9,0,-5,
84030581629,20,-1,35,26,14,-9,-9,-6,
84030581629,-2,-36,-69,35,3,-4,1,-2,
84030596747,6,22,-50,42,40,6,-2,-8,
84030596747,11,43,109,51,1,1,11,10,
84030611655,-10,36,15,-7,2,21,17,1,
84030611655,15,-79,-72,-81,-26,1,8,25,
84030619063,-32,-8,25,-44,-29,-17,-14,-16,
84030619063,-14,-28,-71,18,26,14,2,-7,
84030636103,-25,-71,15,18,3,-17,-12,-7,
84030636103,21,32,-32,-32,5,25,22,15,
84030641620,14,55,113,52,-3,-3,1,1,
84030641620,-22,-18,-86,-55,-30,-4,-4,-5,
84030649043,10,-6,-16,0,-9,-14,-11,-6,
84030649043,-40,-16,-14,-27,-21,-25,-17,-23,
84030671754,11,-48,-61,-29,-11,-24,-18,-11,
84030671754,37,29,-1,-19,-13,8,20,26,
84030679082,-5,-46,-49,47,65,25,24,21,
84030679082,61,90,-4,-38,-15,7,-1,7,
84030694122,57,112,4,84,9,49,16,19,
84030694122,0,-10,24,16,-2,-1,-12,-2,
84030724281,23,-35,-31,13,28,13,31,30,
84030724281,8,2,26,-31,-37,-16,0,-1,
84030746688,-21,-40,-48,-3,-3,-3,5,-1,
84030746688,4,75,55,-19,-21,-3,2,-4,
84030754194,-8,-47,-47,12,27,-6,-10,-12,
84030754194,25,62,51,80,36,10,0,4,
84030776658,7,28,54,34,5,-6,-16,-8,
84030776658,-19,-12,7,38,2,-13,-10,-12,
84030784140,13,64,47,5,28,27,15,12,
84030784140,31,41,51,-15,-15,0,-3,9,
84030791742,-45,-77,17,52,25,-21,-24,-20,
84030791742,56,127,107,92,61,67,43,21,
84030800978,-24,-110,-47,-124,-122,-60,-31,-19,
84030800978,-1,-28,-4,62,60,12,12,17,
84030823887,7,9,34,47,47,19,15,11,
84030823887,-38,29,-54,-16,0,-15,-23,-29,
84030829062,43,-17,-35,-25,-31,5,11,26,
84030829062,-43,-59,-14,-48,-48,-30,-15,-13,
84030836630,17,-28,-77,-20,17,29,19,6,
84030836630,-4,70,77,54,-1,-28,-21,-20,
84030851551,-23,-39,-19,33,12,8,10,3,
84030851551,14,37,35,-54,-13,-1,-7,-4,
84030867504,-17,27,86,19,-21,-22,-14,-7,
84030867504,-15,-80,4,37,36,15,9,10,
84030874310,-44,64,60,51,-11,-45,-39,-47,
84030874310,26,13,73,-28,3,41,34,18,
84030889267,1,-55,-106,-35,-12,-19,-8,11,
84030889267,-35,14,36,25,4,-24,-30,-24,
84030896723,5,-43,-3,3,30,24,13,13,
84030896723,37,48,-31,1,-7,4,8,9,
84030926521,-27,-84,-64,-103,-61,-33,-16,-9,
84030926521,10,51,68,103,45,36,30,15,
84030956775,9,34,58,2,-26,14,6,-4,
84030956775,14,-28,-28,19,31,-14,2,11,
84030964276,10,36,-55,29,7,40,23,-1,
84030964276,-3,-23,-2,-39,-38,-31,-19,-10,
84030986510,13,24,13,-31,0,6,6,18,
84030986510,-44,-54,-56,-59,-8,-11,-16,-18,
84030994129,-29,-13,6,26,31,-31,-32,-31,
84030994129,43,47,83,8,-23,30,30,31,
84031016585,20,31,-18,-43,-30,-19,-12,-6,
84031016585,-14,-24,61,67,11,-7,-1,-3,
84031031715,9,49,60,-1,26,37,26,11,
