timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
28392055296,10,-23,-111,-88,-39,-4,44,6,
28392055296,19,-11,95,14,-54,-4,-3,25,
28392062757,-3,27,-79,50,-23,-63,-15,-13,
28392062757,23,12,-94,-69,-65,-65,25,21,
28392085329,-43,-82,-69,-64,-37,82,29,-8,
28392085329,-14,-13,28,59,59,-16,8,5,
28392092771,0,-83,-73,-128,-97,26,-13,9,
28392092771,-31,35,127,105,-97,-37,-1,-27,
28392107918,-41,-60,2,26,62,-3,-49,-62,
28392107918,34,89,-52,-8,-65,21,-14,2,
28392115303,-39,47,-29,-85,-90,-7,21,-13,
28392115303,30,-104,-128,-47,72,27,-36,13,
28392139762,4,-101,-39,8,-21,-6,3,40,
28392139762,-26,40,-80,-128,-25,13,-34,-32,
28392152856,30,-48,-89,-78,9,11,15,41,
28392152856,88,106,127,122,-20,-71,46,85,
28392168018,-78,-108,-6,82,21,127,-65,-54,
28392168018,-13,-104,-121,-121,-95,-44,4,17,
28392175350,41,106,97,102,127,30,-10,2,
28392175350,-33,24,77,91,102,93,-7,-17,
28392199889,-58,-1,56,57,-60,26,33,-63,
28392199889,48,50,87,56,-34,-13,13,2,
28392212820,2,26,-52,-54,-11,-11,28,25,
28392212820,-5,14,-87,-76,21,16,-5,16,
28392220258,14,71,83,49,40,4,-27,15,
28392220258,-4,-53,-127,-30,46,-9,-15,6,
28392250415,-9,-70,-64,104,36,24,9,12,
28392250415,26,-18,-1,19,28,16,-2,8,
28392257743,-57,-88,-108,-51,18,-77,-32,-44,
28392257743,-67,-101,-70,-86,-74,-37,-6,-5,
28392267255,30,-9,-49,63,-2,-28,2,19,
28392267255,-26,-54,69,67,7,54,60,-24,
28392280371,-25,-65,-99,-107,7,-7,16,-30,
28392280371,-13,-86,-128,-70,-95,-31,-42,-10,
28392296633,32,95,127,108,9,1,97,57,
28392296633,39,-26,-42,-14,-75,17,0,-15,
28392302930,-15,50,126,55,-73,-50,-9,-28,
28392302930,82,-29,-109,-128,-91,47,36,33,
28392317837,-70,-96,-116,30,51,-35,-5,-34,
28392317837,33,64,81,62,-97,26,-24,67,
28392327284,14,-46,-107,-48,29,27,-76,-2,
28392327284,55,127,127,127,-14,20,31,26,
28392340287,-16,-120,-128,-128,-105,-79,-19,-36,
28392340287,29,13,-36,15,-19,-30,4,5,
28392349306,3,82,39,2,-1,38,38,-3,
28392349306,17,-45,-47,-14,25,-14,-30,22,
28392362935,55,19,35,-95,-113,-16,-2,24,
28392362935,20,-2,-128,-33,-60,-31,19,24,
28392377787,-10,47,71,76,-16,3,11,11,
28392377787,87,86,117,63,-111,-16,-7,50,
28392385390,41,42,-93,104,53,-56,75,-1,
28392385390,-57,-9,-50,-59,-41,61,-83,-64,
28392402094,-2,-49,-32,-47,-45,-45,-32,-12,
28392402094,-38,-12,97,-51,12,1,-5,-13,
28392415507,11,59,92,49,4,18,6,12,
28392415507,-10,-62,-56,-11,-4,-31,-22,-21,
28392430462,5,-76,-91,-63,7,9,-10,-6,
28392430462,4,53,35,68,-4,-24,-15,-19,
28392437984,-108,-128,-89,-112,-15,-9,-21,-41,
28392437984,22,71,111,127,112,21,-1,-3,
28392445360,-32,-50,-104,-18,-68,29,10,-33,
