timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
22652110922,-14,-41,36,-19,-39,-16,19,-43,
22652110922,8,38,42,-22,51,4,-5,13,
22652118359,2,2,-7,-18,-24,-1,-5,4,
22652118359,-5,-15,-21,1,-18,-5,3,-5,
22652128121,12,36,-5,-14,41,10,-20,37,
22652128121,-6,-24,12,11,-16,2,-10,-9,
22652141185,-22,-46,-24,22,-4,-10,21,-43,
22652141185,1,16,13,-39,-12,-5,3,8,
22652149944,3,28,-24,10,23,2,0,3,
22652149944,5,19,20,-2,-36,3,-6,18,
22652163270,-5,-18,4,-13,28,-6,-5,-3,
22652163270,-5,-28,5,31,-23,-1,-1,-7,
22652170748,5,-13,-19,11,27,-1,-9,10,
22652170748,-11,-17,-15,-7,46,-9,3,-11,
22652186563,3,1,4,-68,-97,7,-7,-3,
22652186563,11,16,-10,32,16,-1,17,-18,
22652193456,1,0,30,-20,-9,1,8,-5,
22652193456,3,20,-16,31,6,0,-6,10,
22652202181,9,50,29,12,15,-2,-20,29,
22652202181,-20,-54,-1,-36,-6,-9,-5,-20,
22652208585,0,0,-30,16,11,-1,11,-13,
22652208585,4,16,-13,-9,2,0,2,4,
22652230988,-20,-45,-17,5,-47,-3,4,-13,
22652230988,9,38,55,7,2,11,-7,11,
22652246050,0,20,-16,21,5,1,-9,4,
22652246050,1,-7,-27,22,-11,-8,10,-5,
22652261030,-9,-14,-1,-46,11,-10,-1,-1,
22652261030,3,18,6,10,22,5,-9,9,
22652271509,-5,-13,-46,-16,-20,-1,-5,0,
22652271509,5,9,13,-19,-24,3,-8,6,
22652283555,6,16,26,25,43,3,2,-9,
22652283555,-19,-63,-49,8,-24,-14,10,-21,
22652291118,4,32,35,-36,-11,-1,-1,6,
22652291118,1,14,2,6,33,1,-3,1,
22652305834,8,7,24,29,-64,-3,-2,12,
22652305834,1,1,-17,-22,33,7,-6,-5,
22652320790,14,49,22,-28,55,4,4,10,
22652320790,7,14,-11,29,-18,-3,-9,23,
22652328329,-18,-54,-8,4,-51,-11,2,-12,
22652328329,-5,-12,-46,-87,-20,-10,0,-3,
22652337174,4,28,14,-52,19,-4,-13,1,
22652337174,-31,-87,-2,-11,-52,-11,21,-57,
22652352278,-1,-18,-32,18,28,1,8,-3,
22652352278,-2,11,-3,-34,17,2,-3,-5,
22652366095,1,-4,12,11,17,6,-8,7,
22652366095,-3,5,6,6,32,-6,-1,-10,
22652373490,-8,4,14,2,-43,-4,1,4,
22652373490,20,43,-26,-29,-12,11,-15,29,
22652388395,-19,-88,-33,-9,-53,-18,0,-19,
22652388395,-26,-49,-15,-15,28,-7,19,-31,
22652397383,8,26,6,-26,-5,9,-1,3,
22652397383,7,21,69,83,30,2,5,-9,
22652410925,10,30,-52,-27,31,8,3,2,
22652410925,-2,17,31,3,-27,-1,-13,16,
22652418291,3,-9,-45,-8,5,6,-4,9,
22652418291,-21,-38,-4,6,14,-6,9,-28,
22652435326,0,-7,-7,28,6,-1,2,1,
22652435326,6,4,16,15,16,1,-13,14,
22652441012,-2,5,-43,-53,-54,-5,0,-11,
22652441012,-15,-66,-11,72,-11,-6,17,-38,
22652463315,8,6,-14,-64,1,-12,-11,15,
22652463315,-28,-60,-7,-31,-2,-10,14,-35,
22652470923,8,37,17,18,18,6,1,12,
22652470923,11,27,54,20,-6,7,-5,11,
22652478213,13,48,-28,21,58,13,-13,20,
22652478213,3,-13,-3,-40,7,5,-9,10,
22652485908,-6,-33,36,-31,-42,-11,-2,-5,
22652485908,-22,-20,-29,-12,-41,-13,4,-34,
22652500853,-11,-58,-12,16,-12,-9,21,-33,
22652500853,12,47,17,16,35,3,-4,16,
22652515800,13,17,25,21,36,10,-9,18,
22652515800,1,10,12,62,-36,0,-11,15,
22652531568,-2,-3,41,29,21,4,7,-11,
22652531568,13,59,-28,6,9,5,-16,27,
22652545959,-26,-108,-19,-37,-1,-7,5,-24,
22652545959,5,-5,-21,94,-16,-1,-6,14,
22652553283,3,36,-32,-119,44,2,-7,9,
22652553283,-4,-26,20,-3,-39,-2,4,-17,
22652561029,-5,3,-2,24,-47,2,15,-23,
22652561029,-5,-10,1,25,33,-7,-6,6,
22652568454,-4,-23,-24,-16,-59,-11,-3,-7,
22652568454,6,-1,0,2,68,3,3,-8,
22652590860,4,28,-25,27,68,4,-11,17,
22652590860,1,15,-12,-126,-62,4,-6,6,
22652605782,5,-9,45,50,4,-8,-7,5,
22652605782,10,10,-52,-48,4,-4,1,0,
22652613311,-13,-13,-23,5,-33,1,13,-26,
22652613311,-16,-55,-14,2,36,-13,4,-8,
22652628260,-2,13,17,-8,18,-1,-4,0,
22652628260,-1,7,7,15,7,6,0,0,
22652643336,2,28,28,-14,-19,1,0,-2,
22652643336,3,-4,-14,9,-45,-12,8,-6,
22652665976,-15,-46,-1,23,13,-7,1,-7,
22652665976,-2,50,31,59,15,2,-4,-6,
22652673413,-7,-46,-15,-18,17,-1,4,-12,
22652673413,-2,-3,18,6,37,9,-4,2,
22652688503,2,29,-2,-2,-14,-3,-3,2,
22652688503,-1,-7,-24,-6,29,1,-4,9,
22652695773,-4,-17,-19,0,-19,2,-16,11,
22652695773,-13,-40,-28,-39,49,-11,-3,-21,
22652710795,-6,-45,-44,-5,-98,-15,13,-17,
22652710795,12,58,28,44,-82,-4,-4,10,
22652725782,6,-29,46,84,37,7,-1,15,
22652725782,-7,-36,-34,-29,25,-4,-2,-6,
22652755791,-3,12,-5,60,-66,2,2,-7,
22652755791,22,87,5,-54,53,13,-33,53,
22652763451,-17,-74,-69,-28,3,-12,8,-42,
22652763451,-11,-8,22,36,-3,-1,26,-20,
22652778180,8,67,-16,-44,78,-1,-22,29,
22652778180,9,-8,15,18,21,20,-13,23,
22652793330,-14,-60,-71,0,22,-5,-2,-27,
22652793330,-3,-13,21,-15,-100,-18,27,-40,
22652808450,3,26,99,53,4,-1,5,4,
22652808450,11,51,-112,-51,17,-4,-11,22,
22652815995,-6,-57,-24,-8,-44,-8,13,-23,
22652815995,3,12,39,34,39,2,-4,6,
22652838274,9,86,35,24,-82,5,2,-4,
22652838274,-16,-83,-37,-42,-25,-9,6,-25,
22652853326,-1,-5,-40,-11,27,-4,10,-10,
22652853326,5,7,-3,113,6,0,-9,14,
22652861008,-6,-24,34,-109,-4,0,-1,-9,
22652861008,-15,-14,-30,1,-31,-10,13,-35,
22652868333,3,41,44,24,-1,-2,3,-7,
22652868333,8,-29,62,-9,57,0,-5,17,
22652875937,13,60,-67,46,16,6,-15,27,
22652875937,-14,-106,-48,-30,-26,-4,-1,-13,
22652883326,-18,-69,-1,38,7,-7,19,-27,
22652883326,14,67,0,-26,37,10,-11,28,
