timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
25573358987,-8,19,55,-25,36,2,-4,-8,
25573358987,8,-39,40,81,-20,2,5,11,
25573364305,-2,26,-25,-99,22,0,-1,-2,
25573364305,27,-23,-24,-27,-63,2,9,21,
25573372143,23,97,52,70,8,2,10,15,
25573372143,-20,-100,-111,-52,-18,-1,-7,-15,
25573386815,-1,5,70,80,13,1,0,3,
25573386815,0,-9,-55,-55,14,-3,-9,-15,
25573402112,19,-122,-46,-2,-40,-5,5,27,
25573402112,1,86,30,-82,18,0,7,7,
25573424312,-15,-6,-51,85,-34,3,-4,-5,
25573424312,-19,95,127,11,33,-7,-12,-25,
25573439483,-11,-35,-85,-106,26,-15,-26,-32,
25573439483,-2,-33,-11,67,-11,7,22,27,
25573446786,10,2,4,-48,-25,-6,-15,-21,
25573446786,11,-45,-66,90,14,14,16,22,
25573454235,-38,-59,18,-26,-12,2,-6,-9,
25573454235,7,78,84,70,58,-6,-10,-20,
25573463199,5,7,-87,-93,44,6,5,11,
25573463199,2,-34,22,-21,-56,-6,-2,0,
25573471363,9,68,37,90,39,-8,-2,1,
25573471363,-34,-39,-39,-5,-16,-3,-12,-29,
25573476961,-21,-48,-80,-21,-24,6,5,0,
25573476961,2,46,47,-35,22,5,-6,-9,
25573499491,10,9,69,114,-29,-8,-10,-18,
25573499491,-51,-120,-119,-85,18,-12,-4,18,
25573514317,8,-25,-19,-50,-1,13,10,23,
25573514317,9,55,-24,-45,-2,-11,-12,-4,
25573521805,-10,41,18,88,21,11,19,16,
25573521805,-46,-65,-74,-61,-18,-16,-28,-55,
25573544380,28,103,73,26,-1,1,3,0,
25573544380,-3,-40,-27,-49,-45,-14,-11,-3,
25573551971,13,-33,6,72,77,12,12,14,
25573551971,-16,1,-9,-108,-53,-7,-6,-10,
25573559486,36,70,7,-50,22,-10,-1,-5,
25573559486,-4,-34,-9,82,-6,3,8,16,
25573567023,-23,-32,17,-8,-40,-4,-11,-29,
25573567023,20,88,125,126,61,19,11,15,
25573574506,13,-93,-96,-128,25,-11,-10,-4,
25573574506,4,2,-22,100,-23,17,17,11,
25573598972,-2,20,32,-25,-29,-5,2,7,
25573598972,21,68,114,114,53,0,-7,-3,
25573604608,-43,-56,-128,-101,16,-13,-18,-41,
25573604608,33,45,13,-16,-24,1,6,16,
25573611817,6,13,-20,81,92,7,-3,8,
25573611817,-26,-33,-74,-128,-2,-12,-13,-25,
25573626780,-8,-1,23,-66,-45,-8,5,2,
25573626780,13,-19,-46,18,34,12,9,19,
25573634674,3,-27,-3,19,-60,-3,1,-10,
25573634674,-11,20,64,-43,13,-2,-10,-3,
25573652392,-19,-41,127,122,-63,24,16,17,
25573652392,33,112,75,21,-69,-16,0,-1,
25573657270,-27,-72,-45,44,-27,-15,-11,-4,
25573657270,15,54,-2,0,60,12,15,19,
25573664270,-35,-54,-101,-128,-50,-21,-21,-33,
25573664270,-11,61,106,127,41,8,5,-1,
25573679339,5,-34,-30,-47,8,-6,-4,3,
25573679339,38,-54,-73,-76,7,11,11,21,
25573687027,-7,12,45,43,-12,5,9,18,
25573687027,-12,-24,-77,-108,-56,-9,-5,-17,
25573703124,27,47,115,103,61,21,8,8,
25573703124,-13,9,23,-6,0,-21,-20,-24,
25573732021,31,46,11,8,-11,4,4,-7,
25573732021,-15,-23,-79,-17,-14,3,5,7,
25573739327,14,-26,14,60,8,-10,4,17,
25573739327,31,-39,-67,-9,-28,-10,5,18,
25573746778,-44,-15,-52,11,1,-4,-13,-34,
25573746778,-20,-30,4,-55,0,-4,-12,-11,
25573761835,21,77,56,-16,83,-8,-1,6,
25573761835,32,-73,-84,-88,-18,0,3,24,
25573776794,-7,-13,30,79,-15,1,6,6,
25573776794,-15,-39,-33,-62,9,-15,-20,-23,
25573784223,8,12,-116,-128,-17,-17,-6,-7,
25573784223,30,73,59,103,-6,6,9,11,
25573791780,-47,-54,14,33,24,9,-3,-9,
25573791780,15,-24,-64,-53,-21,-6,-3,-3,
25573806966,19,33,32,19,-1,-10,-2,4,
25573806966,-1,-6,-16,-13,19,8,10,18,
25573821789,-47,49,75,93,-45,7,-5,-35,
25573821789,21,-25,-10,-64,-59,-5,-10,-3,
25573829362,-28,-40,-7,127,47,26,16,18,
25573829362,4,58,-44,-54,-2,-17,-12,-18,
25573844253,13,9,-24,-48,-23,-9,-2,-2,
25573844253,-20,-26,-36,-1,63,17,4,-3,
25573851760,36,37,52,-8,-51,-18,0,10,
25573851760,-11,6,51,84,36,3,-1,-5,
25573859455,-6,-33,-71,-114,-11,11,-7,-15,
25573859455,-32,-71,-108,-62,-7,-2,3,1,
25573866883,19,13,-49,-34,-15,-22,-5,19,
25573866883,5,38,70,91,86,9,8,-1,
25573881730,24,31,-49,-65,-28,-18,-6,9,
25573881730,-29,-40,-71,-21,32,-7,-14,-4,
25573889226,-5,-60,-53,-28,-5,4,2,0,
25573889226,28,62,39,-55,-1,1,-2,-6,
25573904289,-12,-42,-35,-66,-4,2,4,1,
25573904289,19,91,127,127,41,19,14,11,
25573911789,-23,-59,-85,-71,-33,-8,-14,-19,
25573911789,-6,79,112,119,-24,-5,7,4,
25573919426,-21,29,27,-30,14,-6,-27,-42,
25573919426,-15,-97,-55,-114,-18,-5,1,3,
25573926855,39,42,-13,-31,20,27,21,19,
25573926855,-21,-104,-68,58,-20,-11,-4,4,
25573949249,-15,89,10,-18,-22,-16,-5,-1,
25573949249,28,-10,26,80,63,21,19,13,
25573956885,-37,-47,-104,-128,-42,-19,-20,-32,
25573956885,7,-31,-26,5,9,6,11,25,
25573971770,4,52,87,126,23,-5,0,-2,
25573971770,-26,-52,-33,-58,-30,6,-1,-8,
25573979244,-6,51,117,65,-13,5,2,-6,
25573979244,12,25,-43,-42,-13,5,-8,-13,
25573986923,-9,-93,-92,-27,-11,-1,2,8,
25573986923,-9,13,93,-14,56,1,-1,-5,
25573994287,37,62,-32,-29,8,-15,0,5,
25573994287,-49,-81,-76,-28,-44,2,-6,-13,
25574001869,7,11,18,-21,31,18,9,4,
25574001869,11,-15,-66,-47,-24,-9,-5,1,
25574009386,-4,-49,49,87,36,2,7,12,
25574009386,-16,83,68,37,9,-12,-22,-39,
25574024284,16,-24,-66,-92,-18,3,11,15,
25574024284,-23,54,104,103,15,-2,-4,-17,
25574031773,17,-111,-115,-122,14,-2,-5,15,
25574031773,-1,-53,-65,-44,-66,3,13,18,
25574046724,-19,-43,-98,-7,-9,14,3,4,
25574046724,-5,39,58,105,7,-21,-3,-3,
25574054378,-10,52,65,-61,33,12,-8,-22,
25574054378,-29,-9,72,53,-4,-17,-17,-30,
25574076894,11,27,116,114,9,8,1,-6,
25574076894,-2,41,-11,-97,-50,-19,-10,-2,
25574084275,-11,-13,-14,79,27,-9,-4,-5,
25574084275,30,-39,-66,-107,-17,17,13,21,
25574106806,12,-24,6,20,15,-4,-4,-4,
25574106806,5,-17,-45,-54,-6,-9,-5,3,
25574114245,13,-11,-40,-63,1,-7,-3,-5,
25574114245,8,-93,-128,-104,-9,-4,4,25,
25574121930,12,85,60,39,-61,-6,2,4,
25574121930,28,-79,-76,-49,-24,11,12,23,
25574136929,-2,-59,-58,20,-13,-8,-7,-4,
25574136929,-10,9,8,-70,-14,-4,3,6,
25574151879,28,21,55,65,35,5,0,7,
25574151879,-16,-2,-47,-39,-40,1,-4,-14,
25574159427,9,-110,-117,-64,8,-13,-3,14,
25574159427,4,75,110,127,22,20,19,12,
25574166806,-2,-12,-86,-128,-21,-18,-11,-12,
25574166806,29,-14,35,17,-8,15,9,22,
25574181954,20,-17,-38,68,23,-4,8,8,
25574181954,-37,-35,0,-79,17,-12,-18,-25,
25574189209,-37,-48,-11,69,43,15,3,-3,
25574189209,9,111,103,36,-101,-28,-9,-7,
25574204491,20,-33,-70,-89,-16,9,8,15,
25574204491,59,37,35,84,15,25,11,26,
25574219374,9,-11,-88,-119,0,-1,1,11,
25574219374,1,-8,68,103,51,14,12,21,
25574226894,-61,42,22,-48,-29,-12,-10,-33,
25574226894,36,-23,-48,-46,-4,10,13,15,
25574234288,-6,-16,-22,-16,16,7,-3,-12,
25574234288,24,36,65,76,-24,-22,-8,1,
25574249192,-22,-72,-51,-79,-91,-3,-5,2,
25574249192,15,-1,-27,68,20,7,2,7,
25574256886,7,12,47,59,30,6,10,14,
25574256886,-23,-49,-76,-82,12,-16,-11,-24,
25574271950,-7,-55,-50,-44,12,-9,5,40,
25574271950,28,-43,-62,-91,-3,11,6,15,
25574279238,23,71,105,120,-6,11,5,5,
25574279238,-28,101,100,22,-1,-12,-2,-10,
25574286892,-9,-13,-78,-111,-30,-9,-22,-49,
25574286892,16,-14,-28,44,66,2,8,30,
25574301925,-18,-78,-79,-90,-9,4,-8,-10,
25574301925,42,52,93,66,43,2,11,23,
25574309266,-18,47,100,73,-8,2,-4,-19,
25574309266,-18,21,-54,-30,12,-10,-7,-16,
25574324408,-15,-60,-62,-84,-17,1,4,0,
25574324408,40,44,54,71,39,8,6,9,
25574331734,-41,-20,49,32,-30,-18,-17,-25,
25574331734,12,-67,-97,-89,-26,-16,-11,-5,
25574339436,-34,-74,-89,103,-11,-10,5,13,
25574339436,-14,37,4,-2,27,3,-5,-15,
25574354326,11,33,-55,-26,-31,-13,-6,5,
25574354326,-1,8,-22,38,24,13,-1,-11,
25574361798,8,66,91,28,-16,-10,-9,-11,
25574361798,-27,-114,-80,-51,-44,5,1,6,
25574391975,17,8,59,58,11,11,8,12,
25574391975,-4,20,32,5,-3,-12,-10,-4,
25574399251,30,37,47,36,45,19,13,16,
25574399251,-9,14,-68,-67,-45,-21,-10,-21,
25574414247,4,-10,9,-44,15,-16,-10,-3,
25574414247,33,-18,-87,-49,18,0,6,17,
25574429289,-23,-86,-75,-76,-58,1,8,4,
25574429289,-44,6,33,87,37,18,-6,-23,
25574444286,-28,9,-1,-58,-2,15,2,-12,
25574444286,-21,-42,-53,-63,-31,-24,-17,-9,
25574459203,-9,13,56,101,35,-12,1,3,
25574459203,8,4,-37,-90,16,6,-6,-9,
25574481716,1,41,-30,-46,16,-4,-3,-7,
25574481716,-25,37,79,47,-1,-7,-1,-5,
25574489230,-14,-53,-128,-111,13,-15,-18,-26,
25574489230,-18,-61,42,54,-23,4,8,3,
25574504258,41,61,34,67,-13,12,14,26,
25574504258,-52,-62,9,-30,37,2,-11,-35,
25574511727,25,46,-43,-74,-71,-3,6,8,
25574511727,2,-24,68,127,3,12,15,30,
25574526836,1,-43,-104,-81,-30,-6,-6,-15,
25574526836,-13,13,36,-29,3,-7,-11,-9,
25574541929,-9,50,68,36,-9,-1,1,0,
25574541929,13,-48,-54,-65,9,7,-3,3,
25574556898,-31,3,36,44,27,5,4,-9,
25574556898,21,-85,-109,-52,-70,-12,1,9,
25574564221,-15,37,49,76,25,-17,-8,-4,
25574564221,-12,-23,8,-9,-32,-19,-11,-14,
25574579262,-50,-92,-30,-25,-8,4,-9,-22,
25574579262,18,112,75,-11,-7,9,13,19,
25574601725,-17,9,1,33,-19,-16,-16,-25,
25574601725,7,-96,-81,-70,38,18,11,16,
25574609214,17,45,41,26,-1,-9,-7,2,
25574609214,-6,5,-79,71,1,6,1,-2,
25574624385,-32,104,112,80,19,-9,1,-20,
25574624385,30,-89,-128,-114,-18,0,-1,12,
25574631879,-4,-62,-40,-36,37,4,4,12,
25574631879,-5,-63,-33,-48,-5,1,2,2,
25574646809,32,-29,-103,-109,-20,0,8,27,
25574646809,-12,36,59,55,30,-5,-4,-6,
25574661747,-4,-4,4,112,-60,-7,-9,-18,
25574661747,-14,35,19,-52,80,-25,-19,-16,
25574684311,25,-24,-1,-46,-70,26,15,20,
25574684311,-6,-65,-44,58,14,3,5,18,
25574691959,15,100,69,67,16,4,0,-5,
25574691959,-9,-91,-112,-32,13,-4,-8,-17,
25574714165,13,-60,-31,27,21,11,6,16,
25574714165,-26,38,85,60,-6,-1,-3,-6,
25574729359,23,-1,-6,-17,37,-2,8,21,
25574729359,-15,40,22,10,-11,-7,-9,-22,
25574736938,-31,20,91,75,28,-1,-4,-14,
25574736938,45,-24,-89,-122,14,10,3,9,
25574751957,11,-67,-99,-128,1,-8,-8,-6,
25574751957,-17,84,109,49,-7,5,-9,-14,
25574759418,28,2,82,54,-78,4,8,15,
25574759418,-4,13,-15,127,-12,2,7,1,
25574774243,-20,13,73,-63,18,-10,-15,-17,
25574774243,-21,66,69,61,50,20,2,-12,
25574781724,36,46,33,10,-29,-3,10,18,
25574781724,-43,-103,-108,-91,-45,-12,-8,-12,
25574796758,27,-20,46,20,4,0,3,19,
25574796758,14,23,19,37,6,3,2,12,
25574804163,-9,17,71,58,-19,14,4,-13,
25574804163,7,-32,-113,-92,6,-9,-5,-7,
25574826953,-25,74,30,20,-12,3,2,-19,
25574826953,-2,51,105,88,0,-5,-10,-8,
25574841757,31,32,22,-31,10,15,8,2,
25574841757,-8,-26,48,11,-55,-9,-7,-5,
25574849399,20,9,-19,-47,44,-12,-2,16,
25574849399,-16,-22,-53,-23,-8,-5,-4,-11,
25574864401,27,-128,-128,-79,13,0,-1,16,
25574864401,3,-23,98,38,65,-14,0,7,
25574879238,7,78,-22,41,-33,8,3,-6,
25574879238,-42,-68,-46,-28,-6,-4,-14,-26,
25574886931,2,74,-18,-18,61,14,-5,-12,
25574886931,15,-31,-20,42,-40,0,21,31,
25574901893,21,38,-26,-128,19,-11,-7,-7,
25574901893,-29,-45,-42,-12,-26,9,-1,-7,
25574924466,36,98,127,65,62,6,7,8,
25574924466,-18,-7,-84,-93,-17,-21,-17,-17,
25574939183,-35,-103,-76,29,-47,12,8,11,
25574939183,36,93,84,105,-4,-14,-3,7,
25574954376,-43,-34,-27,-26,18,-1,-7,-32,
25574954376,-1,30,-78,-93,-56,-7,-3,-7,
25574961835,14,-55,17,115,61,-8,8,20,
25574961835,0,2,-93,-111,-19,-3,-11,-9,
25574976786,-15,-35,-128,-116,-36,-14,-10,-16,
25574976786,-26,-31,-16,29,2,25,3,4,
25574991946,-44,-27,14,2,-8,-11,-18,-31,
25574991946,-3,-10,58,-84,-2,-3,-12,-18,
25575006714,27,9,45,-36,-21,1,2,23,
25575006714,-15,2,-4,-20,7,8,6,1,
25575021985,-7,74,15,-52,4,-13,-7,-29,
25575021985,27,-48,-27,44,7,2,5,16,
25575044297,11,31,-31,-40,-5,10,11,12,
25575044297,0,-33,-23,36,9,-8,-8,-12,
25575051735,-24,31,-20,-54,7,-1,2,9,
