timestamp,x,y,z,
22336587343,0.808594,0.539062,0.00146484,
22336613079,0.819336,0.546387,0.0102539,
22336640241,0.821777,0.537109,0.0131836,
22336649418,0.811523,0.541016,0.0170898,
22336677611,0.808594,0.540039,0.0117188,
22336692564,0.818848,0.536621,0.0102539,
22336724073,0.813477,0.537109,0.0166016,
22336731762,0.812988,0.536133,0.0214844,
22336754230,0.814941,0.535645,0.0170898,
22336799044,0.802734,0.533691,0.00537109,
22336806961,0.805664,0.539551,0.0141602,
22336851510,0.809082,0.538086,0.0180664,
22336895172,0.803223,0.542969,0.0195312,
22336917815,0.806152,0.544922,0.0151367,
22336955055,0.812988,0.535645,0.00927734,
22336977878,0.813965,0.546875,0.0209961,
22337030193,0.806641,0.548828,0.0146484,
22337052378,0.808105,0.543457,0.0126953,
22337070508,0.810547,0.543945,0.0205078,
22337105064,0.803711,0.539062,0.00878906,
22337129016,0.804688,0.542969,0.0141602,
22337150330,0.806152,0.54834,0.00634766,
22337182013,0.799805,0.543945,0.012207,
22337232828,0.802734,0.540039,0.00878906,
22337247756,0.810059,0.543457,0.00976562,
22337269948,0.8125,0.541992,0.0185547,
22337292349,0.79541,0.54834,0.0112305,
22337307443,0.802246,0.541016,0.00390625,
22337330155,0.804199,0.538086,0.0112305,
22337360095,0.813477,0.541016,0.0214844,
22337382616,0.805176,0.544434,0.0117188,
22337397482,0.802734,0.540527,0.0131836,
22337419887,0.804199,0.541504,0.0170898,
22337450048,0.80957,0.550781,0.0131836,
22337480105,0.808594,0.551758,0.0117188,
22337524966,0.806152,0.543945,0.0151367,
22337547561,0.808105,0.547363,0.0131836,
22337562645,0.802734,0.54248,0.0141602,
22337592561,0.806152,0.537598,0.0166016,
22337614924,0.804688,0.543945,0.0219727,
22337629779,0.810059,0.540527,0.0102539,
22337644915,0.805176,0.538574,0.00732422,
22337674913,0.813477,0.544922,0.0170898,
22337690111,0.817383,0.54834,0.0102539,
22337720031,0.810059,0.547852,0.0170898,
22337735094,0.804688,0.542969,0.0136719,
22337772385,0.802246,0.550781,0.0185547,
22337794833,0.801758,0.545898,0.00976562,
22337825130,0.808105,0.546875,0.00976562,
22337847581,0.803711,0.550293,0.015625,
22337877383,0.79834,0.546387,0.00537109,
22337899971,0.807129,0.544922,0.0146484,
22337930077,0.795898,0.544922,0.00537109,
22337944907,0.807129,0.549316,0.00585938,
22337967556,0.808105,0.540039,0.0131836,
22338004948,0.803711,0.531738,0,
22338027613,0.803711,0.536621,0.00732422,
22338072589,0.803223,0.536621,0.0146484,
22338102604,0.806641,0.541504,0.0151367,
22338125142,0.808594,0.543457,0.0107422,
22338147593,0.8125,0.553223,0.00585938,
22338177400,0.803223,0.554199,0.0107422,
22338192560,0.79834,0.540039,0.00292969,
22338207613,0.807617,0.548828,0.00390625,
22338230063,0.807617,0.552246,0.00634766,
22338252307,0.809082,0.535645,0.0166016,
22338274830,0.80127,0.541992,0.00878906,
22338304774,0.803223,0.530762,0.00537109,
22338320068,0.811523,0.536133,0.0151367,
22338335152,0.809082,0.528809,0.015625,
22338349959,0.814453,0.533203,0.0161133,
22338379987,0.811035,0.533203,0.0151367,
22338395076,0.817383,0.535156,0.0131836,
22338425051,0.813477,0.540039,0.00927734,
22338447581,0.808594,0.540039,0.0141602,
22338462627,0.810059,0.540039,0.0170898,
22338485138,0.811035,0.537109,0.0224609,
22338515086,0.817871,0.543457,0.019043,
22338567554,0.81543,0.538086,0.0170898,
22338642444,0.8125,0.539062,0.0146484,
22338672771,0.8125,0.530273,0.0273438,
22338687451,0.82373,0.53418,0.0239258,
22338702619,0.818848,0.54541,0.0249023,
22338732567,0.813965,0.536621,0.0253906,
22338747575,0.806641,0.532715,0.0307617,
22338785059,0.80957,0.537109,0.0151367,
22338815073,0.819336,0.528809,0.0268555,
22338852408,0.807129,0.53418,0.0249023,
22338867628,0.806641,0.534668,0.0166016,
22338889876,0.809082,0.539551,0.0175781,
22338919813,0.809082,0.534668,0.0214844,
22338957336,0.811035,0.526855,0.0195312,
22338979806,0.813477,0.531738,0.0141602,
22339024836,0.805664,0.543457,0.0141602,
22339114860,0.808105,0.53418,0.0185547,
22339129828,0.813477,0.536133,0.0146484,
22339167364,0.811523,0.529297,0.0200195,
22339182344,0.806641,0.542969,0.0166016,
22339197334,0.8125,0.534668,0.019043,
22339234926,0.8125,0.54248,0.0317383,
22339249834,0.812012,0.539062,0.0283203,
22339280058,0.812988,0.537598,0.0317383,
22339295072,0.810547,0.537109,0.0239258,
22339310047,0.815918,0.540527,0.0258789,
22339340133,0.816895,0.537109,0.0239258,
22339362383,0.811523,0.536621,0.0249023,
22339392632,0.814941,0.527832,0.0219727,
22339414895,0.817871,0.538574,0.0224609,
22339444887,0.814941,0.536133,0.0263672,
22339467594,0.813477,0.537109,0.0214844,
22339520045,0.809082,0.538086,0.0166016,
22339534968,0.815918,0.538086,0.0258789,
