weight,trial,C1,C2,C3,C4,C5,C6,C7,C8
1,0,3.047504037968473,3.4160566787413473,20.01740854068357,9.015339514895937,8.888984351621849,3.4495159559705058,2.1283346993136925,1.5328442210540483
1,0,3.098836114196054,3.605267011127973,21.59133941977846,8.993361446615504,8.738958947550664,3.5017760095562553,2.17613500896553,1.6596890050335114
1,0,3.342741473411459,3.3763153313262735,18.016997844947575,9.684177954803182,9.54447105046376,3.8737488942681644,2.2338105649374898,1.9294214477806375
1,0,3.2685672600847036,3.494103689142043,16.727230313406203,9.82073569099652,9.793003400319858,4.133817050407407,2.225798166878537,1.5881124486774534
1,0,3.477646710137354,3.7465957973779047,17.879716629432895,10.596551415271634,9.309755025211343,4.121463376871637,2.2901301672551404,1.713644991192736
1,0,3.2616843358043823,3.378202771715119,14.505843962095303,9.651080036467187,7.861725579872067,3.5526190280919017,2.0535304518061133,1.8924253260678767
1,0,2.9875176476767455,3.11712385994103,15.70346398173962,9.062010040915933,7.937668480431176,3.3598945379426426,1.8791642820118568,1.8403742233241593
1,0,3.0268565753092433,3.2043789072883277,15.343151271707233,8.725685645432211,6.718994055717173,2.8811495105470466,2.079304071574557,2.027916731016423
1,0,3.0033769315302083,3.074422337482732,14.937490463250857,8.931252969929107,7.428407019139615,2.7241860544069705,1.9560927339889855,1.9689729204251472
1,0,2.8451518926360193,2.9925353709334,14.750449596350327,8.440912432021927,7.761277488261713,3.0661587331713482,1.8904039779691784,1.9556039897598718
1,0,3.0460709915586697,3.2124695658434,14.98434439425368,8.0465772405535,7.0898456105079415,3.037881622631,2.0404576757558184,2.108236351827936
1,0,3.1739116331180903,3.285316133673162,14.655835560806512,8.689543115850821,7.222408071746013,3.2705305868578316,1.9933977474619833,2.092504168883926
1,0,3.3661848531094365,3.13333399537023,14.513572958528467,9.171403699945492,6.868475945281257,3.4435692846104033,2.105633987864554,1.960752847663165
1,0,3.7382407014447314,3.1043993841248416,14.223295692406081,7.835690061688661,6.958701790914172,3.512081065094599,2.2296456427422244,1.7621966029845755
