timestamp,roll,pitch,yaw,
23912253739,284,58,111,
23912280687,285,58,110,
23912299234,285,58,110,
23912313921,285,58,110,
23912337587,285,58,110,
23912358749,285,58,110,
23912375278,285,58,110,
23912421620,285,58,110,
23912448721,285,58,110,
23912473403,285,58,110,
23912493551,285,58,110,
23912517564,285,58,110,
23912531051,285,58,110,
23912553599,285,58,110,
23912576316,285,58,110,
23912591216,285,58,110,
23912613855,285,58,110,
23912636194,285,58,110,
23912651092,285,58,110,
23912682746,285,58,110,
23912714484,285,58,110,
23912748840,285,58,110,
23912772704,285,58,109,
23912778698,285,57,109,
23912838787,285,57,110,
23912876239,285,57,110,
23912898788,285,57,110,
23912936063,285,57,110,
23912981198,285,57,110,
23913041264,285,57,110,
23913138710,284,57,110,
23913176127,284,57,110,
23913206255,284,57,110,
23913258733,284,57,110,
23913273859,284,57,110,
23913326364,284,58,110,
23913348607,284,58,111,
23913386089,284,58,111,
23913423792,284,58,111,
23913446271,284,58,111,
23913491054,284,58,111,
23913521211,284,58,111,
23913618627,284,58,111,
23913656248,284,58,111,
23913678542,284,58,111,
23913723753,284,58,111,
23913768636,284,58,111,
23913798708,284,58,111,
23913836055,284,59,111,
23913881281,283,59,111,
23913903649,283,59,112,
23913918543,283,59,112,
23913948618,283,59,112,
23913978506,283,59,112,
23914023794,283,59,111,
23914038501,283,59,111,
23914061106,283,59,111,
23914083501,283,60,111,
23914106069,283,60,111,
23914128551,283,60,111,
23914151122,283,60,111,
23914181162,283,60,111,
23914203516,283,60,111,
23914226069,283,60,111,
23914248487,283,60,111,
23914286075,283,60,112,
23914308678,283,60,112,
23914323564,282,60,112,
23914338651,283,60,112,
23914361066,283,60,111,
23914383542,283,60,111,
23914398742,283,61,111,
23914428675,283,61,111,
23914451192,283,61,111,
23914466273,283,61,111,
23914481182,283,61,111,
23914503512,283,61,111,
23914518644,283,61,111,
23914541365,283,61,111,
23914556243,284,61,111,
23914586047,284,61,110,
23914601108,284,61,110,
23914623526,284,61,110,
23914638539,284,61,110,
23914653657,284,61,111,
23914676092,284,61,110,
23914698748,284,61,111,
23914721264,284,61,111,
23914743508,283,61,111,
23914766267,283,61,111,
23914773638,283,61,111,
23914796229,283,61,111,
23914826062,283,62,111,
23914841290,283,62,112,
23914886043,282,62,112,
23914908528,282,62,112,
23914923708,282,62,112,
23914931203,282,62,113,
23914946275,282,62,113,
23914961265,282,62,113,
23914976089,282,62,113,
23915006226,282,62,113,
23915021085,281,62,113,
23915043719,281,62,113,
23915058751,281,62,113,
23915073669,281,62,114,
23915096043,281,62,114,
23915118553,281,62,114,
23915133568,281,62,114,
23915156325,281,62,114,
23915178599,280,62,114,
23915193685,280,62,114,
23915215962,280,62,114,
23915238701,280,62,114,
