timestamp,roll,pitch,yaw,
37738150720,220,31,259,
37738159430,220,31,259,
37738180413,219,31,260,
37738204887,219,32,261,
37738220109,218,32,261,
37738243323,218,32,262,
37738258519,217,32,262,
37738279410,217,32,262,
37738308005,217,31,263,
37738354665,217,31,263,
37738360441,217,31,263,
37738412983,217,31,263,
37738435507,217,31,262,
37738450353,217,30,262,
37738457755,217,30,262,
37738480436,217,30,263,
37738495300,216,29,263,
37738540674,216,29,263,
37738555366,216,29,264,
37738570566,216,29,264,
37738594720,215,29,265,
37738615238,215,29,265,
37738637946,215,29,266,
37738660238,214,28,266,
37738675366,214,28,267,
37738690198,213,28,267,
37738713099,213,28,268,
37738727985,213,29,268,
37738757757,214,29,267,
37738782032,214,29,267,
37738787745,214,29,267,
37738847879,214,29,267,
37738922708,214,29,268,
37738945263,213,29,269,
37738982920,214,29,269,
37739005433,215,30,268,
37739057663,216,29,268,
37739095127,216,29,268,
37739118054,217,29,267,
37739147909,217,28,267,
37739177636,218,27,265,
37739222909,218,26,265,
37739275258,221,25,262,
37739290260,222,25,260,
37739365428,225,25,257,
37739395328,227,26,255,
37739447958,230,29,253,
37739485164,232,30,250,
37739507756,233,31,249,
37739545476,235,32,247,
37739567607,236,33,246,
37739583063,236,33,246,
37739597868,237,34,245,
37739620226,237,34,245,
37739635464,238,34,244,
37739665507,238,35,244,
37739687907,238,35,244,
37739717931,238,36,244,
37739740281,239,37,244,
37739785368,240,38,243,
37739815451,240,39,243,
37739830338,240,39,243,
37739845329,240,39,242,
37739860207,241,39,242,
37739882727,242,40,241,
37739897721,243,40,240,
37739927690,244,41,240,
37739950168,244,41,239,
37739972966,244,41,239,
37740010208,244,41,240,
37740047896,244,41,240,
37740070372,244,42,240,
37740100264,245,42,240,
37740123059,245,42,241,
37740145432,245,42,241,
37740175153,245,42,241,
37740212681,245,41,242,
37740257739,245,40,242,
37740272664,245,40,242,
37740287649,244,39,242,
37740310202,244,38,243,
37740325193,244,38,243,
37740377787,244,37,244,
37740392700,243,36,245,
37740437870,243,35,246,
37740467727,243,35,246,
37740497839,243,35,246,
37740512807,243,35,246,
37740527976,242,35,247,
37740542664,242,35,247,
37740557745,241,35,247,
37740587741,241,34,248,
37740610151,241,34,248,
37740647881,241,34,248,
37740670345,241,34,248,
37740715368,242,34,247,
37740737872,242,34,247,
37740760160,242,33,246,
37740782949,242,33,246,
37740805436,242,33,247,
37740820217,242,33,247,
37740865379,242,33,247,
37740895160,242,33,247,
37740947883,245,32,245,
37740970376,245,32,245,
37741007672,246,32,244,
37741045236,247,32,244,
37741075226,247,32,244,
37741090251,247,32,244,
