timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
35838076892,0,2,-3,23,-11,2,-6,-2,
35838076892,-4,-15,-21,-4,7,-2,-1,0,
35838084484,0,-1,-1,-15,-14,1,5,4,
35838084484,-6,-9,-15,-34,-8,-7,-6,-2,
35838106912,-20,-10,-16,-17,-22,-15,-10,-12,
35838106912,3,6,7,-8,-19,-7,1,-1,
35838114235,11,-6,-9,6,13,5,5,8,
35838114235,-6,-8,-12,-3,18,-7,-14,-8,
35838162504,2,6,4,-7,-7,0,-1,-3,
35838162504,1,-6,5,7,-4,4,11,7,
35838174181,-10,-10,-5,-15,-10,-1,-6,-8,
35838174181,15,23,33,36,17,13,10,9,
35838204417,-2,-6,-12,4,-5,-3,2,-3,
35838204417,-14,-11,-38,-25,-32,-11,-3,-7,
35838219240,27,33,64,47,19,9,6,14,
35838219240,-12,-17,-40,-46,1,2,-10,-7,
35838264271,4,18,26,9,12,-2,-3,1,
35838264271,-2,-5,-20,-34,-11,-4,-4,-4,
35838274676,13,19,29,61,23,10,8,9,
35838274676,-6,-6,-10,-29,5,-6,-6,-7,
35838317000,5,3,3,-29,-30,-4,4,10,
35838317000,-3,-11,-11,8,6,-3,-9,-2,
35838346696,-14,-24,-55,-57,-19,-3,-1,-6,
35838346696,6,12,19,24,1,-1,6,3,
35838376757,-2,-4,-9,-23,-21,-5,-1,0,
35838376757,-3,-14,-20,7,26,4,-2,-1,
35838406725,-6,7,3,-26,-17,-7,-9,-5,
35838406725,0,14,24,-10,3,7,2,-4,
35838438307,-1,-8,-14,4,0,6,5,-1,
35838438307,-2,-14,-14,5,-5,-5,-3,-2,
35838452092,-1,-11,-18,12,-9,-7,-1,0,
35838452092,2,2,7,1,-3,-2,-2,-1,
35838496678,1,16,16,-30,-4,6,5,4,
35838496678,10,7,19,21,19,1,1,5,
35838504519,-22,-21,-15,4,-24,-6,-7,-12,
35838504519,-2,7,1,-67,-20,0,1,-2,
35838549308,6,-8,-14,7,-2,1,9,9,
35838549308,-2,-4,-1,-10,-24,-4,-3,1,
35838564199,-5,-22,-50,-47,-18,-4,-7,-4,
35838564199,7,11,14,-6,0,1,7,10,
35838639423,-11,-23,-36,-56,-30,-6,-3,-2,
35838639423,-5,-6,-4,31,9,-11,-6,-5,
35838654410,8,26,48,33,9,8,4,-2,
35838654410,10,0,-3,-44,-22,-4,4,6,
35838684414,-8,-16,-49,-48,-39,-7,-7,-7,
35838684414,-6,-6,-9,2,7,-11,-7,-5,
35838691821,-9,-12,-6,-3,-2,-2,-9,-8,
35838691821,12,20,32,41,24,2,3,9,
35838744332,-7,2,-12,-26,-11,-4,-4,-7,
35838744332,2,11,14,38,26,-2,-7,0,
35838789453,-12,-7,-16,-31,-7,-4,-10,-8,
35838789453,9,8,19,23,-14,-5,1,2,
35838796668,-5,-17,-8,19,0,-3,-4,1,
35838796668,-6,1,-15,-20,-13,-2,-6,-6,
35838826845,-3,1,-1,6,4,-1,-6,-6,
35838826845,-15,-21,-39,-54,-23,-5,-6,-11,
35838871743,16,28,28,4,24,11,11,10,
35838871743,-9,-19,-16,-33,-36,-9,-5,-5,
35838888095,9,5,23,43,0,11,13,12,
35838888095,11,28,15,-42,-1,6,0,2,
35838931828,-3,-3,-2,-38,-13,-8,-3,-3,
35838931828,1,-1,-2,-24,-5,5,9,7,
35839059486,-9,5,0,7,-3,-5,-9,-13,
35839059486,-5,-22,-25,-40,-18,-8,-9,-7,
35839066714,-1,3,-3,-1,7,4,2,0,
35839066714,7,8,8,22,2,-2,0,-1,
35839074363,-3,-9,-7,-23,-29,-1,6,8,
35839074363,1,17,19,40,31,8,8,1,
35839111623,-2,-4,10,29,40,5,7,1,
35839111623,-1,2,-16,-11,-8,-6,-6,-4,
35839119220,15,15,21,19,20,6,3,10,
35839119220,-2,10,26,-11,0,1,-3,-5,
35839141739,2,-6,-37,-56,-32,-4,1,0,
35839141739,4,-9,13,50,41,12,4,5,
35839194156,-3,-22,-42,-24,-19,-7,0,5,
35839194156,3,15,20,-7,-3,0,0,-1,
35839239231,7,10,38,58,17,2,-6,-1,
35839239231,-16,-18,-15,-20,-26,-12,-9,-11,
35839254393,2,4,14,28,16,2,2,-5,
35839254393,1,3,1,-10,-5,-4,-1,-3,
35839291912,1,3,6,-11,-10,-1,1,1,
35839291912,-13,-12,-15,31,5,-16,-11,-7,
35839329146,-8,-3,22,70,9,-8,-4,-8,
35839329146,3,13,0,-37,9,12,9,2,
35839381813,-3,-20,-25,20,3,-7,-6,-2,
35839381813,-6,-9,-21,0,-5,-2,-2,-2,
35839389333,4,22,38,1,18,11,5,4,
35839389333,4,15,40,58,26,6,0,1,
35839419435,-6,-3,-1,17,-8,-11,-8,-7,
35839419435,14,9,-2,-17,3,11,10,7,
35839426708,9,8,-1,-53,-3,4,-2,6,
35839426708,-5,7,31,82,24,5,0,-3,
35839441701,-5,-8,-11,-12,-26,-17,-14,-10,
35839441701,7,0,2,-12,16,4,-2,4,
35839471767,-2,16,23,-41,-12,9,1,-2,
35839471767,-6,-17,-15,14,6,1,-6,-4,
35839516859,3,7,14,48,33,9,-2,-2,
