timestamp,roll,pitch,yaw,
84012922045,158,175,103,
84012944353,158,175,103,
84012967273,158,175,103,
84012981962,158,175,103,
84013007597,159,175,103,
84013034329,158,175,103,
84013049701,158,175,103,
84013066054,158,175,103,
84013087448,158,175,103,
84013102342,158,174,103,
84013140811,158,174,103,
84013147021,158,174,103,
84013199998,159,174,103,
84013251875,159,174,103,
84013296940,159,174,103,
84013334543,159,173,103,
84013379365,159,173,103,
84013439778,159,172,103,
84013484419,159,172,104,
84013493232,159,172,104,
84013499569,160,172,104,
84013551899,160,172,104,
84013574452,160,172,104,
84013597006,160,172,104,
84013619365,160,172,104,
84013656979,160,172,104,
84013679327,160,172,104,
84013724386,160,171,104,
84013746831,160,171,104,
84013776977,160,171,104,
84013799553,160,171,104,
84013829366,160,171,104,
84013859452,160,171,104,
84013896846,160,171,104,
84013949267,160,171,104,
84013964492,160,171,104,
84014009399,160,171,104,
84014032099,160,171,104,
84014054357,160,171,104,
84014069305,160,171,104,
84014099516,160,171,104,
84014129478,160,170,104,
84014182002,160,170,104,
84014196895,160,170,104,
84014227007,159,170,104,
84014256987,159,170,104,
84014286893,159,170,104,
84014309540,159,170,104,
84014354384,159,170,104,
84014407017,159,170,104,
84014436900,159,170,104,
84014474317,159,170,104,
84014496760,159,170,104,
84014542035,159,170,104,
84014579283,159,170,104,
84014601844,159,170,104,
84014647116,159,169,104,
84014676884,159,169,104,
84014714456,159,169,104,
84014729340,159,169,104,
84014789527,159,169,104,
84014842005,160,169,104,
84014879470,160,169,104,
84014901767,160,169,104,
84014946916,160,168,104,
84014976771,160,168,104,
84015044328,160,168,104,
84015126901,160,169,104,
84015149501,160,169,104,
84015186791,160,169,104,
84015201853,160,169,104,
84015254340,160,169,104,
84015269414,159,169,104,
84015299537,160,169,104,
84015336816,160,169,104,
84015419313,159,168,104,
84015464291,159,168,104,
84015561776,159,168,104,
84015629429,160,168,104,
84015659485,160,168,104,
84015681859,160,167,104,
84015704471,160,167,104,
84015719371,160,168,104,
84015741779,160,168,104,
84015771860,160,168,103,
84015809393,160,168,103,
84015846953,160,168,103,
84015861982,160,168,103,
84015892002,160,168,103,
84015906836,160,168,103,
