timestamp,x,y,z,
142688249458,0.976562,0.137207,0.116699,
142688264702,0.976562,0.148438,0.109375,
142688289024,0.984375,0.193359,0.120605,
142688302203,0.980469,0.152832,0.128418,
142688332318,0.974121,0.135742,0.120117,
142688356601,0.985352,0.171875,0.122559,
142688369613,0.982422,0.141602,0.121582,
142688386218,0.984375,0.13623,0.124023,
142688400995,0.968262,0.184082,0.120117,
142688422432,0.976562,0.156738,0.114746,
142688452437,0.986328,0.147949,0.121582,
142688491745,0.971191,0.179688,0.112793,
142688519927,0.962402,0.177246,0.125,
142688579545,0.985352,0.116699,0.133789,
142688617283,0.972168,0.131836,0.134766,
142688639784,0.984375,0.189453,0.115234,
142688669895,0.979004,0.15625,0.124512,
142688744649,0.982422,0.188965,0.127441,
142688797134,0.970703,0.183594,0.116699,
142688872428,0.972168,0.160156,0.114258,
142688910161,0.969727,0.149414,0.120117,
142688932160,0.966797,0.185059,0.105469,
142688939728,0.974609,0.167969,0.115234,
142689029595,0.982422,0.166992,0.115723,
142689052271,0.976562,0.144531,0.118652,
142689089621,0.974609,0.155273,0.108887,
142689104534,0.970703,0.186523,0.116211,
142689179783,0.961426,0.183594,0.103516,
142689254626,0.967773,0.153809,0.111816,
142689277089,0.993652,0.142578,0.125,
142689292012,0.953613,0.177734,0.108398,
142689307058,0.98877,0.146484,0.109863,
142689374655,0.973633,0.147949,0.119141,
142689389716,0.974609,0.150391,0.124512,
142689427103,0.975098,0.147949,0.112793,
142689442085,0.966797,0.169434,0.12793,
142689464603,0.996094,0.101562,0.111816,
142689479474,0.991211,0.138672,0.118652,
142689487070,0.970703,0.167969,0.116211,
142689547092,0.999023,0.126953,0.102051,
142689569843,0.975098,0.168457,0.109863,
142689607187,0.983398,0.117188,0.123535,
142689622034,0.970215,0.157227,0.119629,
142689637272,0.95459,0.193359,0.0991211,
142689674764,0.983398,0.137695,0.108398,
142689719823,0.958984,0.170898,0.118652,
142689749780,0.989258,0.129883,0.107422,
142689787383,0.96582,0.159668,0.121582,
142689847157,0.97168,0.174316,0.0952148,
142689877120,0.999512,0.117676,0.12207,
142689892106,0.978027,0.174805,0.101074,
142689914812,0.999023,0.118164,0.111328,
142689969024,0.981445,0.141113,0.0976562,
142689989702,0.968262,0.177246,0.0927734,
142690034800,0.995117,0.141113,0.114258,
142690109582,0.989258,0.105957,0.116211,
142690139827,0.973145,0.174316,0.11377,
142690184782,0.961914,0.156738,0.107422,
142690192122,0.989258,0.12207,0.124512,
142690282127,0.972168,0.201172,0.0996094,
142690312385,0.987305,0.125488,0.10498,
142690342092,0.966309,0.177246,0.115234,
142690402083,0.997559,0.12207,0.108887,
142690477044,0.983887,0.121582,0.11377,
142690484811,0.991699,0.133301,0.105469,
142690619645,0.966797,0.166992,0.108398,
142690694823,0.973633,0.193359,0.0922852,
142690754577,0.966797,0.158691,0.107422,
142690792273,0.961914,0.174316,0.107422,
142690859539,1.00391,0.097168,0.127441,
142690904638,0.970703,0.126953,0.120605,
142690934792,0.995117,0.101074,0.127441,
142690987264,0.961426,0.174805,0.090332,
142691114824,0.97168,0.154785,0.104004,
142691211994,0.984863,0.148926,0.112305,
142691249579,0.986328,0.167969,0.106445,
