timestamp,x,y,z,
142688253398,-1,-1.0625,-0.1875,
142688259706,0.0625,-2.1875,0.6875,
142688283442,-0.3125,-0.25,1.25,
142688321285,-1.875,-0.1875,0.875,
142688335184,-0.25,-0.125,0.6875,
142688372069,2.0625,0.3125,-0.25,
142688389384,-0.0625,0.8125,1.125,
142688394865,0.75,0.9375,-0.375,
142688404989,3.0625,1,0.5625,
142688424724,1.375,1.75,1,
142688440144,-0.875,2,0.1875,
142688462253,2,0.9375,1.0625,
142688479039,-0.5625,1.1875,1.25,
142688501432,-2.625,1.375,0.75,
142688537298,1.125,0.375,0.75,
142688574545,0.5,-0.625,0.875,
142688649532,-1.0625,-0.9375,0.4375,
142688672198,1.5,-0.3125,0.75,
142688679758,-1.625,-1.3125,2.0625,
142688709584,-2,0,0.8125,
142688741381,0.25,-0.75,0.875,
142688771522,-0.375,-2.8125,-1.6875,
142688784609,3,-2,-1.9375,
142688823531,0.25,-1.3125,-1.5,
142688882312,0.4375,-1.0625,-2.4375,
142688942079,-2.1875,1.125,-0.75,
142688949739,0.125,-0.75,0.375,
142688987312,-2,-0.5625,0.5,
142689002103,-1.9375,-0.5,0.125,
142689032050,-1.4375,0.0625,0.6875,
142689062139,-1.4375,1.5625,0.8125,
142689101238,-1.625,-1.1875,0.25,
142689107075,-1,-1.25,0.375,
142689167166,2.0625,-1.1875,-0.125,
142689219522,-2.75,-1.875,1.5625,
142689264546,-0.0625,1.875,2.3125,
142689332302,1.875,0.75,2.1875,
142689384658,-5.3125,-1.0625,2.125,
142689399873,-0.375,1.5625,3.4375,
142689452342,-1.4375,-0.25,-0.625,
142689512146,4.1875,-1.5625,-0.5,
142689557117,-1.375,-2.0625,-0.8125,
142689609593,-3.4375,-0.875,-0.25,
142689669769,5.875,2.9375,1.5,
142689737166,1,-2.0625,1.875,
142689812009,-2.875,-1.0625,0.25,
142689834663,-0.3125,-2.125,1.1875,
142689999830,1.0625,-0.75,1,
142690112061,7.0625,0,1.6875,
142690179884,2.6875,1.25,0.9375,
142690337060,3.9375,0.4375,1.75,
142690367116,4.0625,0.5,1.5625,
142690419544,3.25,1.3125,1.25,
142690622301,1.625,2,-0.5625,
142690712233,-4.375,2.9375,0,
142690832127,1.125,2,0.125,
142690869622,4.5625,0.25,-0.4375,
142690884694,-4.5625,1.75,1.1875,
142690944886,-3.5625,1,2.0625,
142691064808,-2.6875,-0.9375,-0.125,
142691139787,-5.5,-0.3125,0.625,
142691222068,-3.25,-0.3125,0.4375,
