timestamp,x,y,z,
142688256612,0.121094,0.280273,0.928711,
142688269670,0.0957031,0.303711,0.91748,
142688292064,0.123535,0.273926,0.936035,
142688324187,0.121094,0.299316,0.941895,
142688344665,0.110352,0.289551,0.913086,
142688367101,0.106934,0.27832,0.934082,
142688390153,0.114258,0.272461,0.932617,
142688436507,0.10498,0.32959,0.940918,
142688487428,0.0947266,0.291016,0.949707,
142688509583,0.100586,0.261719,0.915527,
142688532104,0.100098,0.32373,0.95166,
142688539615,0.106445,0.263184,0.956543,
142688547323,0.103027,0.289062,0.903809,
142688556551,0.11084,0.318359,0.92334,
142688563925,0.0942383,0.32666,0.92627,
142688622286,0.114258,0.287109,0.954102,
142688644604,0.124023,0.305664,0.922852,
142688669044,0.0854492,0.293457,0.940918,
142688697224,0.133789,0.262207,0.922852,
142688764801,0.114258,0.332031,0.930176,
142688788974,0.102539,0.292969,0.945801,
142688809683,0.097168,0.27832,0.945801,
142688826624,0.12207,0.279297,0.939453,
142688847130,0.106445,0.345703,0.935059,
142688854785,0.108398,0.286133,0.944824,
142688862204,0.120605,0.26416,0.944824,
142688877115,0.122559,0.272949,0.946777,
142688914808,0.104492,0.333984,0.921875,
142688922063,0.117188,0.294922,0.918457,
142688937984,0.132324,0.253906,0.928223,
142688944573,0.12793,0.315918,0.905762,
142688989668,0.11377,0.300293,0.925781,
142689034737,0.127441,0.289551,0.912598,
142689064632,0.13623,0.288086,0.923828,
142689079725,0.111328,0.301758,0.938965,
142689087296,0.122559,0.287109,0.931152,
142689109569,0.117676,0.285156,0.912109,
142689132116,0.143555,0.288574,0.949219,
142689230902,0.115234,0.314453,0.935059,
142689252437,0.118164,0.297363,0.931152,
142689267144,0.127441,0.297852,0.914062,
142689274600,0.13623,0.327637,0.910645,
142689312245,0.113281,0.293945,0.954102,
142689319551,0.127441,0.264648,0.924316,
142689349631,0.129883,0.331543,0.924316,
142689402091,0.137207,0.297852,0.928223,
142689409787,0.132324,0.280762,0.961914,
142689477065,0.116699,0.29248,0.939453,
142689529718,0.109375,0.327637,0.9375,
142689552117,0.134766,0.237793,0.936035,
142689567137,0.132324,0.280273,0.928223,
142689574733,0.122559,0.312012,0.916992,
142689664926,0.128418,0.273438,0.962891,
142689784917,0.129883,0.312012,0.921875,
142689829878,0.124023,0.306641,0.937988,
142689852328,0.145996,0.303711,0.92334,
142689897170,0.148438,0.323242,0.931152,
142689934603,0.145996,0.270508,0.957031,
142689949812,0.145996,0.264648,0.896484,
142689965756,0.127441,0.266113,0.918945,
142690152045,0.146973,0.280762,0.925781,
142690339511,0.155762,0.30127,0.970703,
142690384522,0.130859,0.313965,0.913086,
142690452028,0.150879,0.273438,0.907715,
142690542097,0.166504,0.252441,0.94873,
142690640052,0.153809,0.293945,0.959473,
142690962426,0.175781,0.247559,0.929688,
142691007429,0.148438,0.317383,0.943848,
142691209643,0.179688,0.322266,0.914551,
