timestamp,roll,pitch,yaw,
106572219821,211,146,278,
106572243634,211,146,278,
106572257538,211,146,278,
106572287515,211,146,278,
106572311844,211,146,278,
106572326385,211,146,278,
106572334422,211,145,278,
106572363646,211,145,279,
106572386411,211,145,279,
106572401784,211,145,279,
106572417799,211,145,279,
106572462924,211,145,279,
106572467465,210,145,279,
106572513662,210,145,279,
106572534832,210,145,279,
106572557203,210,145,279,
106572602679,210,145,279,
106572640234,211,145,279,
106572684770,211,145,279,
106572701227,211,145,279,
106572744821,211,145,279,
106572782514,211,145,279,
106572804774,211,145,279,
106572842481,211,145,279,
106572864775,211,145,279,
106572895071,211,145,279,
106572917463,211,145,279,
106572939756,211,145,279,
106573001380,211,145,279,
106573007208,211,145,279,
106573052264,211,145,279,
106573119945,211,145,279,
106573224742,211,145,279,
106573270035,211,145,279,
106573292509,211,145,279,
106573359990,211,145,279,
106573404668,211,145,279,
106573464703,211,145,279,
106573509678,211,145,279,
106573532194,211,145,279,
106573592432,211,145,279,
106573637468,210,145,279,
106573674812,210,145,279,
106573772451,210,145,279,
106573809671,210,145,279,
106573832330,210,145,279,
106573884719,210,145,279,
106573907136,210,145,279,
106573967299,210,145,280,
106574027268,210,145,280,
106574042239,210,145,280,
106574057268,210,145,280,
106574072412,210,145,280,
106574094817,210,145,280,
106574124769,210,145,280,
106574155009,210,145,280,
106574169752,210,145,280,
106574199762,210,145,280,
106574237176,210,145,280,
106574289765,210,145,280,
106574312295,210,145,280,
106574364789,210,145,280,
106574402160,210,145,280,
106574417241,210,145,280,
106574432270,210,145,280,
106574454744,210,145,280,
106574477551,210,145,280,
106574522370,210,145,280,
106574544920,210,145,280,
106574582425,210,145,280,
106574597393,210,145,280,
106574634793,210,145,280,
106574657264,210,145,280,
106574679719,210,145,280,
106574717523,210,145,280,
106574739756,210,145,280,
106574754983,210,145,280,
106574769911,210,145,280,
106574792103,210,145,280,
106574822222,210,145,280,
106574844950,210,145,280,
106574874659,210,145,280,
106574897406,210,145,280,
106574919943,210,145,280,
106574949793,210,145,280,
106574979963,210,145,280,
106574995018,210,145,280,
106575009680,210,145,280,
106575032227,210,145,280,
106575062280,210,146,280,
106575077257,210,146,280,
106575114700,210,145,280,
106575137506,210,146,280,
106575152457,210,146,280,
106575167256,210,146,280,
106575189770,210,146,280,
106575212197,210,146,280,
