timestamp,roll,pitch,yaw,
105821560528,205,21,169,
105821583488,205,20,168,
105821597990,205,20,169,
105821622226,205,20,169,
105821642917,205,21,169,
105821665464,204,21,169,
105821682468,205,20,169,
105821704665,205,20,168,
105821735821,205,20,168,
105821762813,205,20,168,
105821793354,206,20,168,
105821817062,206,20,167,
105821840977,206,20,168,
105821852839,206,20,167,
105821875333,207,20,167,
105821897989,207,20,167,
105821912775,207,20,167,
105821935405,207,20,166,
105821957758,207,20,166,
105821972772,207,20,166,
105821996681,207,20,167,
105822017847,207,20,167,
105822032825,207,20,166,
105822049383,207,20,166,
105822057185,207,20,166,
105822092985,208,20,166,
105822122928,207,20,166,
105822139353,207,20,166,
105822175543,207,20,166,
105822190516,207,20,166,
105822229182,207,20,166,
105822250438,207,20,166,
105822265362,207,20,166,
105822280687,207,21,166,
105822302800,207,21,166,
105822317873,206,21,166,
105822332749,206,21,166,
105822355337,206,21,166,
105822370358,206,21,166,
105822400269,206,21,166,
105822422860,206,21,166,
105822437994,206,21,166,
105822460423,206,21,166,
105822482770,206,21,166,
105822512790,206,21,166,
105822527814,206,21,166,
105822557855,206,20,166,
105822572977,206,20,165,
105822595381,206,21,165,
105822610195,206,21,165,
105822632770,206,21,165,
105822662798,206,21,165,
105822678073,206,21,166,
105822700381,206,21,166,
105822715219,206,21,166,
105822730553,206,21,166,
105822753119,206,21,165,
105822782769,206,21,165,
105822797791,206,21,165,
105822850265,205,21,166,
105822865238,205,21,166,
105822895429,205,21,166,
105822910380,205,21,166,
105822932755,205,21,166,
105822955505,205,21,166,
105822977904,205,21,166,
105822992943,205,21,166,
105823023006,205,21,166,
105823045338,204,21,166,
105823082801,205,21,166,
105823120219,204,21,166,
105823143032,204,21,166,
105823172968,204,21,166,
105823195571,204,21,166,
105823217828,204,21,166,
105823232721,205,21,165,
105823255253,205,20,165,
105823277718,205,20,165,
105823292783,205,20,165,
105823315206,205,20,164,
105823337957,205,19,164,
105823353032,205,19,164,
105823375552,206,19,163,
105823397802,205,19,164,
105823412719,206,19,163,
105823435298,206,19,163,
105823457690,206,19,163,
105823472862,206,19,163,
105823495230,207,19,162,
105823518057,207,19,162,
105823532745,207,19,162,
105823562879,207,19,162,
105823592881,207,19,161,
105823622826,208,19,160,
105823637840,208,19,160,
105823652943,208,19,160,
105823682701,208,19,160,
105823705239,208,19,160,
105823720370,208,19,160,
105823735303,208,19,160,
105823757835,208,19,160,
105823772766,208,19,160,
105823795385,208,19,160,
105823818006,208,18,160,
105823840305,208,18,160,
105823862728,208,18,160,
105823900311,208,18,160,
105823915279,209,18,159,
105823945339,209,18,159,
105823967842,209,18,159,
105823982807,209,18,159,
105824020261,209,18,159,
105824035221,208,18,159,
105824057682,209,18,159,
105824080285,209,18,159,
105824095230,209,18,158,
105824117798,209,18,158,
105824140244,209,18,158,
105824155483,209,18,158,
105824185221,209,17,158,
105824207688,209,17,158,
105824237842,209,17,157,
105824260232,209,17,157,
105824275280,209,17,158,
105824297754,210,17,157,
105824320183,209,17,157,
105824335504,209,17,157,
105824357846,209,17,158,
105824380364,209,17,158,
105824395339,209,17,158,
105824417759,209,17,158,
105824440260,209,17,158,
105824455361,209,17,158,
105824477748,208,17,158,
105824507679,208,17,158,
105824523041,208,17,158,
