timestamp,roll,pitch,yaw,
283772505097,193,197,55,
283772521540,193,197,55,
283772544903,193,197,55,
283772567089,193,197,55,
283772582031,193,197,55,
283772606066,193,197,55,
283772627033,193,197,55,
283772672338,193,197,55,
283772677826,193,197,55,
283772716623,193,197,55,
283772745291,193,196,55,
283772767742,193,196,55,
283772782992,193,196,55,
283772829808,193,196,55,
283772842893,193,196,55,
283772882221,193,196,55,
283772902585,193,195,55,
283772940695,193,195,56,
283772962616,193,195,56,
283772986695,194,195,56,
283773007769,194,195,56,
283773060376,194,195,56,
283773082749,194,195,56,
283773097675,194,195,56,
283773120144,194,195,56,
283773150238,194,195,56,
283773165218,194,195,56,
283773187715,194,195,56,
283773202661,194,195,56,
283773217635,194,195,56,
283773247689,194,195,56,
283773270354,194,195,56,
283773300172,194,195,56,
283773322669,194,195,56,
283773337611,194,195,56,
283773375396,194,195,56,
283773397756,194,195,56,
283773427734,194,195,56,
283773457653,194,195,56,
283773472636,194,195,56,
283773487723,194,195,56,
283773517641,194,195,56,
283773540349,194,195,56,
283773562793,194,194,56,
283773615242,194,194,56,
283773630247,194,194,56,
283773667783,194,194,56,
283773690354,194,194,56,
283773727779,194,194,56,
283773780173,194,194,56,
283773802584,194,194,56,
283773840108,194,194,56,
283773862711,194,193,56,
283773900395,194,193,56,
283773922647,194,193,56,
283773960202,194,193,56,
283773982632,194,193,56,
283774027648,194,193,56,
283774080215,194,193,55,
283774102622,194,193,55,
283774140261,194,193,55,
283774162811,194,194,55,
283774185112,194,194,55,
283774230373,194,194,55,
283774290379,194,194,55,
283774305125,194,194,55,
283774342801,194,194,55,
283774365201,194,194,55,
283774410107,194,194,55,
283774470335,194,194,55,
283774492643,194,194,55,
283774522692,194,194,55,
283774545218,194,194,55,
283774582697,194,194,55,
283774605237,194,194,55,
283774650379,194,194,55,
283774665226,194,194,55,
283774710415,194,194,55,
283774732636,194,194,55,
283774770496,194,194,55,
283774792731,194,194,55,
283774822618,194,194,55,
283774845245,194,194,55,
283774882691,194,194,55,
283774905237,194,194,55,
283774942585,194,194,55,
283774965319,194,194,55,
283775002729,193,194,55,
283775025480,193,194,55,
283775062793,193,194,55,
283775092839,193,193,55,
283775130244,193,193,55,
283775145193,193,193,55,
283775182787,194,193,54,
283775205243,193,193,54,
283775242872,193,193,54,
283775265209,194,193,54,
283775317612,194,193,54,
283775340067,194,193,54,
283775385141,194,193,54,
283775422792,194,193,54,
283775445130,194,193,54,
283775482725,194,193,54,
283775505252,194,193,54,
