timestamp,roll,pitch,yaw,
5234491208,224,34,55,
5234521178,225,35,55,
5234531816,225,35,54,
5234551540,225,35,54,
5234575467,225,36,54,
5234603968,226,36,54,
5234614293,226,36,53,
5234636123,226,36,53,
5234680205,227,36,53,
5234686272,227,37,53,
5234733987,227,37,52,
5234761274,227,37,52,
5234778256,227,37,52,
5234792385,227,37,52,
5234806049,227,37,51,
5234828792,227,37,52,
5234852439,227,37,52,
5234881069,226,38,52,
5234905589,226,38,52,
5234933599,226,38,52,
5234956104,226,38,52,
5235008782,225,39,52,
5235023801,225,39,52,
5235040029,224,39,53,
5235046122,224,39,53,
5235083669,224,39,53,
5235105976,224,39,53,
5235121095,224,39,53,
5235143573,224,39,53,
5235166209,224,40,53,
5235188529,223,40,53,
5235218536,223,40,53,
5235248686,223,40,52,
5235271150,223,40,52,
5235293641,223,40,52,
5235308577,223,40,52,
5235323692,223,40,52,
5235353536,223,40,52,
5235368536,223,40,52,
5235406054,224,41,51,
5235428714,224,41,51,
5235451134,224,41,51,
5235480999,223,41,51,
5235496281,223,41,52,
5235511086,223,41,52,
5235526110,222,41,52,
5235548579,222,41,52,
5235601145,222,41,52,
5235623494,222,40,52,
5235661269,221,41,51,
5235713690,221,40,51,
5235735960,221,41,51,
5235751155,221,41,52,
5235766271,220,41,53,
5235781243,220,41,52,
5235803550,220,41,52,
5235826231,219,41,53,
5235841138,218,41,53,
5235863580,219,41,53,
5235886166,218,42,53,
5235915994,217,42,54,
5235938608,217,41,54,
5235968554,216,41,55,
5235991113,215,41,55,
5236013693,215,41,55,
5236043567,215,41,55,
5236066194,215,41,55,
5236088695,214,40,56,
5236103461,214,40,56,
5236133653,214,40,55,
5236156053,214,39,55,
5236171026,214,39,55,
5236208671,215,39,54,
5236223770,216,39,54,
5236246177,216,39,53,
5236268462,216,39,52,
5236283526,217,39,52,
5236313724,217,39,51,
5236343662,218,39,51,
5236358712,218,39,50,
5236388767,218,38,50,
5236403438,219,38,49,
5236425985,219,38,48,
5236456180,220,38,48,
5236470985,220,38,48,
5236508767,220,38,47,
5236523674,220,38,47,
5236538533,221,38,47,
5236568596,221,38,47,
5236583564,221,38,46,
5236613708,222,38,46,
5236636016,222,38,46,
5236651156,221,38,46,
5236681220,221,38,46,
5236711053,221,38,46,
5236726154,221,38,46,
5236770952,222,38,46,
5236793460,221,38,46,
5236816219,221,38,46,
5236831215,222,38,45,
5236853569,222,38,45,
5236876145,222,38,45,
5236906186,222,38,45,
5236928657,223,38,44,
5236951218,223,38,44,
5236966243,223,38,44,
5236988515,224,38,44,
5237018453,224,38,43,
5237033531,225,38,43,
5237070996,226,38,42,
5237093483,227,38,42,
5237123672,227,38,42,
5237146150,227,38,41,
5237191178,227,38,42,
5237206029,227,38,42,
5237228663,227,38,42,
5237258702,227,38,42,
5237273612,227,38,42,
5237303517,227,38,43,
5237318460,226,37,43,
5237341259,226,37,43,
5237370953,226,38,43,
5237423735,225,38,44,
