timestamp,roll,pitch,yaw,
107448568541,212,169,159,
107448592887,212,169,159,
107448607205,212,169,159,
107448630085,212,170,159,
107448651786,212,170,159,
107448680390,213,170,159,
107448702968,213,170,159,
107448743697,212,170,159,
107448770590,212,170,159,
107448785398,212,170,159,
107448794343,212,170,160,
107448817451,212,170,159,
107448822894,212,170,160,
107448875384,212,170,160,
107448882997,212,170,160,
107448935396,212,170,160,
107448944272,212,170,160,
107448957904,212,170,160,
107448998469,212,170,160,
107449002851,212,170,160,
107449033029,212,170,160,
107449115591,212,170,160,
107449190372,213,170,160,
107449310368,212,170,160,
107449347914,212,171,160,
107449364171,213,171,160,
107449385453,213,171,160,
107449392878,213,171,160,
107449422846,213,171,160,
107449453082,212,171,160,
107449497836,213,171,159,
107449514445,213,171,160,
107449520377,213,171,160,
107449565360,213,172,160,
107449617876,213,172,160,
107449655457,213,172,160,
107449692790,213,173,160,
107449700356,212,173,160,
107449745352,213,173,160,
107449752766,213,173,160,
107449805629,213,173,160,
107449842803,213,173,160,
107449902772,213,173,160,
107449932782,213,172,160,
107449948076,213,172,160,
107449955697,213,172,160,
107449970414,213,172,160,
107449992795,213,172,160,
107450015521,213,172,160,
107450067793,213,172,160,
107450097799,213,172,160,
107450120372,213,172,160,
107450150636,212,172,160,
107450187910,212,172,160,
107450225610,212,172,160,
107450270525,212,172,160,
107450307819,213,172,160,
107450315488,212,172,160,
107450345703,212,172,160,
107450360573,212,172,160,
107450375420,212,173,160,
107450390556,212,173,160,
107450405376,212,173,160,
107450435547,212,173,160,
107450450352,212,173,160,
107450502866,212,173,160,
107450517800,212,173,160,
107450555526,212,173,160,
107450577953,212,173,160,
107450638032,212,172,160,
107450690556,212,172,160,
107450727891,212,172,160,
107450758071,212,172,160,
107450780400,212,172,160,
107450817883,212,172,160,
107450840566,212,171,160,
107450900531,212,171,160,
107450930410,212,171,161,
107450945462,212,171,161,
107450983038,212,171,161,
107451035430,212,171,161,
107451072847,212,171,161,
107451102821,212,171,161,
107451132823,212,171,161,
107451193031,212,171,161,
107451237910,212,171,161,
107451320455,212,171,160,
107451365362,212,171,160,
107451402965,212,171,160,
107451455355,212,171,160,
107451522866,212,171,160,
