timestamp,roll,pitch,yaw,
142944251338,198,29,39,
142944268076,199,29,39,
142944289004,199,29,39,
142944300882,199,28,39,
142944326599,199,29,38,
142944335543,199,28,38,
142944372553,199,28,38,
142944424010,199,28,38,
142944432557,199,28,38,
142944446392,199,28,38,
142944476195,199,28,38,
142944485156,199,29,38,
142944506450,199,29,38,
142944528656,199,28,38,
142944552582,199,29,38,
142944566369,199,28,38,
142944581186,199,29,38,
142944604109,199,28,38,
142944611122,199,28,38,
142944761442,199,28,38,
142944806263,200,28,37,
142945001292,198,28,38,
142945166249,197,29,39,
142945278705,197,29,39,
142945323743,197,29,39,
142945398880,197,29,39,
142945556209,197,29,39,
142945638656,197,29,39,
142945707464,197,29,39,
142945721215,197,29,39,
142945751160,197,30,39,
142945803798,197,30,40,
142945818877,197,30,40,
142945871292,196,30,40,
142945931163,196,30,40,
142945961350,196,30,40,
142945998575,196,30,41,
142946066076,196,30,41,
142946156125,198,29,39,
142946178657,198,29,39,
142946208656,197,29,40,
142946238646,198,29,39,
142946268960,198,29,39,
142946321069,198,29,39,
142946336317,199,29,38,
142946358660,198,28,38,
142946388637,198,27,39,
142946396154,198,27,39,
142946426117,198,27,38,
142946441121,198,27,39,
142946478823,198,28,39,
142946516376,198,28,39,
142946568779,198,27,39,
142946591076,198,27,38,
142946628633,198,27,39,
142946666054,198,27,39,
142946681283,197,27,39,
142946718773,197,27,40,
142946778628,197,27,40,
142946793624,197,27,40,
142946831310,196,27,40,
142946868638,196,27,40,
142946891246,196,27,40,
142946913763,196,27,40,
142946928804,196,27,40,
142946951084,196,26,40,
142946966356,196,26,40,
142947018492,196,26,39,
142947048510,196,26,39,
142947063846,195,26,40,
142947078794,196,26,39,
142947101362,196,26,40,
142947123553,196,26,39,
142947153680,196,26,39,
142947176064,196,26,39,
142947221121,196,26,39,
