timestamp,roll,pitch,yaw,
142944271330,193,181,310,
142944280660,193,181,310,
142944303156,193,181,310,
142944317039,193,181,310,
142944326558,193,181,310,
142944428711,193,181,310,
142944526203,193,181,310,
142944578757,193,180,310,
142944593857,193,180,310,
142944616190,193,180,310,
142944683816,193,180,310,
142944706241,193,180,310,
142944773648,193,180,310,
142944788723,193,180,310,
142944811358,193,178,310,
142945148722,193,177,309,
142945321324,193,178,309,
142945388815,193,178,309,
142945433991,193,178,309,
142945448652,193,178,309,
142945538795,193,178,309,
142945658787,193,178,309,
142945673740,193,178,309,
142945734013,193,177,309,
142945778978,193,177,309,
142945823768,193,177,309,
142945958832,193,177,309,
142945966096,193,177,309,
142946011163,193,177,309,
142946072593,193,176,309,
142946281412,194,176,309,
142946311295,193,176,309,
142946348815,193,176,309,
142946378889,193,177,309,
142946401122,193,177,309,
142946537978,193,176,309,
142946558709,192,176,309,
142946612838,193,176,309,
142946657952,193,176,309,
142946768908,192,176,309,
142946813911,192,176,309,
142946836096,192,176,309,
142946888741,192,176,309,
142946948782,192,176,309,
142946956101,192,176,309,
142947001187,192,176,309,
142947038574,191,175,309,
142947100024,191,175,309,
