timestamp,x,y,z,
142944238738,-3.1875,-0.5625,-1.3125,
142944246420,1.25,0.125,0.8125,
142944261372,-0.375,-0.4375,0.4375,
142944277491,-3.75,-1.25,-2.1875,
142944291350,-1.4375,-0.9375,-1.75,
142944301763,4.5,-2.1875,1.1875,
142944324490,4.3125,0.0625,-1.5625,
142944351362,-2.1875,-1.625,-2.9375,
142944359008,0,-3,0.125,
142944376637,3.4375,-1.25,0.25,
142944403772,0.6875,0.6875,-1.8125,
142944426286,2.125,1.4375,0.375,
142944441095,0.6875,-0.625,2.4375,
142944465254,-3.6875,1.375,-1,
142944488265,-2.4375,0.9375,-1.4375,
142944495795,1.0625,-1.125,3.0625,
142944516421,-3.5625,0.1875,1.6875,
142944568737,-5.625,0.4375,0.0625,
142944576192,-0.125,-0.5,0.4375,
142944651156,-5.5625,-1.5,-0.625,
142944733739,-5.0625,-2.0625,-0.4375,
142944786163,2,-2.875,2.4375,
142944823701,-0.875,1.4375,-1.75,
142944833333,-3.375,-2.75,2.875,
142944958949,3.8125,1,1.9375,
142945161342,-1.5,3.125,-1.0625,
142945183721,-6.8125,1.25,-3,
142945236262,-1.375,3.25,-2.25,
142945245521,-6.8125,-1.0625,0.25,
142945266297,-3.9375,0.1875,0.9375,
142945318944,-2.5,2.5625,-0.6875,
142945431124,-0.25,-0.375,1.0625,
142945468604,-4.6875,-0.375,0.0625,
142945513645,-1.25,-0.1875,1.6875,
142945656241,-0.6875,0.0625,-4.3125,
142945821245,-0.1875,0.625,3.125,
142945858742,4.9375,-0.125,2.75,
142945896224,1.1875,2.4375,0.6875,
142945926230,4.75,-0.25,0.4375,
142945971092,-2.625,-1.3125,2.8125,
142946001071,-0.25,-2.0625,2.9375,
142946031153,13.125,3.5,-2.1875,
142946128843,-3.625,-2.0625,-5.9375,
142946196036,-10,-3.875,0.375,
142946286060,6.25,1.1875,-5.5,
142946316090,9,-1.9375,2.125,
142946338647,-24.625,-11.3125,3.875,
142946361345,1.875,-6.4375,6.1875,
142946376113,4.25,-1.6875,2,
142946398713,-7.0625,-1.5,-2.0625,
142946428641,-3.0625,0.3125,3.3125,
142946458587,2.875,1.0625,1,
142946706146,-2.25,0.625,-0.8125,
142946743600,1.25,-0.8125,3.6875,
142946766161,-4,2.5,-1.375,
142946796156,-0.375,-0.9375,2.25,
142946811109,-2.6875,-1.625,-0.3125,
142946833645,-1.6875,-1.25,0.125,
142946856195,-5.0625,0.0625,0.9375,
142946886386,-4.4375,-0.1875,0.375,
142946908929,1.5,-1.8125,2.4375,
142946923633,-3.0625,-1.6875,1.625,
142946946191,-8.625,-4.25,0.4375,
142946968861,-7.6875,-5.5625,3.25,
142947006061,-6.9375,-3.25,4.125,
142947028891,-4.25,-0.6875,-0.4375,
142947051120,-11,-1.25,1.1875,
142947096040,-3.875,-0.9375,-1.625,
142947141106,3.25,0.1875,0.1875,
142947178796,1.125,2,-2.625,
