timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
142944599945,-32,-35,-34,-9,-100,-5,3,-11,
142944599945,-11,5,9,-30,86,27,2,-4,
142944606271,5,3,2,13,-3,-16,-7,0,
142944606271,10,-23,-47,-22,-27,-21,-4,6,
142944613647,10,27,25,-3,-30,8,-4,1,
142944613647,-23,-25,-66,-37,-40,-49,-24,-16,
142944630528,36,39,37,-46,-35,10,32,27,
142944630528,-45,-21,38,55,84,0,-20,-26,
142944636158,-9,-40,-93,-108,-88,-22,-16,-9,
142944636158,33,38,125,127,113,85,63,38,
142944643633,-16,-9,-38,-68,-111,-16,-21,-20,
142944643633,14,19,9,0,57,22,26,15,
142944681151,24,59,88,114,127,29,14,15,
142944681151,-6,9,-74,-128,-128,-70,-26,-16,
142944688747,22,21,60,38,127,47,32,25,
142944688747,-18,-15,-29,-3,-30,-31,-41,-28,
142944703715,-23,-19,-18,-9,-52,-18,-19,-22,
142944703715,-7,-46,-68,-69,-76,-4,13,9,
142944711115,19,11,70,106,36,4,2,13,
142944711115,-40,-5,-6,-128,-65,0,-48,-46,
142944726140,45,32,44,-48,-43,-17,47,45,
142944726140,-16,9,34,67,121,62,4,-18,
142944741080,-22,-37,-116,-48,-65,-88,-46,-24,
142944741080,12,13,-25,-76,-84,-33,16,19,
142944763757,-5,-30,-128,-125,-101,-65,-29,-10,
142944763757,83,49,73,-3,-63,-10,43,62,
142944771229,-62,-34,34,78,119,77,-12,-44,
142944771229,-31,-46,-111,-128,-128,-39,-14,-13,
142944793704,-21,-10,37,77,91,58,6,-14,
142944793704,-31,-61,-88,-93,31,7,-12,-16,
142944804184,42,47,93,117,77,4,12,26,
142944804184,-19,10,50,64,59,45,11,-12,
142944816160,-23,-58,-118,-128,-128,-105,-52,-21,
142944816160,18,42,46,69,-55,-37,-17,-2,
142944846208,22,14,56,68,24,-19,8,15,
142944846208,-71,-14,-4,-67,-13,-21,-59,-59,
142944853783,43,25,-29,-26,-95,-26,15,29,
142944853783,37,25,95,127,127,97,40,24,
142944876262,-98,-62,-75,-128,-128,-61,-47,-62,
142944876262,55,82,25,-10,92,-2,41,38,
142944883568,3,-45,-69,-116,-69,15,-3,-3,
142944883568,-24,-36,-39,-95,-93,-55,-44,-18,
142944906151,38,-3,56,64,101,57,30,34,
142944906151,-21,-1,-14,27,44,-37,-31,-24,
142944968001,-26,5,-38,-128,-98,-31,-29,-33,
142944968001,-11,-3,36,95,108,26,26,4,
142945018787,7,-45,-3,-107,65,-9,5,17,
142945018787,1,19,78,68,52,37,19,2,
142945041102,-27,-40,-53,-45,-44,-34,-28,-25,
142945041102,21,-25,21,28,-91,-49,-17,8,
142945048666,-16,6,6,35,121,20,0,-9,
142945048666,24,-15,-69,-76,-35,-23,-8,14,
142945071495,-18,-42,-123,-115,-128,-56,-22,-20,
142945071495,-30,-34,-34,23,-59,-24,-4,-6,
142945078636,67,67,110,127,69,63,55,51,
142945078636,-45,-49,-44,-90,43,-22,-35,-33,
142945093631,-5,-9,20,41,-5,24,5,-3,
142945093631,-17,-9,-41,71,86,10,2,-8,
142945132721,-35,-43,-36,-47,12,-2,-27,-24,
142945132721,8,-2,-90,-22,-41,-10,14,10,
142945153949,11,19,-66,126,-9,-2,41,22,
142945153949,28,-3,3,-57,98,19,14,20,
142945191181,5,-57,-72,-74,-47,-14,-11,6,
142945191181,-15,-22,-84,-121,-123,-87,-39,-18,
142945215627,-5,-10,-59,47,54,-33,-25,-5,
142945215627,58,68,75,-86,-86,7,17,28,
142945296339,47,46,84,14,50,51,24,24,
142945296339,-27,-76,-80,-42,5,-13,-19,-16,
142945333901,-32,-62,-100,-106,-101,-44,-14,-13,
142945333901,-28,-35,-69,-128,-115,-52,-18,-22,
142945348929,-74,-83,-128,-128,-128,-80,-64,-63,
142945348929,43,63,93,6,73,92,96,58,
142945356113,-11,47,113,127,127,69,4,-24,
142945356113,-59,-128,-128,-128,-87,-99,-75,-43,
142945371099,-34,-70,-106,-128,-128,-58,-22,-19,
142945371099,20,42,-75,-66,-99,-56,-3,6,
142945378850,0,-8,96,88,102,51,13,10,
142945378850,-60,-73,-101,-106,-57,-28,-32,-34,
142945401107,41,48,64,86,80,-4,11,24,
142945401107,-27,-19,-53,-128,-128,-71,-42,-27,
142945408599,32,31,-11,-33,-12,-3,4,19,
142945408599,-11,26,-3,-18,-11,-26,-19,-25,
142945416087,17,-15,0,43,-67,-7,22,26,
142945416087,-18,-11,19,5,65,57,9,-11,
142945423827,-33,-56,-128,-128,-74,-50,-35,-22,
142945423827,18,22,39,34,-95,-21,19,25,
142945438625,-54,-97,-111,-71,-43,-53,-56,-41,
142945438625,5,-23,-39,-4,-14,-33,-22,4,
142945461334,12,14,66,101,99,35,-10,-7,
142945461334,-18,-32,-74,-128,-112,-47,-28,-14,
142945483767,34,20,8,-1,-20,24,21,17,
142945483767,-26,-55,-66,56,39,-19,-19,-8,
142945498605,15,28,-61,-128,-128,-36,17,16,
142945498605,5,36,127,127,113,36,13,5,
