timestamp,roll,pitch,yaw,
28669713839,229,51,325,
28669736461,229,51,325,
28669751521,229,51,324,
28669788956,229,51,325,
28669798350,229,51,324,
28669811561,230,51,324,
28669837013,230,51,324,
28669864254,230,50,324,
28669894404,230,51,324,
28669901434,230,51,324,
28669938974,230,50,324,
28669969031,230,50,324,
28670000883,230,50,324,
28670015252,230,50,324,
28670051351,230,50,324,
28670082732,230,50,324,
28670096466,229,50,325,
28670111610,229,50,325,
28670126474,229,50,325,
28670148943,229,50,325,
28670163884,230,49,325,
28670187858,230,49,325,
28670208912,229,49,325,
28670224044,229,49,325,
28670240656,230,49,325,
28670246517,230,49,325,
28670306337,229,49,325,
28670351628,229,49,324,
28670388812,230,49,324,
28670411319,230,48,324,
28670463917,230,48,324,
28670486389,230,48,323,
28670523809,231,47,323,
28670546333,231,47,322,
28670576487,231,47,322,
28670591359,232,47,322,
28670613763,232,47,321,
28670628872,233,47,320,
28670643863,233,47,320,
28670666424,234,47,319,
28670688967,234,47,319,
28670703936,234,47,319,
28670726491,234,47,319,
28670763797,234,47,319,
28670778904,234,47,319,
28670808962,234,47,318,
28670824034,234,47,318,
28670846259,235,47,318,
28670868809,235,47,318,
28670891340,235,47,318,
28670921293,235,47,318,
28670943835,235,47,318,
28670981478,235,47,317,
28670996448,235,47,317,
28671033994,236,47,317,
28671056475,236,47,317,
28671079004,236,47,316,
28671086394,237,47,316,
28671101371,237,46,316,
28671123789,237,46,316,
28671153834,237,46,316,
28671176461,237,46,316,
28671191525,237,46,316,
28671206556,237,46,316,
28671228939,237,46,316,
28671243723,237,46,316,
28671266266,237,46,316,
28671296275,237,46,316,
28671311326,237,46,316,
28671334047,237,46,316,
28671371391,237,46,315,
28671401357,237,46,316,
28671416554,237,46,316,
28671431264,237,46,316,
28671468789,237,46,316,
28671484016,237,46,316,
28671506495,237,46,316,
28671528908,237,46,316,
28671544038,237,46,316,
28671573811,237,46,315,
28671603815,237,46,315,
28671618734,237,46,315,
28671648939,238,46,315,
28671663843,238,46,315,
28671686507,238,46,315,
28671716498,238,46,315,
28671731517,238,46,314,
28671768839,238,47,314,
28671783856,238,47,314,
28671806358,239,47,314,
28671828807,239,47,314,
28671844021,239,47,314,
28671866518,239,47,314,
28671896378,239,47,313,
28671911308,240,46,313,
28671941250,240,46,312,
28671956325,241,46,311,
28671978772,242,46,310,
28672016270,243,46,309,
28672031243,243,46,309,
28672053824,244,46,308,
28672076261,244,46,308,
28672106293,245,46,307,
28672128711,245,46,307,
28672151263,245,46,306,
28672166283,246,46,306,
28672188920,246,46,306,
28672211374,246,46,305,
28672226259,246,46,305,
28672249015,246,46,305,
28672271315,246,46,305,
28672286484,246,46,305,
28672308778,246,46,304,
28672338844,246,46,305,
28672361264,246,46,305,
28672406330,247,46,303,
28672428795,247,46,303,
28672451443,247,45,303,
28672466505,247,45,303,
28672488781,247,46,303,
28672511493,247,46,303,
28672526297,247,46,303,
28672548896,247,46,303,
28672571354,247,46,303,
28672586509,247,46,303,
28672608965,247,46,303,
28672631456,247,46,303,
28672646457,247,46,303,
28672668841,247,46,303,
28672698992,247,46,302,
