timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
87448522488,2,3,-3,18,35,77,7,-4,
87448522488,9,10,44,4,-14,-8,-4,7,
87448529952,0,-9,-35,-17,-1,-33,3,1,
87448529952,-5,-4,-8,-3,-27,-23,-6,-5,
87448538193,-16,-13,-19,-25,-8,8,-8,0,
87448538193,7,-2,-22,0,23,-1,-1,0,
87448544989,6,17,34,24,-11,-45,0,8,
87448544989,7,9,11,-12,-1,61,-3,-8,
87448574975,0,1,-34,10,26,2,2,3,
87448574975,13,7,9,-16,23,-4,26,17,
87448597556,-13,-11,-12,-13,-42,-2,-13,-9,
87448597556,5,20,27,31,88,2,6,2,
87448612478,7,-9,15,-2,-15,48,5,-3,
87448612478,1,-10,-16,-11,-19,17,-33,-10,
87448644083,3,15,31,-27,14,20,-11,-19,
87448644083,3,-8,-11,6,-59,6,17,12,
87448657418,-11,-2,15,24,40,0,3,8,
87448657418,-1,-10,-32,-18,-1,-63,0,-5,
87448667035,17,4,14,13,-56,18,8,7,
87448667035,-26,-5,-4,4,-10,-28,0,-12,
87448687561,2,-19,-38,3,-48,-24,8,1,
87448687561,-19,-6,2,-1,11,-15,-4,10,
87448696366,2,5,3,9,-3,5,-10,-5,
87448696366,2,0,15,-2,-28,-9,8,19,
87448709918,-3,2,-10,19,16,-27,1,-2,
87448709918,0,15,24,17,-4,22,-1,4,
87448719706,-3,-11,-1,-22,1,0,-10,-10,
87448719706,4,-11,1,17,13,17,3,3,
87448739925,-29,-17,-18,9,-26,-17,-8,-11,
87448739925,24,35,29,6,18,37,-14,-13,
87448756872,-4,-5,-8,2,11,50,-11,2,
87448756872,-11,-24,-46,-16,-24,-34,-1,-13,
87448770016,5,6,-5,14,-29,-9,-14,-6,
87448770016,-7,4,3,-1,26,31,7,3,
87448799944,4,1,-4,-15,18,-11,-1,3,
87448799944,-13,-15,-13,-16,-53,-68,-8,-15,
87448814978,5,-11,-64,-15,12,-12,1,-1,
87448814978,-9,-7,9,4,-1,41,2,-7,
