weight,trial,C1,C2,C3,C4,C5,C6,C7,C8
1,0,2.1453463814838156,1.8619548685924987,1.9613494326108103,3.8322793114185254,2.0473407059394235,1.9496085164307884,2.6828851463014423,1.870595740039255
1,0,1.8463900825286241,1.5711433760341174,1.8479766804265598,3.9989523122425554,2.3195779959429643,1.9942706138671995,2.531507727213285,2.0879067341919573
1,0,1.9491753630538613,1.6636219470037716,1.7135308045734703,3.8697094755882606,2.116266356613289,1.9860892463928699,2.4206657077322005,1.773662871142952
1,0,1.9691437102541116,1.705768963558008,1.8843366738096077,3.7716098116071697,1.8003435807920498,2.3561601382325734,2.6238345816627358,1.8334474850776914
1,0,2.0317300448315883,1.6782756471786044,2.106390640127242,3.4012698768863343,1.621350537332759,2.2444040244712413,2.934708730527983,1.914669077476913
1,0,2.2085500066258503,1.732007860957088,2.2429936502989625,3.9532947272177505,1.8433995675052048,2.1959875528411392,3.0784105514335587,1.6643077174386094
1,0,2.3560956708921053,1.9784311607758822,2.1564385934734798,4.303161528156843,1.9487921605208816,2.3177818199707683,3.3386085699228416,1.4319342245640407
1,0,2.0428570026251474,1.6987125795425255,2.123941466680537,4.33388607553359,2.00585982699581,2.0715197414948774,2.983909918682902,1.318177697808085
1,0,2.1179999160853495,1.541448516193789,2.2889211572587924,3.9261341629043973,2.1362100598164804,1.9825496491561885,2.988071166855599,1.4468241830287765
1,0,1.945553900243551,2.032123805516661,2.4837755063163645,4.748828227968466,2.2177414691217283,2.129367835853811,3.002072038261475,1.4108547336209016
1,0,2.1022006426023756,2.188454716701584,2.3448183906292184,4.214942425240116,2.1437704281505088,1.8571410345930872,2.744551213437446,1.3151370774073932
1,0,2.24745666963506,1.7280704661398316,2.2110223804184304,4.288583428363385,1.814056722938659,1.9878769093142152,3.0048344289026176,1.636413918297367
1,0,1.900408327378322,1.7591172983834995,2.431251466098386,4.6507851681073,1.72574172273396,2.18422649425363,2.715734472846439,1.275631625152454
1,0,1.7602236820829311,1.7845486751114306,2.4349761832377967,3.812160923590962,1.9212084090427888,2.3740108978263645,2.6099401854647857,1.4320966322214839
1,0,1.7128885742188875,2.141283049882006,2.4152566147737637,3.2710304689645797,1.9735045759242282,2.048958255826773,2.754728777768632,1.6923340842195322
1,0,1.8054462521224095,2.043409666943782,2.4062233722316284,3.4609244578545835,1.8260054874320153,2.125313889423095,2.454622716987122,1.7499074761237785
1,0,1.9533929206172262,1.894760775135284,2.5825473448390315,3.1770968886354534,1.9076430368776391,1.9122281974097448,2.2591398667329705,1.9347534576141165
1,0,1.7789113856309662,1.691792477005826,2.380404498680225,3.0782420183704273,1.9556538972098327,1.843594442027164,2.191333783435563,1.9884296136645518
1,0,1.6632071004621307,1.743684441693035,2.068400395883094,2.872901613524674,2.2472377714113216,1.903825574176188,2.360540993421693,1.6520333428554985
1,0,1.8785520762271541,1.826112716561345,1.943983066666345,2.9856601223866726,2.0085409203602627,2.336462125469018,2.6700733480725067,1.553519650985142
1,0,1.6338972626180415,2.0001590378580114,1.9498064149133427,3.0850825657625527,1.8791016857108125,1.9508026957005655,2.4826355403394778,1.4082879457539819
1,0,1.7197365326187757,1.8773766531153715,2.28729780499727,3.0673462671975655,1.6781718709970703,1.9491398579984334,2.434853447510094,1.5559570089234322
1,0,1.673329652674014,1.5397332669634691,2.249415336292348,3.257942290713145,1.8775428477283655,1.9912590355987612,2.6003115774444585,1.5956529503110752
1,0,1.5821290870991418,1.9154503862357142,1.6973956362246159,3.198114508179398,1.8884649402462363,1.9860716068336484,2.455894714413997,1.6971934223747442
1,0,1.7237109222315334,1.9744134177622372,1.8701086719969253,3.434157826191348,1.9457353456378996,1.781293528819863,2.4856035634504474,1.4685917394990202
1,0,1.5061299956488106,1.775964765598777,2.0114415485184725,3.2116519316291257,1.799313402811657,1.9754457089299216,2.730876497484388,1.573447217863254
1,0,1.5723193019414832,1.735253454324159,2.025497014551971,3.4685199792671435,1.8751584636940708,1.9196649729950006,2.494394776123598,1.597494170443104
1,0,1.8076006301700984,1.746761082799453,1.9947039508624902,3.702654267792589,1.8439405636938013,1.9437294192434835,2.6375948836276706,1.7683544492442624
1,0,1.7150897540681735,1.8550571231191992,2.0659804209176493,3.7308995760478703,1.8869767206708572,1.817687228434709,2.773231300497142,1.7394038990761147
1,0,1.7443098491232054,2.039699420906214,1.8203868169391535,3.3159435709455223,1.9131181982125602,1.7351752471215862,2.6943537920727207,1.5705640579294229
1,0,1.9545007747177636,1.8660479086948776,1.9804696224402014,3.6243950765100927,1.8040248717873513,1.624509962465435,2.7936895796799157,1.4577346945329417
1,0,1.5170437777471677,1.8643300532242217,1.8116895494586476,3.065564999342098,1.6496409579027196,1.540410838293202,2.2634120083522853,1.4703906798217348
1,0,1.7453867868605135,1.866348624095519,1.972105570135666,2.952196086438069,1.6834812641193146,1.6887282623784199,2.3103641018629943,1.5671746774418667
1,0,1.9233922559300214,1.630101135298588,2.028473973380232,3.147480072809004,1.8410534955434132,1.5599300979116286,2.579522995479804,1.6581304991954458
1,0,1.9982594261550093,1.6821125687105263,2.2473161836699083,3.4483548492143243,2.0645725909449855,1.7292626753769968,2.8818998283884003,1.536699174590754
1,0,2.129092751301776,1.8358334250142698,2.2899968257730574,3.292136783709348,1.9695854345129833,1.7799862776251427,2.9838685313089335,1.7094870673298295
1,0,1.7965767642198536,1.8780785131576612,2.2500655571460486,3.0252678488765214,2.0980294419628267,1.770846685988241,2.763443620469366,1.919609193797688
1,0,1.8605712353783872,2.1234940880492448,1.945405454569427,2.8573242487887613,2.1748136832268123,1.9660381253573682,2.9048686017656156,1.634909179452246
1,0,1.7065741869785667,1.8676994169199674,1.9013227081397284,3.081634700655768,2.1985265635974764,1.8051714064289448,2.549645133823383,1.5976056417686257
1,0,1.6562525189774129,1.8500079056961873,1.9734429019714173,3.4906844487464426,2.5016828079519096,1.8599326479605318,2.799142977701035,1.849084505628462
1,0,1.7263749651522546,1.9763243692642432,2.0610995029718224,3.2085252186930298,2.4177830716471838,1.9074742214356153,3.053318773230873,1.769980352543315
1,0,1.8671925307218946,1.8331586658152308,2.0948345515252726,3.0542822067756705,2.7278211571151454,1.9726320125290324,2.7490480256875145,1.4447559179978573
1,0,1.7396739394386396,1.6356800327442444,2.063734509695813,3.383367180754591,2.549537019524933,1.9710177885807967,2.7469027927674827,1.5112546623463141
1,0,1.587319301724119,1.7369414355412842,1.76327366036581,3.320178516729128,2.663470538386626,1.6414751261849099,2.6510449525390856,1.4117573708303528
1,0,1.8474105713444504,1.7742157522487845,1.770932998763285,3.202722083417018,2.514933648122053,1.566751121875189,2.702352973882861,1.4624693419786774
1,0,1.9159129555919132,1.9330269707443721,1.970421481672651,3.707665508335128,2.3572334866052813,1.4696993477525888,2.7088969236014306,1.7799802948717285
1,0,1.8963852966413959,2.0938927369200586,2.0522420599086977,3.4319857908851783,2.094908962178693,1.4719713551771185,2.3034842845691736,1.6776362892312737
1,0,1.9745642471318865,2.0648983892447865,1.977213406781085,3.652394305059528,2.115435279697277,1.6010257298163084,2.4355710220988738,1.6887170139571708
1,0,1.9220233032874166,2.0994260489211465,2.182303007834477,3.7534358658330804,2.0589155951966243,1.601613130269141,2.582915205236258,1.8441970189439916
