weight,trial,C1,C2,C3,C4,C5,C6,C7,C8
1,0,2.1339052884439447,2.594195278860737,5.191087738824917,4.9335970456668035,3.3927956156515546,1.919242141258999,1.4314997379353855,1.9139107334301753
1,0,2.3842181709123627,2.849488199424816,5.392355917221781,5.052165707147238,2.8204899931607645,1.7293615363559691,1.6125194471030286,1.9370787242522864
1,0,2.5755428173293815,2.9560704100007005,5.733431526588023,5.345707515456116,2.890703221048195,1.760143594099838,1.4105571518603481,1.988934494886988
1,0,2.6885830419850176,3.2142763889172863,6.186902803459848,4.954741807882193,3.0193971926562315,1.814564747948745,1.4621450367440105,2.22612681315496
1,0,2.1901924254474534,2.8311390907892546,5.531840603087585,4.602743396928966,3.068836344210029,1.6073549227281991,1.301845186740697,1.8921768762451043
1,0,2.382339827832423,2.9556418257915746,5.827042108657173,4.9630842383545515,3.0011760162080305,1.6497661546211662,1.285395081471515,2.0889786094858196
1,0,2.3894973316762287,2.7707322381361603,5.425888613571487,4.801924507459163,2.971860177899366,1.7366987731690573,1.3013095650574944,1.911899808634119
1,0,2.3972539638704493,2.85610114449608,5.62169730280955,4.9095997827222915,3.2073126634154154,1.5840763080299283,1.4320370737932482,1.9199389155502642
1,0,2.5445867008298286,3.057256159234406,5.616363709596692,5.029600601510944,3.5031785828719033,1.80875991775562,1.3329682488404477,1.9192135451306194
1,0,2.78217110026547,2.9645034020078613,5.289764590522417,4.825605409383309,3.2427331018822305,1.784920251199981,1.3920114933501695,2.085225178132025
1,0,3.0964507893709134,3.3315092067574197,6.111192585991012,4.605173721585538,3.4726513669762946,2.0888939148229957,1.4580767792237401,2.345229951977145
1,0,3.253491024919686,3.577204613131255,6.679291884417341,4.610287486338573,2.8964590005618396,1.8942862982356206,1.2631840768468736,2.328123844056919
1,0,3.5011383141996006,3.953239025103177,7.011121248841569,4.3914475656962155,3.175644757734042,2.0266968261293483,1.418620033728224,2.4548332040446956
1,0,3.420982797832206,3.7154224403690366,6.481513528990333,4.321333368932116,3.4005965947785577,1.8086216673698057,1.4293883737664121,2.1299899056644884
1,0,3.746413091305925,4.067738761359587,7.546376988812097,4.8733886538736995,3.557327346417695,1.8367749375224818,1.4807013840347127,2.413629323203268
1,0,3.2951004416133793,3.235195683318966,6.486559513908622,4.454190436177082,3.223268676439325,1.74968647652032,1.5904764476076885,2.2530391041058615
1,0,3.012409361956934,3.3149385605790926,6.328908792335728,5.171746013296453,3.248613759865955,1.895759072038591,1.808381905926912,2.037139369026123
1,0,3.124948423796699,3.698734038147696,6.927032292096448,5.538388978919797,2.914340242975179,2.0998163527366107,1.6175673063886546,2.2122932140821665
1,0,3.1585710327214356,3.861986441860039,7.562180941073404,5.548848989118582,3.1454056655730103,2.3032759513738728,1.5521619188560125,1.9688500979233372
1,0,3.1850998824217447,4.037051348340148,8.052820636360288,5.733379699602521,3.209326210308728,2.485777036182231,1.717527018308749,2.0454375287954996
1,0,3.5734549417413164,4.678216616336863,9.071606825801815,6.109902074845158,3.702060516808635,2.557107482611225,1.7194436276220735,2.2463203667357194
1,0,3.0969075834897324,3.6561073036654514,7.4302718536028864,5.181593037521341,3.9301380863934336,2.494616920732169,1.7412258844054598,2.008920327246068
1,0,3.2570267051169752,3.5517107725538084,7.359750497719683,4.921460767301293,4.418398141547913,2.4360846114782304,1.7861943242778318,1.983200306054792
1,0,3.5513989297320725,3.7194988671314393,7.273582781638521,5.326651552862097,4.357829734377675,2.410679108029655,1.820073032682829,2.276703209362999
1,0,2.9977193785869125,3.40023156802276,6.952105376602392,5.263789364669898,4.023410448056011,2.442662717938596,1.8851864498155722,1.9651317777419344
1,0,2.694936792463691,3.2532005627899854,6.507936064492171,5.4926554034376585,3.770642117808409,2.1577091865822253,1.6733785693623868,2.0864794751799427
1,0,3.2270200311590727,3.310739012980085,7.465253661054708,5.665049927989835,4.31004930795886,2.109427461147459,1.8516270610053,2.2794586430692076
1,0,3.296770519520558,3.3788630255584318,7.721248735251462,5.65125278120754,4.362474480043386,2.3715202737339576,1.8065414065296663,2.4712144700654024
1,0,3.067219603353904,2.9050007256253423,7.069369155119314,5.412664230917128,4.117095212389953,2.104178969932125,1.7732427851785133,2.4084983872407557
1,0,3.21514930836224,2.9505397476931785,6.987998924043369,5.174992538937451,4.5347278373092,2.177980622119163,1.4492502184561658,2.412533952813718
1,0,3.1633048261203096,2.697194623992218,6.623259532381522,5.697845912494913,4.600849913352226,2.2541713528121985,1.5353664685696804,2.483743216445433
1,0,3.1289307301046834,2.8660600448768254,6.728395745637031,5.984601765947141,4.279645083661175,2.406558033712871,1.5643599758108402,2.353132330320565
1,0,3.265243036662537,3.01456175356188,7.605017168221121,6.276429229476341,4.5433127876254815,2.1272911380782493,1.4606202318617636,2.6586886640791643
1,0,3.379051305157506,3.3904234324787614,8.224684393025436,6.725973757281585,4.617404806222716,2.2217790174334415,1.478187696388721,2.757682803956942
1,0,3.722175151233603,4.0831205991678,8.992196026619194,6.180235152174433,4.695108549228804,2.515814067249962,1.690816279491929,2.9404642082646526
1,0,3.142691077922639,2.800181093684625,7.5663268551678975,5.568203857221285,4.114620401187135,2.419768445245575,1.5197973556831081,2.534384002565096
1,0,3.2554945389208956,2.9786749388960265,7.909261806448577,6.38353843026988,4.392490726429625,2.3370347989761333,1.4399398098014744,2.6551808551437834
1,0,2.957394414992279,3.023898975349645,7.489950387133792,6.317067356754182,4.1117691817338855,2.599698135377359,1.4791151584602968,2.762756950379749
1,0,3.2045316740630057,3.385092316158697,8.044725204152249,5.926453114972421,4.29372417416584,2.1338147147406334,1.6644939444194395,2.9681695577148437
1,0,3.6136498072536885,3.5290203872814963,8.231945800967022,6.031409811150259,3.9609425446608872,2.4070478493781664,1.6587934971642135,3.2087896425745224
1,0,3.2260627380146465,3.4798723087201613,7.3401031629315066,5.965394261880904,3.9947060506917964,2.166699267686135,1.7184768126836298,2.9051811725873335
1,0,3.009974969454181,3.355767158622764,6.712161739203986,4.623290755833814,3.3558075960748677,2.3495876998545526,1.8965433460969625,3.1159957266528244
1,0,3.188848303532946,3.325676636951254,7.01925843533153,4.970322489481531,3.5092124861175287,2.5271310059602063,1.7856498085831343,3.1621949958482194
1,0,3.337264354288912,3.6022764796094324,7.149414181263138,4.6569599425629145,3.605785024947638,2.5602027303661954,1.5758161582030148,3.14016654218246
1,0,3.0435477973039364,3.4792598617873707,7.005303618700541,4.551814769745066,3.3765563243193184,2.2836251696409167,1.5751196578902735,3.1446786272907192
1,0,3.0495737566018373,3.417308338612694,6.404069146036101,4.864246915440077,3.6793239773400708,2.340876406738427,1.4912380468902127,2.6046348401765322
1,0,3.164498019723817,3.4419830029995855,6.5819984098755695,4.9044003472933815,3.5545052243695374,2.1235797777988874,1.6650623329287013,2.8466770469343556
1,0,2.9381583601218013,3.39669800502803,6.621505327508942,4.465349345912214,3.64645138221031,1.8113895421859085,1.5687865282655047,2.591881768680906
1,0,2.95805890448017,3.4896871208853844,6.281731923814864,4.10917186135783,3.654065442946027,1.9575435597573434,1.5865830565762769,2.475052201443332
1,0,3.0933093313464655,3.6752955412939503,6.2954123878893515,4.465857300697138,3.576643895192079,1.9922329217379866,1.7719960585390773,2.68547504315232
1,0,2.859186767395213,3.2917072986524993,6.000694988649793,4.236911229912746,3.6088543205016905,1.9715436208886834,1.7528697397733668,2.418281556541619
1,0,2.267608275926546,3.3170313043415036,6.2573576309777055,4.467288457663181,3.5839427724126174,1.7226775746653011,1.5854287997514946,2.322012461745485
