weight,trial,C1,C2,C3,C4,C5,C6,C7,C8
1,0,4.110880420248596,5.698598053197913,21.722133442842445,20.399516429566035,17.95089827378262,8.487653416961912,5.214764567158326,3.7075473227938422
1,0,4.323136470699317,5.488681068704595,19.85761832244071,19.041477362022704,17.02849841415898,8.373480473756517,5.598831105979752,4.021422362276772
1,0,4.226219415462211,5.5777834561364585,18.90180390065878,17.355677409602134,13.525220514726625,7.445325380353533,5.232270184161058,3.961947081579093
1,0,4.4131868728993755,5.35532297121359,18.534313753485865,19.606457267591725,14.070646319508732,8.161482132559795,5.461040166197752,4.407806921171354
1,0,3.8743162544249246,5.593730933987823,20.152842455740675,21.697963835539106,16.12456839048353,8.374375630978646,5.486577937231346,3.4594137665959392
1,0,4.181961097777403,5.733092720690198,21.219502929031222,22.295120765802746,15.656797688268906,8.70362398839957,5.793920032021367,3.7639931122907617
1,0,4.444516336634592,6.071474141985569,22.74090799641193,22.020540476522882,17.342726940381066,8.424481547042745,5.925902927353621,4.264802336377302
1,0,4.6045750453621705,5.998712496306769,21.96963455645539,23.42648168955544,18.02859026824921,8.928784810553806,6.864514142630253,4.384952084938526
1,0,4.889725546144274,6.310098771658114,23.52189265164648,25.071298910776893,20.60400266393698,10.834382604672838,7.055556988797636,4.706540726520185
1,0,4.633981484105262,5.796434461649589,21.039223949064912,20.05586321260257,20.397421774642464,10.872288791323832,7.31914513933298,4.550285980522668
1,0,5.141198641808144,6.766595588085337,24.278323032790524,23.180994446169887,22.44174482530622,11.151271854617878,8.103375595465014,5.18748461942211
1,0,4.811272325818062,7.040251392977721,26.665476731766752,20.483393944285886,20.386243418997573,10.87800765016011,6.843754838022251,4.93730575450918
1,0,4.951557475782422,7.548240360305027,27.143274951346164,22.519858875983257,21.31844618985839,11.351731754693601,6.571158150615619,5.104028986989553
1,0,5.446877448636618,7.3944370963905826,25.933761586291133,23.631198149969002,20.721772851052915,10.764339727222236,5.979499419100856,4.84582084001043
1,0,6.2014779489268745,6.943970761416978,25.256537239301498,24.645345037120887,20.893579912437588,10.544187824086729,6.004058411422189,5.09391270125426
1,0,6.064086925935101,7.292689375197327,25.77017838977086,23.021447345300814,22.61884811007507,10.9357183929465,7.072369023109763,5.774017829449784
1,0,6.709854037007182,7.948393811774344,26.48046895145774,25.006594210805403,20.890398646038324,10.575225239963215,6.5422970408949155,5.7566783685928815
1,0,6.0452741672417165,7.781939406580167,28.732635999569247,26.30899677111862,21.824394915954052,10.608787135026342,6.581169764733938,5.617557458491144
1,0,6.605340160116907,8.63088753615576,32.34071050105329,27.9380218401271,22.44955152037493,11.416422901773549,7.286268908493619,6.087450021778962
1,0,6.324475293729096,7.5651541797272035,28.19628139575883,26.26939867663854,21.99332102260762,10.133264112271993,6.857570712457123,5.92502256369778
1,0,6.683164417581772,7.299608576716799,30.221652578751293,28.955149188955758,21.495345989710973,10.199292077243115,7.015079925820775,6.1169065219715755
