weight,trial,C1,C2,C3,C4,C5,C6,C7,C8
1,0,2.8541567244046435,5.323190829051568,19.394644593077764,19.531516249957996,10.200556323552766,3.8842476133182293,2.546393777201704,3.0999931129190643
1,0,2.9847507189265534,5.407532015172932,20.576329556769274,22.766534033294846,10.761945585728604,3.816973677330301,2.2731461103519366,2.8960750068654586
1,0,3.4746246853050424,5.714867900101739,21.237395750288663,22.745078631670257,10.51377175560789,4.067539407023256,2.672954114486346,3.3892727213804412
1,0,3.5750655984400246,5.943554163789007,21.81428820971895,20.86289240794606,8.815332803694366,3.8787724993327015,2.368410694462518,2.803083221790949
1,0,3.0950613599901007,5.186644871505181,17.876762046339703,16.285838895367554,5.309605163533125,2.8317713974313063,1.8847716903880314,2.562768699266105
1,0,3.577444290582229,5.243532379862119,17.544124784017875,16.102613682872466,4.825280935584802,3.158836373567719,1.9791367064746728,2.239485234062853
1,0,3.6449477538929527,5.363121865255954,18.38497092930213,15.852563983888771,5.3651223317140415,3.4262201988497525,1.944575356433784,2.3329822883095255
1,0,3.7514870430397376,4.3786224864421195,15.548754566120772,15.173410479246753,6.292942042930525,3.860143659318466,2.104100478251118,2.310648809015088
1,0,3.8622087940076435,4.214927274988525,17.490197504208126,15.463133818795837,6.942668246335712,4.275990952353437,2.134864506307306,2.424368992982268
1,0,3.9016282256084667,3.5416749500592766,17.212485068421028,14.095214317281732,6.9073780365315605,3.460485089571088,1.9879961283756955,2.160891456235653
1,0,3.2028305034952416,3.683626679331513,16.224725405819598,13.487981982516773,6.657953442468824,3.5337793822224257,1.9043093488725455,2.025320053092743
1,0,3.3691287537441483,4.031110028517269,15.748305275223355,13.413292412614997,6.875827213403962,3.3651007728005045,1.7030417017198523,1.9883919305785345
1,0,3.3858899028191933,3.4265223402069895,13.526625578657383,12.701243621438861,6.976100888198226,3.0867935645219617,1.7827940232036594,2.026759231894656
1,0,2.7799484297024253,2.9652184729184814,13.881381297800765,13.194198397515782,6.636785194861832,3.15935406537929,1.7029922449557624,2.0258666240114827
1,0,2.6690903714989536,3.4304813967020054,13.051973944350829,11.486835084996804,6.969493698254676,3.4419827801279013,1.7265366718468447,1.7913212621327317
1,0,2.906856721822535,3.6104239213023286,13.966181416406629,12.255282289536204,7.5967161205534035,3.4331910359669027,1.6142514352959354,1.8198293109260943
1,0,3.3302610075861243,3.278429616396021,13.685522182313175,13.115480183698175,8.214080427008364,3.3750431724405257,1.655428939462479,1.9461085888886147
1,0,2.9811003881072327,3.254835577782887,12.864042677451168,12.642210094837301,6.51402211157942,2.848296748429738,1.636513538994012,2.085789712474295
1,0,3.342097906526358,3.636620869632667,14.305548062667581,13.113543344835936,6.633791756992616,2.858230582382674,1.6261118885937105,2.0228874701986825
1,0,3.349091564165403,3.9734512714966472,14.73531175542035,12.918447585465552,6.134534491191514,2.7763649336322125,1.409114408507316,2.1786943031993276
1,0,3.2424843896483857,4.0318097554335175,17.268412517298472,13.599368382001296,5.961200838061306,2.7116232175441994,1.6085916909737255,2.3471398206191907
1,0,3.300720578040388,4.327976319720044,17.357550071136302,14.312851821973217,5.4301547597891675,2.845915430074699,1.7411915339993407,2.3838161737783246
1,0,3.9407274497770173,5.13310854726901,21.294754410384535,19.012598047373807,6.874493480831402,3.470006877961586,2.1296818861295783,2.7747172936146267
1,0,4.048850944471738,5.1739116076788685,18.52727029856789,16.815795806130716,7.308959970151055,3.694766210045948,2.2387885236037084,2.8283223014330456
1,0,4.250330832528371,5.426936688329031,17.868207617253365,17.569147729766602,7.568808158538437,3.5203261041293255,2.1142653639162177,2.9945630500146576
1,0,4.747498339778,5.676363907944363,17.92113207736787,23.614249268847484,8.613595532581396,4.019657669695486,2.3164745658401036,3.3504989151879987
1,0,5.648359542358774,5.7789871332294735,15.65496606731864,16.603800871194526,10.17839643862529,4.460087226714536,2.374164977889023,3.127399555132678
1,0,5.535313005781353,5.701467841161569,16.252761651135778,13.544374048020494,8.40531147646696,3.9098588978665187,2.4171437178113697,3.2577274677926744
1,0,5.633651935554576,4.65069263046701,13.482322780760056,13.758183333208475,9.581506541773328,4.03364034158984,2.4764361526968353,3.3465891115314537
1,0,5.1819217023058695,4.948201448646182,14.55678189453762,15.888611078524995,9.757602540372552,3.738992163944178,2.316994960080802,3.0794134084981293
1,0,5.607751785086221,5.652971251401707,16.324754826061255,14.823406958306746,9.204453131170103,3.7617121661958923,2.13068245223854,2.842489411009341
1,0,4.172428571338002,5.693974401726756,17.057082757246878,15.637982083346763,8.518226663387562,3.9789534977564243,2.461805945204626,3.0680046909099996
1,0,4.054963437579999,5.132798649631819,15.352667403258835,16.83692989274426,8.806153881417835,3.938210133099353,2.178061801855831,2.660159604204593
1,0,4.697838903273995,5.239310875629488,14.6206212054951,17.955252459925866,8.779378125719706,3.7662783163614537,2.342401840036955,2.652670253969715
