weight,trial,C1,C2,C3,C4,C5,C6,C7,C8
1,0,4.125349073042777,9.346068387080914,3.3948833601753194,1.9892834658080145,1.8638592754170122,2.986336177073459,2.828269319643845,1.7275042055094616
1,0,3.507145753519405,7.419904883954926,3.58316946689547,1.8038539302601149,1.857968328336455,3.257914299933332,2.9624434813613663,1.7338349791135403
1,0,3.5724613782850594,7.847324676537488,3.4588353085797707,1.9319102400379558,1.9423206985294803,3.1794299995469433,3.00112290125497,1.7396367632718432
1,0,3.825944061486245,8.622549044474319,4.047746442339324,2.1630335504772678,2.061361174131305,3.47324542053158,3.266972238766587,1.705179625797493
1,0,3.6117191096625105,9.276210311116964,4.031920186973019,2.2345609449038912,1.7459155844622132,3.3685092748055947,2.895481888729933,1.792722756346452
1,0,3.256136638222864,10.319121281627293,3.8896230625929786,2.448071566866848,2.0356360232178616,3.414526872017145,3.1841973834951602,1.7594612073387434
1,0,3.3477084772336925,9.36329263391455,3.590464016505665,2.2428111524910066,2.1496358731628447,3.149928720624825,3.029184736572813,1.7365577407014872
1,0,3.745587811150912,9.611506500803536,3.4915529462034933,1.9663463853917187,1.9285714094158382,3.2602496685899687,3.5361268836492843,1.8352837150963226
1,0,3.514315053261986,10.886085387458284,3.6173057884657642,1.9788848150985392,2.032747853953505,3.4120108786653685,3.250657196579613,2.1097904293368175
1,0,3.804430349208799,9.898892801469069,3.51233085678996,2.111653981815263,1.893453659002199,3.1889871844065887,3.166156634341005,2.2311322038249277
1,0,4.258766576394747,9.625970519944874,3.183751565989741,2.209663304625699,1.9738427069220863,3.2819204109582727,3.4943089984182176,1.8721456291288177
1,0,4.553959996779501,10.255327827265122,3.4110661593847773,2.3638963648710303,2.1526617254400406,3.658624568793589,3.6014131838873893,1.9857576840517766
1,0,3.672225979358235,9.582451227031541,3.3276593861081127,2.2606631462314715,1.6542601354140456,3.3904449947003052,3.604548277353373,1.7678643295479117
1,0,3.7752012899125833,10.051916720336969,3.2254059913888393,2.3916203391672375,1.9400094105351737,3.4097731848333144,3.6824364343977956,1.7945257172452143
1,0,3.8753495594593157,9.218710733869223,3.572843315600725,2.0488479274466265,1.7747948831134948,3.1380453001857176,2.784052304546335,1.7902098803260063
1,0,4.412269043059982,8.161184469394653,3.2644393396585727,2.104878069249642,1.87312282843719,3.171003534378411,2.796022578726505,1.8983570680285868
1,0,3.7764828366598997,8.685168519729864,3.5618136929995186,1.7849650720171506,1.7417158344699055,3.174371638194053,2.7839144363372714,2.2639286819325743
1,0,3.909720142923681,8.865212972191948,3.629540414901672,1.6294871859458395,1.7262459630786438,3.3532893257818657,2.930064359474515,2.4755326878090966
1,0,4.265947724798849,9.69909019736684,3.698735157814046,1.8255179922013458,1.7911889221945205,3.6058068173458886,3.2026029088199506,2.257463702323882
1,0,4.435427125131521,6.601527667003561,3.575167601000292,1.7804125873533923,1.6986820899864246,3.135188045928634,2.7998604292406806,2.197013095593909
1,0,4.713162552540274,6.847825907466412,3.5628171923005656,1.9120924015459728,1.8418785970511025,3.270260417471699,2.9554791721720233,2.3186889078159023
1,0,4.083408576794972,6.443463498173697,3.1913305088750605,1.7206387097768792,1.7120798631649161,3.2594120110105007,3.1076951308429237,2.3363363632883787
1,0,4.411130160712483,5.703874980416517,3.5177485807135653,1.8183839910848827,1.8488195225251336,3.1708663187149537,3.4817973923369925,2.301545265172325
1,0,4.850217539971562,6.269960530512277,3.2257095179823803,1.7820306219848776,1.9935374155067784,2.937922721764586,3.234521502042368,2.5836950753832655
1,0,5.008415065351221,6.449685857443436,3.212082899147787,1.702005367244493,2.019769452056781,3.044733502755813,3.703184410635689,2.525299228945806
1,0,4.1214922294383785,5.728208929199289,2.796634971403702,1.715105208388653,1.991804603499147,3.062485732705624,2.9667279214872613,2.2077330635383183
1,0,3.857182880749957,6.666897531931416,2.9155839775101837,1.954782216681041,1.9141605903693288,2.4611145280346554,2.530831515674859,2.145202532150151
1,0,4.079215673701299,6.397914137939646,3.1213991456787777,1.9368956623960478,2.079804020464755,2.6090000025927393,2.767891545217003,2.1485029223292584
1,0,3.9712074970475486,6.174672768876918,3.0274852764717224,1.9859623939581599,2.0278373484648347,2.4763637920287875,2.436900189941459,1.9436190106814948
1,0,4.3994100396078775,6.431408982057602,3.2820412415932467,2.1324559553431834,2.118533947305093,2.6567190683219915,2.6710306349942434,1.9575544571340842
1,0,3.694213560982709,5.226482579383851,3.229990001822605,2.0882489906303263,2.2234935336227593,2.986282292806074,2.9531707018708784,2.16798562611248
1,0,3.5955070198151624,5.110697762757365,3.2743526945654495,2.0844698713023058,2.319117887476743,2.9813013023554644,3.160100047505074,2.0186082192049457
1,0,3.6015371737052293,5.239871562879399,3.439885095134517,2.1584138375166537,2.3909409845800096,2.888813819108951,3.0835916303898117,2.013026147564926
1,0,3.6472140485160502,5.387029173899434,3.2652728247549128,2.328417671118824,2.265692506436548,2.8947080652590333,3.053549734324801,1.9886569360056592
1,0,4.038141398536693,6.023016687445962,3.501428196979027,2.2678418457820007,2.2957043087154814,3.0466562300467355,3.4534179771520033,2.197987214918543
1,0,4.006341665531515,5.828296457478859,3.126586708247011,2.221983692867247,2.2091864246444004,3.106659449124938,3.331399752603211,2.1842132559167804
1,0,4.411582989887307,5.855531674938124,3.235255415608722,2.2643515314450466,2.2368007113557957,3.4724316305803518,3.4769401732444134,2.414119337412298
1,0,4.131059274367409,6.161644617493879,2.9648857013456733,1.9901226076265153,2.4019893476516274,3.3744823848452317,3.754371234322135,2.01790234391681
1,0,4.561045059027562,6.588707863960027,3.1755426732942094,2.142776191004817,2.2885064041187677,3.652784753211422,3.753107225561598,1.9461790911541892
1,0,3.923227553599529,6.8572644510404235,3.1647419933826018,2.062260928242432,2.236282050322507,3.5678768386541657,4.165772163243026,1.9817968647542321
1,0,3.5469823472359296,7.002962387887204,3.1629857433890014,2.3697442814944414,2.266140794752342,3.7048312742587117,4.189656754429719,2.4046944834280826
1,0,4.161594568548362,5.693687747086561,3.3108187308548604,2.1145386346689787,2.1820731406556093,3.38557587751252,3.614148937053911,2.167487580889285
1,0,3.978936685822511,5.4531887726939745,2.8890199949638316,2.0427189571899893,2.308287975355021,3.5851717035290034,3.830777470214709,2.147098827353994
1,0,3.884777934390349,5.317877384130983,2.868797076741815,2.0787039826519034,1.8093139892822772,3.6306242589730333,3.7766619809591946,1.8956185531580867
1,0,3.9258289556632917,5.788812413676783,3.097430747761884,2.2093195707238196,1.9405792050382709,3.782931519884612,3.674097762122708,2.039675176264031
1,0,3.7811384458828647,6.084368408122959,3.399743470961127,1.91844939474035,1.7455438523612279,2.900227007446786,2.565264530837949,1.669177343300987
1,0,3.56739149937036,6.043777439732602,3.1286597755954095,1.9201843147016537,1.780896863929412,3.0096990579405443,2.4022910816999703,1.4687830599325444
1,0,3.4748023914189416,5.421119923685263,2.888211610430535,2.0194102872070765,1.988777572890768,2.9769890887809636,2.587502847879229,1.4591003206673285
1,0,3.3849914577022004,5.174754536495061,3.103783503129152,2.0286749065682357,1.9646021581674993,3.0284306131481467,2.617170241944187,1.6106750314302627
1,0,3.3784327731275856,5.054110120343627,2.9670071054047518,1.9835213044721622,2.1417610455964144,2.6820956785634653,2.772964118398314,1.510548803764434
1,0,3.796234366951937,4.927730619774257,2.636417172397169,2.1227813786573435,1.9823710222599609,2.8015725798798323,2.651298129129667,1.5645605886585536
1,0,3.9540462766818663,5.27820142848485,2.6932048797343144,2.0175413694042383,2.106160257309061,2.6263723362733415,2.432748625998771,1.4537500060302584
1,0,3.5894924443453298,6.127157840813906,2.6280032564168074,1.9821533790930788,1.8598256446367754,2.8326696823918533,2.6604062830029616,1.53338480292188
