timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
39178114332,-6,7,-21,-107,-48,-68,-15,-8,
39178114332,-10,29,100,97,64,76,18,-4,
39178121840,43,71,78,62,29,16,8,7,
39178121840,19,84,-52,-61,-3,6,-12,36,
39178132493,-34,-18,-118,-100,-34,-14,25,-20,
39178132493,-72,-71,31,-57,-62,-67,-41,-80,
39178144703,-22,-50,79,81,5,14,-10,0,
39178144703,47,-51,-60,-46,-9,-21,28,29,
39178159585,11,-18,119,105,106,75,6,12,
39178159585,15,37,-128,-128,36,16,7,25,
39178174323,17,-34,-54,42,55,26,67,33,
39178174323,4,-62,-20,-41,-30,-13,-34,21,
39178192556,10,-23,-32,-110,-43,1,12,-4,
39178192556,15,93,69,72,-40,-6,-15,18,
39178198177,-1,3,-28,-36,-12,-16,-14,-28,
39178198177,-50,-85,-76,-21,-47,-9,-11,-19,
39178219467,-31,-64,-2,13,-1,-56,-28,-20,
39178219467,63,60,71,0,49,80,74,43,
39178234571,38,44,-16,-30,15,12,-6,-16,
39178234571,4,-6,-15,-9,-93,-22,12,7,
39178257512,-51,-111,-53,-128,-128,-93,-77,-26,
39178257512,-38,25,101,127,97,-13,-35,-42,
39178271887,58,104,72,66,85,106,81,46,
39178271887,28,3,-128,-114,-65,-43,18,34,
39178288233,-22,-91,-93,-77,-32,-54,-37,0,
39178288233,-43,-98,60,58,60,50,-9,-25,
39178302394,-16,-18,80,23,-57,-61,-42,-3,
39178302394,17,87,109,18,3,21,1,-26,
39178316848,37,110,-36,-55,43,36,62,37,
39178316848,-25,-62,-128,-97,-117,-47,-22,-27,
39178339351,-51,-61,-111,-51,-35,-18,-41,-48,
39178339351,-15,-68,127,-48,-5,-8,-10,-15,
39178349826,2,61,56,91,39,-8,-15,-20,
39178349826,19,44,-128,-37,-37,5,10,-3,
39178377026,43,8,-46,14,13,12,-7,27,
39178377026,47,91,-123,13,-22,-35,-4,26,
39178391968,-27,-102,-113,-73,124,52,65,-8,
39178391968,-45,-40,116,-28,-60,20,-29,-19,
39178414606,-45,-19,-59,-105,-78,-54,-67,-30,
39178414606,45,5,101,125,118,58,21,31,
39178423291,52,127,42,53,41,21,13,24,
39178423291,-2,-40,-91,-84,14,-15,15,10,
39178444464,-36,-33,101,-123,-128,-58,-4,-21,
39178444464,-19,-50,-95,72,-3,-10,-23,-5,
39178467096,34,-20,-25,98,79,82,44,28,
39178467096,44,79,-50,-67,-4,-37,6,3,
39178496836,20,-99,-8,-63,-14,44,0,17,
39178496836,-23,87,99,-14,28,-43,-13,-14,
39178511733,30,75,-70,-58,5,-5,5,8,
39178511733,11,-42,-56,-70,37,59,6,20,
39178519405,5,-47,106,103,30,19,25,-27,
39178519405,-1,91,-70,-19,-112,20,8,8,
39178526995,28,-19,-101,39,100,36,5,31,
39178526995,33,-38,-86,-41,6,8,17,10,
39178534441,-73,-76,-101,15,2,-48,-18,-28,
39178534441,-3,-14,94,103,44,-9,-15,-14,
39178558153,12,66,94,-43,-9,-29,31,14,
39178558153,45,54,80,49,-40,10,-26,51,
39178571788,-16,64,35,48,72,76,48,-2,
39178571788,22,36,-45,-48,-42,-39,-11,4,
39178588142,11,48,29,21,-28,-16,6,-13,
39178588142,19,-75,-128,-128,-35,29,30,7,
39178609233,34,36,85,58,-115,-55,-57,63,
39178609233,-78,-128,-115,39,8,-4,0,-77,
39178618355,-11,-60,79,-5,66,10,12,4,
39178618355,17,53,-80,-97,-93,-68,-30,8,
39178639231,-30,7,90,29,61,71,27,0,
39178639231,55,102,127,113,94,26,14,29,
39178648366,78,83,-87,-87,31,34,34,47,
39178648366,-37,-100,-47,-55,-34,18,-15,-13,
39178669296,-79,-61,56,35,-49,-115,-70,-73,
39178669296,9,92,107,59,58,16,3,15,
39178678225,22,30,-3,-3,53,88,52,11,
39178678225,53,15,-86,-67,17,34,32,63,
39178699461,-75,-87,-128,-128,-128,-90,-93,-95,
39178699461,-50,-47,84,58,64,13,46,-14,
39178708374,25,38,85,27,29,17,8,29,
39178708374,19,33,-19,-63,-33,20,6,-14,
39178729360,-29,-96,-69,48,-111,-77,1,1,
39178729360,1,67,78,51,48,-39,-43,-20,
39178738190,15,52,38,-28,66,49,-13,3,
39178738190,8,-16,-30,-77,26,22,36,9,
39178766781,-3,-60,84,-128,-84,-27,27,3,
39178766781,-19,5,28,38,42,-12,-70,-19,
39178775842,5,-26,30,112,65,11,-3,8,
