timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
175039555685,14,13,0,-7,-26,-8,12,5,
175039555685,-23,-17,-10,-14,1,-3,-20,-9,
175039563003,-2,-4,7,5,-9,-10,2,-1,
175039563003,5,-1,-10,20,30,15,2,3,
175039571307,-9,-8,-8,-56,-27,-6,-6,-7,
175039571307,17,13,19,46,20,3,10,3,
175039578160,10,4,-13,-23,10,-7,7,8,
175039578160,-19,-17,2,1,-26,-20,-21,-11,
175039588567,19,13,11,22,48,27,18,9,
175039588567,-4,-4,-1,11,34,-14,-2,-1,
175039602642,-5,-9,-12,-36,-44,-3,-2,-2,
175039602642,0,0,5,26,17,2,1,-3,
175039607948,-7,-5,-3,-21,-29,-12,-10,-4,
175039607948,-16,-6,-12,-13,-31,-2,-19,-10,
175039623017,6,4,15,43,-10,-3,9,3,
175039623017,6,3,-8,-19,23,2,9,4,
175039630599,-1,-3,15,11,31,-2,-2,-2,
175039630599,10,1,-14,-28,2,7,8,8,
175039646961,-32,-21,-13,-34,-51,-18,-31,-18,
175039646961,13,15,19,24,-4,8,12,5,
175039655304,6,3,-8,-30,37,4,7,1,
175039655304,-40,-27,-8,31,-30,-4,-29,-18,
175039667986,8,11,8,-66,-41,-21,0,4,
175039667986,4,3,-4,52,33,18,4,4,
175039683149,-2,-1,-6,-62,-5,-12,-5,-2,
175039683149,-5,-7,3,41,-31,3,0,-2,
175039690557,-1,-5,-8,-9,23,3,2,4,
175039690557,-3,3,3,-20,-39,-19,-3,-1,
175039714733,5,3,8,40,50,18,7,4,
175039714733,23,19,4,-26,22,8,15,10,
175039730016,-26,-17,-11,5,-29,-11,-16,-11,
175039730016,-8,-9,-6,-32,-9,-2,-1,-7,
175039735422,2,5,8,81,27,9,-4,-3,
175039735422,7,1,-7,-63,-12,-5,2,3,
175039742962,-13,-9,-5,10,-16,5,-8,-2,
175039742962,4,2,9,41,18,-2,1,2,
175039757904,0,-1,-21,-48,-15,-10,0,2,
175039757904,-1,0,11,42,6,3,1,-2,
175039765666,6,3,10,2,21,5,9,3,
175039765666,-5,-5,-13,-12,-35,-7,-3,0,
175039772947,-2,-3,0,-21,12,10,-8,-4,
175039772947,2,-1,-11,-14,-7,-15,0,2,
175039781977,1,-1,5,27,7,-3,2,0,
175039781977,9,6,-1,-18,20,5,8,6,
175039795610,-6,-12,-7,11,-32,-9,-3,-5,
175039795610,3,2,8,3,17,9,2,-2,
175039805108,3,0,-12,-20,45,5,4,-2,
175039805108,-24,-10,-1,-4,-88,-19,-24,-17,
175039817930,-4,-6,17,7,-14,2,0,4,
175039817930,7,4,-2,10,45,15,12,4,
175039834917,4,4,-5,-22,-21,-11,0,0,
175039834917,-11,-10,-7,22,-21,2,-11,-6,
175039848145,8,7,8,2,20,9,4,2,
175039848145,2,2,-3,0,24,-1,5,1,
175039863016,-20,-24,-11,-45,-66,-28,-14,-10,
175039863016,12,8,-1,22,61,6,7,6,
175039878068,-7,-5,9,-17,-49,-7,0,-2,
175039878068,12,9,-17,-6,11,6,4,3,
175039887025,0,7,12,40,10,2,-8,-7,
175039887025,-6,-6,-6,-39,-10,-16,-11,-4,
175039909920,1,1,-7,-31,-16,2,1,1,
175039909920,-3,-9,15,67,75,17,-2,-1,
175039915516,20,15,-11,-54,-21,-15,17,8,
175039915516,-29,-22,-7,-41,-83,-4,-28,-13,
175039923087,10,8,-4,39,30,-6,7,4,
175039923087,-2,2,3,-10,-11,-3,-1,1,
175039945370,5,3,4,-17,-30,-17,6,5,
175039945370,4,2,-16,-80,-35,-12,2,-1,
175039952918,-8,-1,0,19,-11,4,-7,-3,
175039952918,4,-2,0,7,35,6,10,2,
175039960429,-1,3,-2,1,-20,2,-3,-3,
175039960429,2,3,-11,-6,48,6,0,0,
175039967987,-1,7,11,16,16,-3,-2,0,
175039967987,-2,4,-13,-46,-57,-19,3,-1,
175039982903,-24,-27,-2,26,10,1,-18,-13,
