timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
28256564555,-13,8,109,107,24,50,17,-33,
28256564555,-34,-76,-38,-12,111,27,64,-31,
28256569872,22,17,-105,-99,-102,10,19,-14,
28256569872,-11,32,96,-3,100,33,-47,-2,
28256584785,47,55,-24,95,88,-30,-2,3,
28256584785,-58,-88,-56,-63,-53,-7,-5,-32,
28256592232,-39,-72,-78,-12,-61,-50,11,-14,
28256592232,7,-83,54,-101,37,9,1,5,
28256602862,77,75,46,-13,-69,-22,42,32,
28256602862,-8,-1,-41,-26,19,36,-7,-26,
28256622287,-22,-87,-90,-17,26,-8,-18,-11,
28256622287,-15,-80,-128,-106,-63,-29,-8,-29,
28256629804,15,10,103,68,-61,-54,5,51,
28256629804,7,48,-23,35,66,54,-14,11,
28256644721,-46,-42,-47,34,-46,-25,-23,-61,
28256644721,-9,-43,64,127,21,21,21,2,
28256653650,-28,-14,-128,-128,78,-16,-37,-27,
28256653650,86,99,127,108,-128,-30,97,87,
28256674803,-31,-128,-128,-128,-20,9,22,31,
28256674803,13,30,111,73,-71,-53,-68,-33,
28256689893,11,64,113,-47,16,-3,39,26,
28256689893,-17,-33,-127,-96,-110,-21,5,-7,
28256697256,-28,-128,41,-59,-6,47,57,2,
28256697256,49,14,50,15,61,-8,-36,27,
28256715465,16,14,-55,14,-58,19,21,16,
28256715465,-21,-20,-21,-5,-58,-6,-73,7,
28256727225,-33,-57,-128,-100,-109,-2,-38,-27,
28256727225,30,93,99,94,72,2,27,31,
28256742341,43,2,-91,-107,-20,1,2,34,
28256742341,12,43,59,-88,-77,-62,-58,24,
28256749927,85,44,83,48,29,9,35,48,
28256749927,-77,-87,-56,-68,6,23,-18,-76,
28256767747,-4,-48,-53,-66,24,-13,56,15,
28256767747,48,81,61,90,32,-13,10,27,
28256780172,13,12,-33,-101,78,34,-41,-9,
28256780172,0,71,59,-40,-115,-28,37,8,
28256794780,4,108,-5,98,85,-24,4,-11,
28256794780,-44,-65,-48,-114,4,19,3,-26,
28256809724,65,35,65,79,33,51,17,41,
28256809724,-15,-51,-128,-116,-56,-23,6,-4,
28256819309,-18,9,41,127,-73,-34,-52,-29,
28256819309,-60,-128,-128,-128,30,-1,-27,-50,
28256839986,75,119,127,122,88,25,30,83,
28256839986,40,42,-42,71,-17,26,-1,-6,
28256847595,17,40,-103,-68,-60,-14,22,-13,
28256847595,29,-34,-16,-6,-23,-47,9,3,
28256870025,-21,6,127,47,39,29,55,21,
28256870025,54,26,-52,51,-88,24,-69,23,
28256892370,-60,-102,-54,-18,78,25,-4,-62,
28256892370,52,75,53,99,-51,-40,33,50,
28256899902,52,69,18,25,-98,-36,-11,19,
28256899902,-24,-78,-83,-27,127,-4,32,9,
28256908561,-26,66,31,-92,30,-14,-21,-20,
28256908561,30,30,71,56,9,-23,32,33,
28256929824,-40,-72,-87,-123,1,-1,-43,-43,
28256929824,14,8,60,94,-25,-7,12,29,
28256937214,-19,-7,-128,-88,54,-21,-5,-15,
28256937214,-4,97,127,54,-85,47,63,5,
28256959778,19,-52,19,75,-8,-34,72,37,
28256959778,117,101,52,37,4,107,-42,73,
28256967370,-49,-39,52,-83,-30,-27,-17,-40,
28256967370,-9,-48,-124,-75,67,-20,-11,-28,
28256989654,60,13,-76,-18,68,54,0,52,
28256989654,-17,87,100,39,68,14,57,11,
28256997341,14,43,-86,-24,28,-2,-20,-7,
28256997341,-22,-51,-38,-13,-57,-15,-17,-38,
28257012130,-50,-111,-106,-63,-14,37,-62,-31,
28257012130,20,5,-2,67,44,31,-39,9,
28257027343,-8,79,24,9,-89,-49,-28,-22,
28257027343,-61,-52,70,7,-51,60,35,-13,
28257034734,4,-15,30,127,105,20,37,-35,
28257034734,-14,14,-78,-128,-84,1,24,4,
28257064860,0,-42,4,-68,-90,-29,-53,8,
28257064860,67,19,16,65,-26,17,8,36,
28257079787,7,56,-27,-16,-59,10,-60,14,
28257079787,27,-110,-128,7,33,-56,-20,25,
28257094627,-54,18,25,-14,26,24,10,-18,
28257094627,-7,-14,48,62,120,52,19,-6,
28257102221,65,127,18,8,11,-27,34,28,
28257102221,1,-98,-102,-87,-128,-78,4,12,
28257109777,-37,-42,54,23,66,50,-87,-60,
28257109777,85,7,-22,-111,-74,-38,-1,86,
28257139690,-24,-119,-22,-84,-128,-10,-38,-24,
28257139690,-1,62,127,9,-62,3,35,12,
28257154688,23,-20,-126,-7,9,17,9,17,
28257154688,-3,-29,-64,-21,37,-29,-24,12,
28257162159,5,59,71,-49,-50,37,5,-7,
28257162159,-87,-105,-104,-29,122,-42,-6,-61,
28257184775,-3,-80,55,-87,-122,53,2,20,
28257184775,-6,105,-24,95,-33,-56,-8,-21,
28257199718,48,113,124,127,32,20,66,19,
28257199718,-5,-16,-17,-1,-24,61,6,-11,
28257214824,-6,19,45,-30,-94,-34,-38,-22,
28257214824,21,10,50,27,44,8,0,20,
28257222120,22,88,25,-70,13,40,81,18,
28257222120,59,121,127,20,-123,11,-24,36,
28257237378,-22,-67,-100,-124,12,-35,8,6,
28257237378,-13,96,82,100,114,14,-72,-33,
28257252315,12,14,45,-2,-74,-24,-8,39,
28257252315,16,-23,-98,-115,-50,-15,82,-2,
28257267138,-56,43,79,74,103,80,15,-15,
28257267138,94,92,-44,-68,-107,20,-56,30,
28257274811,39,15,17,-83,-121,-57,67,40,
28257274811,5,43,-16,-8,32,77,-24,-2,
28257304772,50,-79,-116,-67,11,-22,-102,32,
28257304772,-36,-81,27,65,-57,41,43,21,
28257319711,-3,56,-51,-111,82,-1,21,-22,
28257319711,-26,-104,29,-2,-28,-42,-67,3,
28257327119,-16,3,-98,-75,25,23,-14,-17,
28257327119,53,92,99,81,41,-16,10,46,
28257349823,-8,-30,-77,-35,-14,-16,-11,-31,
