timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
37163135577,-6,-5,-6,-22,-26,-12,-5,-6,
37163135577,-4,-17,-13,16,9,-7,1,-2,
37163148479,-6,-4,1,-9,-2,-5,-6,-6,
37163148479,6,6,-8,5,11,4,2,4,
37163155903,1,5,5,0,-11,0,-3,-1,
37163155903,-5,-8,-12,-23,-25,-2,-2,-3,
37163163431,-2,-19,-29,16,14,-9,-3,0,
37163163431,12,34,86,20,5,5,5,7,
37163172308,-1,9,-15,-17,-13,1,0,-2,
37163172308,-1,-1,13,16,18,-6,-2,-2,
37163185956,-1,7,4,-9,-7,9,2,1,
37163185956,-8,-15,-31,-11,-10,-5,-5,-7,
37163193388,-5,-26,-27,-2,3,-1,-3,-2,
37163193388,6,12,16,12,19,16,7,5,
37163208441,-2,1,-7,-16,-9,-8,0,-3,
37163208441,-2,-10,-17,6,12,4,0,-1,
37163216383,-4,5,31,6,-17,-8,-4,-5,
37163216383,0,8,6,-13,-8,7,0,1,
37163231072,-5,-19,-42,17,17,0,-6,-4,
37163231072,10,24,36,3,-1,-2,6,5,
37163238440,-3,-9,-10,-14,-3,-2,1,-2,
37163238440,6,0,-16,5,-17,-15,-5,3,
37163255513,-2,-21,-33,0,-15,-9,1,4,
37163255513,4,18,37,16,45,20,8,4,
37163268809,-8,-4,5,-15,-26,-16,-14,-13,
37163268809,-16,-35,-34,-16,-3,-1,-10,-10,
37163277318,13,31,39,31,27,8,11,9,
37163277318,-9,-25,-37,-42,-28,-4,0,-3,
37163290942,12,31,22,16,-5,2,3,7,
37163290942,2,-3,-3,12,13,1,-2,3,
37163298532,0,3,-1,4,18,5,-3,-1,
37163298532,-7,-21,-20,-4,-22,-14,-7,-7,
37163313956,8,10,3,-7,-6,4,2,4,
37163313956,-5,-4,5,-3,7,-2,-7,-8,
37163329873,5,17,18,14,17,8,7,5,
37163329873,-3,-17,-18,-14,-20,-2,0,-2,
37163336070,-3,3,12,12,17,4,1,-1,
37163336070,12,9,-5,3,2,5,6,8,
37163353348,-10,-22,-13,-39,-31,-13,-5,-10,
37163353348,-2,0,-24,-1,-9,-4,2,0,
37163358499,2,-18,-4,32,35,11,0,0,
37163358499,1,31,34,-1,-10,-5,-7,-3,
37163373444,14,39,35,17,23,18,11,14,
37163373444,-1,-11,5,7,5,-1,0,-2,
37163382297,-5,-8,1,-22,-19,-12,-6,-5,
37163382297,-8,-32,-53,-23,-16,-6,2,-3,
37163395963,-6,-8,-17,-10,0,1,-4,-2,
37163395963,2,3,-3,2,6,4,-2,0,
37163410964,-6,-11,-8,-14,-4,-7,-2,-2,
37163410964,-3,-14,-14,-7,-21,-7,-3,1,
37163418466,-3,-2,13,-9,7,0,-2,-6,
37163418466,6,20,16,26,10,7,8,6,
37163434718,5,-3,4,-2,-11,-3,0,2,
37163434718,-3,4,3,1,18,9,-2,-3,
37163455855,-4,-27,-27,-20,-9,0,1,-2,
37163455855,1,9,18,17,-4,-10,-1,0,
37163463388,4,8,-8,-13,-7,-5,-4,1,
37163463388,5,11,22,7,-6,-1,-4,-4,
37163470847,-10,-5,5,-5,8,6,-3,-10,
37163470847,-3,-11,-4,3,4,4,3,0,
37163478383,4,7,32,32,2,-4,-1,2,
37163478383,2,9,-7,-16,12,13,2,2,
37163493347,-1,-3,4,8,-3,-2,0,0,
37163493347,4,15,-13,-1,11,5,6,7,
37163500839,1,-14,-12,-4,-15,-9,-1,-1,
37163500839,1,11,41,6,-2,-3,-3,1,
37163515904,-6,-24,-43,-24,-16,2,-4,-4,
37163515904,-10,-19,3,19,10,-4,-7,-11,
37163523359,2,22,14,-2,11,7,4,1,
37163523359,1,-12,-20,4,-4,1,1,1,
37163530857,0,6,31,10,16,-1,4,0,
37163530857,3,12,-2,1,10,7,0,2,
37163538428,-2,-4,-20,-7,-9,4,0,-2,
37163538428,-2,-3,2,-7,-7,-7,2,1,
37163553381,-2,-11,-30,-7,4,3,-3,-5,
37163553381,-3,-15,-5,-2,-5,-8,-2,1,
37163560861,4,11,25,12,0,-3,-1,-1,
37163560861,2,-1,-12,0,-8,-2,0,-1,
37163575980,-2,-1,12,-4,3,6,5,3,
37163575980,-7,-1,-2,-10,-5,-4,-3,-5,
37163583457,2,-4,-20,-23,-14,-7,0,4,
37163583457,-1,6,1,20,18,2,-6,-8,
37163590862,4,16,22,17,11,6,2,-1,
37163590862,-4,-1,21,-4,-2,-3,0,0,
37163598519,2,1,-10,-7,11,5,3,3,
37163598519,-1,-8,-22,-8,-1,5,1,3,
37163613439,-4,-9,-13,-15,-17,-11,-2,-7,
37163613439,-8,-14,-11,6,2,-8,-3,-5,
37163620845,1,15,21,4,-3,-1,-4,-2,
37163620845,2,-12,-6,-9,-3,3,4,4,
37163635857,-3,0,-6,10,2,-4,-1,-1,
37163635857,4,0,-9,-15,-20,-2,1,3,
37163643400,6,8,2,12,9,-2,-2,-1,
37163643400,-5,5,20,-4,-1,2,-2,-1,
37163650894,6,16,16,11,7,6,5,5,
37163650894,-4,-13,-12,-9,-14,-8,-1,1,
37163658391,-9,-13,-21,-10,1,2,-5,-4,
37163658391,4,5,2,-4,-8,-3,0,1,
37163680902,-2,-19,-12,9,11,-5,-3,0,
37163680902,2,12,2,2,-7,-5,-6,-1,
37163688379,-2,-15,-12,-14,-1,2,-1,-3,
37163688379,-6,5,19,7,-16,-14,-7,-5,
37163703368,5,16,14,10,14,15,7,6,
37163703368,6,11,21,-5,12,8,5,2,
37163710939,0,8,1,7,7,3,-1,1,
37163710939,-3,-8,-23,-1,6,-7,-3,-5,
37163718458,0,-17,-6,-7,-16,1,4,7,
37163718458,-7,1,-5,0,9,4,-2,-8,
37163725866,0,-8,-2,11,11,1,2,1,
37163725866,-3,-4,-4,-5,1,-5,-2,-1,
37163733462,4,21,12,-3,-13,-1,-5,-3,
37163733462,-9,-23,6,-18,-13,-11,-4,-4,
37163740912,-4,4,-23,7,-7,-6,0,0,
37163740912,0,-10,2,6,16,10,4,-2,
37163755829,6,23,34,4,-4,1,-4,0,
37163755829,4,11,-6,-6,-8,-2,-2,-3,
37163763368,0,-41,-18,-2,-8,-10,-4,-3,
37163763368,4,35,15,-13,0,6,5,2,
37163770871,-2,0,-25,8,10,3,3,0,
37163770871,12,23,33,24,12,9,3,8,
37163778340,-3,11,13,-15,-16,-14,-6,-4,
37163778340,1,-1,-23,2,7,16,-2,0,
37163800861,-6,-8,-6,-9,-8,-16,-9,-4,
37163800861,0,4,14,7,4,2,5,1,
37163808418,-5,-15,-9,-5,-4,0,2,1,
37163808418,0,-20,-10,6,-4,-4,1,-1,
37163823401,-4,-3,-9,-5,7,6,-1,-2,
37163823401,-3,-10,-16,-6,-6,7,7,-7,
37163830872,-5,-11,-5,-16,-17,-2,-4,-1,
37163830872,5,-8,4,13,22,1,2,0,
37163853387,-2,18,23,-17,-23,-4,-8,-7,
37163853387,5,4,-8,33,24,1,2,4,
