timestamp,roll,pitch,yaw,
27179344127,217,206,62,
27179359383,217,206,62,
27179376050,217,206,62,
27179395568,217,206,62,
27179422693,217,206,62,
27179434346,217,206,62,
27179456894,217,206,62,
27179509368,217,206,62,
27179515582,217,206,62,
27179545722,217,205,62,
27179575557,217,206,62,
27179590447,217,206,62,
27179629553,217,206,62,
27179643284,217,205,62,
27179665564,217,206,62,
27179689324,217,205,62,
27179710577,217,205,62,
27179748512,217,205,62,
27179770722,217,205,62,
27179795250,217,205,62,
27179815387,217,205,62,
27179838084,217,205,62,
27179853105,217,205,62,
27179867997,217,205,62,
27179883042,217,205,62,
27179912964,217,204,62,
27179935453,217,204,62,
27179957915,216,204,62,
27179980608,216,204,62,
27179995514,216,203,62,
27180010572,216,203,62,
27180033036,216,202,62,
27180048070,216,202,62,
27180078015,216,201,62,
27180100415,216,201,62,
27180137960,216,200,62,
27180190373,216,198,62,
27180220364,216,198,61,
27180265606,216,197,61,
27180280421,215,197,61,
27180295523,215,197,61,
27180310383,215,197,61,
27180332921,215,197,61,
27180355453,215,197,61,
27180370538,215,197,61,
27180392936,215,197,61,
27180415692,215,198,61,
27180430592,215,198,62,
27180460641,215,199,61,
27180482870,215,199,62,
27180512848,215,200,62,
27180535559,215,201,62,
27180550387,215,201,62,
27180572885,215,200,62,
27180595559,216,200,62,
27180625297,216,200,62,
27180647859,216,201,62,
27180693065,216,201,61,
27180715428,216,201,61,
27180730437,216,201,61,
27180753033,216,201,61,
27180775651,216,201,61,
27180798074,216,202,61,
27180820604,216,202,61,
27180857863,216,201,61,
27180895590,216,201,61,
27180933093,217,200,61,
27180955437,217,200,61,
27180993050,217,199,61,
27181022937,217,199,61,
27181083085,217,198,61,
27181113100,217,198,61,
27181135414,217,197,61,
27181180619,217,196,62,
27181202911,217,196,62,
27181232864,217,195,62,
27181255409,217,194,62,
27181292916,217,193,62,
27181315610,217,193,62,
27181352937,217,192,62,
27181382907,217,192,62,
27181420571,217,191,62,
27181435414,217,190,62,
27181480436,217,190,62,
27181495483,217,190,62,
27181533088,216,189,63,
27181555383,216,189,63,
27181593034,216,188,63,
27181622889,216,188,63,
27181660557,217,187,63,
27181675354,217,187,63,
27181712916,217,187,63,
27181735362,217,186,63,
27181772826,216,186,63,
27181795643,217,185,63,
27181840604,217,185,63,
27181863206,216,185,63,
27181915572,216,184,63,
27181952834,216,184,63,
27181975366,216,184,63,
27182020444,216,184,63,
27182072804,216,183,63,
27182095537,216,183,63,
27182140412,216,182,64,
27182192837,216,182,64,
27182215325,216,182,64,
27182260672,216,182,64,
27182275493,216,182,64,
