timestamp,x,y,z,
21908360771,0.862793,0.36377,-0.210449,
21908395701,0.867676,0.365234,-0.192383,
21908398484,0.866211,0.387207,-0.203613,
21908414766,0.869629,0.379883,-0.208984,
21908435957,0.879395,0.370117,-0.212891,
21908461637,0.867676,0.393555,-0.214844,
21908475254,0.861816,0.379883,-0.211426,
21908497342,0.865234,0.381836,-0.209473,
21908520674,0.870117,0.382324,-0.204102,
21908563326,0.869629,0.385254,-0.213867,
21908570896,0.865723,0.385254,-0.218262,
21908653643,0.867188,0.392578,-0.205078,
21908736028,0.855957,0.394043,-0.215332,
21908780847,0.864258,0.373535,-0.211914,
21908840933,0.864746,0.381836,-0.217285,
21908863342,0.866699,0.381836,-0.211914,
21908945816,0.861816,0.374512,-0.206543,
21909006032,0.862305,0.386719,-0.21582,
21909043489,0.854004,0.394043,-0.20752,
21909080801,0.859375,0.390137,-0.202637,
21909103281,0.856445,0.397461,-0.219727,
21909125747,0.854004,0.384277,-0.208984,
21909140757,0.862305,0.380371,-0.194336,
21909178236,0.856445,0.393555,-0.203613,
21909238237,0.855469,0.396484,-0.204102,
21909275937,0.85791,0.396484,-0.208008,
21909290826,0.854492,0.397949,-0.210449,
21909320762,0.861328,0.39209,-0.205078,
21909351020,0.86084,0.396973,-0.202637,
21909365728,0.854004,0.391113,-0.206543,
21909380802,0.853516,0.391602,-0.208008,
21909395871,0.849609,0.38916,-0.209473,
21909410767,0.856445,0.394043,-0.203125,
21909440795,0.864258,0.403809,-0.214844,
21909485954,0.862305,0.403809,-0.211914,
21909523253,0.869141,0.405762,-0.199219,
21909530709,0.856445,0.404297,-0.207031,
21909560981,0.854492,0.399414,-0.208496,
21909590955,0.862305,0.397461,-0.203613,
21909620793,0.863281,0.389648,-0.210938,
21909628248,0.857422,0.397949,-0.215332,
21909643280,0.858887,0.393555,-0.208496,
21909688448,0.848633,0.403809,-0.217773,
21909718423,0.855469,0.393066,-0.222168,
21909763468,0.849609,0.393066,-0.223145,
21909800840,0.851562,0.391602,-0.217285,
21909838319,0.858398,0.398926,-0.211914,
21909845762,0.864258,0.396973,-0.212891,
21909868264,0.864258,0.40625,-0.208008,
21909890737,0.862793,0.406738,-0.211914,
21909928470,0.864258,0.413086,-0.219727,
21909995724,0.86084,0.410156,-0.203613,
21910025772,0.861328,0.412109,-0.200195,
21910123230,0.858887,0.398438,-0.211914,
21910198229,0.842285,0.408203,-0.22168,
21910213243,0.851562,0.408691,-0.21582,
21910258257,0.843262,0.425293,-0.220703,
21910303217,0.842773,0.414551,-0.223145,
21910363296,0.847168,0.412109,-0.218262,
21910400762,0.848145,0.427734,-0.225586,
21910445975,0.830566,0.421875,-0.228516,
21910483258,0.842285,0.420898,-0.218262,
21910505788,0.840332,0.421387,-0.225098,
21910543340,0.828613,0.423828,-0.221191,
21910573498,0.839844,0.428711,-0.21875,
21910633287,0.83252,0.427734,-0.227051,
21910655831,0.835938,0.419434,-0.226562,
21910685860,0.836426,0.432129,-0.225098,
21910768305,0.833984,0.436035,-0.217285,
21910783258,0.838379,0.42041,-0.226074,
21910813458,0.828125,0.416016,-0.220703,
21910835861,0.831543,0.439453,-0.216797,
21910903226,0.842285,0.419434,-0.222168,
21910985844,0.844238,0.435547,-0.219727,
21911030796,0.844727,0.436523,-0.22168,
21911068376,0.84668,0.430176,-0.229004,
21911105662,0.845703,0.429199,-0.217285,
21911128360,0.835938,0.427246,-0.223633,
21911165843,0.84082,0.442383,-0.226074,
21911195780,0.842773,0.427734,-0.218262,
21911271003,0.839844,0.425293,-0.211914,
