timestamp,roll,pitch,yaw,
21908356137,301,50,317,
21908380221,301,50,317,
21908396697,301,50,317,
21908418833,301,50,317,
21908464415,301,50,317,
21908468394,301,50,317,
21908484932,301,50,317,
21908501479,301,50,317,
21908515197,301,50,317,
21908560847,301,50,317,
21908573389,301,50,317,
21908580772,301,50,318,
21908643006,301,50,318,
21908670841,301,50,318,
21908738446,301,50,318,
21908783331,301,50,318,
21908822512,300,50,318,
21908843517,300,50,318,
21908910736,300,50,319,
21908970942,300,51,319,
21909000985,300,51,319,
21909023279,300,51,319,
21909054784,300,51,319,
21909060795,300,51,319,
21909098268,300,51,319,
21909120925,300,51,319,
21909135736,300,51,319,
21909150950,300,51,319,
21909180726,300,51,319,
21909210821,300,51,319,
21909255776,300,51,319,
21909278248,300,51,319,
21909300950,300,51,319,
21909338297,300,51,319,
21909360719,300,51,319,
21909390916,300,51,319,
21909405765,300,51,319,
21909420972,300,51,319,
21909435704,300,51,319,
21909450746,300,51,319,
21909488291,300,51,319,
21909510882,300,51,319,
21909533248,300,52,319,
21909563254,300,52,319,
21909578291,300,52,319,
21909615832,300,52,319,
21909668504,300,52,319,
21909683441,300,52,319,
21909720793,300,52,319,
21909743341,300,52,319,
21909780970,300,52,320,
21909795790,300,52,320,
21909818511,300,52,320,
21909840721,299,52,320,
21909878247,299,52,320,
21909893230,299,52,320,
21909915758,299,52,320,
21909953169,299,52,320,
21909975748,299,52,320,
21909990760,299,52,320,
21910020742,300,53,320,
21910043187,300,53,320,
21910088241,300,53,320,
21910110730,300,53,319,
21910140758,300,54,319,
21910163248,300,54,319,
21910230732,300,54,319,
21910335822,300,55,320,
21910365962,300,55,320,
21910388373,300,55,320,
21910410753,300,55,320,
21910440803,300,55,320,
21910471043,300,55,320,
21910485801,300,55,320,
21910568294,300,55,321,
21910613236,299,55,321,
21910718210,299,56,321,
21910733473,299,56,321,
21910756010,299,56,321,
21910771005,299,56,321,
21910808288,299,56,321,
21910838268,299,56,321,
21910860841,299,56,321,
21910905751,299,56,321,
21910935830,299,56,321,
21910973299,300,56,320,
21910988310,300,56,320,
21911048255,300,56,320,
21911100973,300,56,320,
21911115747,300,56,320,
21911138410,300,56,320,
21911168232,300,56,320,
21911235875,300,56,320,
21911273334,299,56,320,
