timestamp,x,y,z,
21908360771,-0.4375,-2,0.375,
21908395701,0.3125,-0.4375,0.5,
21908398484,1.6875,-0.5625,0.5625,
21908414766,0.4375,0.25,0.3125,
21908435957,0.75,1.125,-0.3125,
21908461637,1.75,0.375,0.0625,
21908475254,0.625,0.9375,-0.0625,
21908497342,0.75,0.625,-0.1875,
21908520674,0.1875,0.4375,-0.125,
21908563326,0.5625,1,-0.75,
21908570896,1.4375,1.3125,-1.75,
21908653643,1,0.5,-1.875,
21908736028,-0.3125,0.0625,-1.375,
21908780847,-0.625,0.75,-2.0625,
21908840933,-0.6875,1.25,-2.125,
21908863342,-0.375,1.3125,-2.0625,
21908945816,-0.4375,1.3125,-2.3125,
21909006032,-0.5,0.5625,-1.25,
21909043489,-0.125,-0.125,-1.6875,
21909080801,0.5,-1.5625,-1.6875,
21909103281,-0.125,-2.125,-1.0625,
21909125747,-1,-2.0625,-0.375,
21909140757,-0.4375,-1.125,-0.3125,
21909178236,0.6875,-0.375,-0.75,
21909238237,0.4375,-0.3125,-0.6875,
21909275937,0.9375,0.75,-0.75,
21909290826,0.5625,0.125,-0.5,
21909320762,1.0625,-0.0625,-1.125,
21909351020,2.125,0.125,-1.3125,
21909365728,1.1875,0.375,-1,
21909380802,1,0.125,-0.8125,
21909395871,1.6875,-0.375,-0.5625,
21909410767,2.4375,-1,0.25,
21909440795,2.125,-0.4375,0.125,
21909485954,2.75,-0.375,-0.25,
21909523253,2.6875,-0.625,-0.6875,
21909530709,2.4375,-1.25,-0.125,
21909560981,2.8125,-2,-1.1875,
21909590955,1.8125,-1,-1.5625,
21909620793,0.875,-0.1875,-1.6875,
21909628248,1,0.375,-1.4375,
21909643280,1.6875,0.625,-1.0625,
21909688448,0.8125,1.5,-2.0625,
21909718423,0.75,1.6875,-1.75,
21909763468,-0.5,2.6875,-1.875,
21909800840,-1.625,3.3125,-1,
21909838319,-1.8125,2.75,0.8125,
21909845762,-1.125,1.6875,0.5,
21909868264,-0.5625,1.125,0.1875,
21909890737,-0.4375,0.5625,-0.6875,
21909928470,0.1875,-0.25,-1.3125,
21909995724,1.9375,-3.125,-3,
21910025772,2.0625,-3.5625,-3.25,
21910123230,1.125,-3.625,-3.625,
21910198229,0.9375,-1.5625,-3.25,
21910213243,0.9375,-1.0625,-2.75,
21910258257,1.4375,0.1875,-2.5625,
21910303217,1.75,0.5,-2.875,
21910363296,3,1.1875,-3.3125,
21910400762,2.375,1.125,-3.5,
21910445975,2.8125,1.125,-3.125,
21910483258,0.875,0.8125,-2.1875,
21910505788,0.75,0.9375,-1.75,
21910543340,1.125,1.0625,-1.5,
21910573498,0.5,1.4375,-1.3125,
21910633287,0,0.625,-0.5,
21910655831,0.3125,0.5,-0.6875,
21910685860,-0.5,-0.375,-0.4375,
21910768305,0.4375,-0.9375,-0.6875,
21910783258,-1.375,-0.5625,-0.75,
21910813458,0.5,-0.625,-0.4375,
21910835861,0.5625,-0.9375,-0.125,
21910903226,-0.5625,-0.9375,0.375,
21910985844,0.125,-0.5625,0.5625,
21911030796,-0.375,-0.625,0.4375,
21911068376,0.3125,-0.0625,0.125,
21911105662,-0.625,-1.0625,-0.375,
21911128360,-0.8125,-1.125,0,
21911165843,-0.5625,-2.1875,0.125,
21911195780,-1.625,-1.75,-0.1875,
21911271003,-2.6875,-0.5,-0.375,
