timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
5916149128,18,7,111,111,-22,50,102,1,
5916149128,4,30,-91,-58,-89,-49,-77,21,
5916156320,-12,-21,100,22,70,40,-2,-31,
5916156320,26,1,34,36,-52,-7,44,23,
5916171469,-5,52,-38,-107,-64,-33,-26,23,
5916171469,-11,-89,-55,-29,-57,-16,-19,6,
5916193979,-2,39,58,69,-15,50,7,-27,
5916193979,14,-15,-68,-52,-2,9,54,1,
5916202626,-20,-40,4,-7,-37,-84,-38,-37,
5916202626,-1,67,81,88,29,101,2,12,
5916216355,-27,-34,-128,-105,61,-51,1,-11,
5916216355,-10,19,127,75,-75,18,-29,-31,
5916233023,26,60,-49,21,126,23,70,26,
5916233023,-5,-32,5,28,-75,11,-3,11,
5916261513,21,47,65,59,-57,-55,-76,-10,
5916261513,-30,-92,-111,-89,-70,-60,-3,-2,
5916270228,-4,47,3,76,-48,44,-43,13,
5916270228,30,20,-24,15,67,-51,24,24,
5916306689,20,-50,-125,-104,-18,16,-24,8,
5916306689,-21,-4,31,9,-31,-25,49,5,
5916329066,-3,-15,-76,-6,17,-20,-96,-12,
5916329066,-28,-25,-30,-46,-33,-21,40,-16,
5916366311,-16,-65,-39,-67,-101,-16,21,-13,
5916366311,-11,31,115,40,48,-51,-28,-25,
5916373982,20,20,15,-6,23,38,17,1,
5916373982,23,22,-54,25,26,-20,-28,50,
5916399443,-15,97,99,127,-54,-24,-55,-15,
5916399443,42,69,5,61,-6,29,48,53,
5916411256,-12,-54,36,-80,21,-93,-45,-9,
5916411256,-16,-85,-92,-28,-41,-16,-43,-40,
5916418773,9,51,64,127,-36,-28,-17,-8,
5916418773,-14,30,72,-27,-27,4,43,27,
5916434119,-2,-47,-34,-50,-93,2,17,0,
5916434119,1,98,55,6,-34,-2,51,31,
5916464392,6,16,45,58,-30,-55,-41,-23,
5916464392,18,-66,-53,-122,-22,-7,23,-13,
5916486390,-24,-61,13,11,52,8,38,1,
5916486390,-1,41,104,84,-14,-56,-67,2,
5916493799,46,72,-20,35,54,2,66,57,
5916493799,-11,1,-43,-39,43,53,-33,8,
5916524227,-29,-66,49,7,7,57,116,10,
5916524227,14,39,127,107,74,36,-10,-6,
5916531764,20,8,23,81,99,64,21,8,
5916531764,1,65,68,6,-48,-57,-27,24,
5916561349,-5,76,29,60,61,27,28,31,
5916561349,-7,-125,-117,-121,-91,9,19,22,
5916576481,-9,-43,-84,-93,-97,-55,-114,-53,
5916576481,0,-12,31,-36,32,94,19,6,
5916606256,-15,-14,-99,-53,-63,-14,23,7,
5916606256,2,14,42,99,85,13,-17,0,
5916613736,0,-22,-98,-101,-44,-12,-22,-40,
5916613736,-23,-34,-49,40,-23,-58,-33,-17,
5916628904,-4,-10,-72,-79,88,44,8,7,
5916628904,21,0,53,66,-81,-90,8,13,
5916636237,1,1,41,17,-6,40,6,-19,
5916636237,-6,-7,-68,-84,-70,-31,-22,-16,
5916643951,3,9,-6,-28,-76,-40,-42,36,
5916643951,-5,6,41,56,43,-1,78,6,
5916658728,10,26,127,96,34,-4,-98,-24,
5916658728,-23,-32,-128,-128,45,26,29,-49,
5916666474,-4,-10,119,-21,-59,-29,35,42,
5916666474,18,-13,4,101,127,71,-71,13,
5916688829,-11,-11,34,117,-33,-53,-66,-42,
5916688829,1,-19,-101,-111,-128,-60,12,20,
5916696344,-6,-4,58,110,127,87,64,-19,
5916696344,-10,21,-15,-11,-4,45,29,48,
5916711253,7,-20,44,66,28,-17,56,16,
5916711253,14,33,-43,-59,-69,-2,24,22,
5916726478,12,18,-6,-50,50,-22,18,26,
5916726478,-7,5,-85,-5,67,41,-19,-30,
5916741347,14,91,100,75,60,-4,-4,33,
5916741347,13,24,-27,-52,31,15,67,22,
5916748696,-1,-8,-77,-52,-78,-77,-35,13,
5916748696,-3,4,-26,-62,-38,-38,28,-31,
5916763935,-1,20,86,12,43,80,1,19,
5916763935,-3,-25,-45,-33,-95,-124,-42,9,
5916786330,4,-34,-81,-117,-61,-18,1,-47,
5916786330,2,125,127,127,127,36,118,-7,
5916801318,-2,-77,-128,-128,66,-34,-83,-11,
5916801318,-15,-7,124,-39,-67,20,-56,-54,
5916816479,24,102,127,127,38,-19,48,45,
5916816479,5,-20,-128,-87,5,41,19,21,
5916823940,-58,-80,-116,-80,-119,-42,7,-32,
5916823940,18,67,120,127,127,66,73,42,
5916838957,17,114,52,127,76,19,-87,-95,
5916838957,-7,37,-91,-94,-92,-22,13,29,
5916846382,17,-3,-22,-61,-45,5,-70,33,
5916846382,-14,-54,-68,-63,-55,6,40,-59,
5916861296,4,11,74,37,-27,-40,43,43,
5916861296,-12,-18,-45,-104,-3,-29,-84,-31,
5916868931,12,27,91,105,-6,87,113,25,
5916868931,3,-38,-114,-116,3,-46,-44,10,
5916883952,-15,37,-58,-97,-3,41,64,-2,
5916883952,-4,-7,-78,127,90,8,37,30,
5916913691,13,-12,60,74,-52,27,4,-58,
5916913691,16,6,-55,-60,2,6,20,64,
5916921432,-22,-23,-89,17,-41,-85,8,-81,
5916921432,26,25,127,127,127,46,12,37,
5916943951,-26,-44,-84,-128,-16,-4,8,15,
5916943951,0,3,21,29,-42,40,35,5,
5916966412,-9,-15,-37,-32,-13,-24,-59,-8,
5916966412,17,-3,-34,-45,-25,19,41,53,
5916988783,-3,51,127,127,-56,-77,14,-23,
5916988783,22,-4,-70,-102,-8,78,19,52,
5917003729,-25,-72,47,23,-51,27,93,-53,
5917003729,-1,29,73,112,45,-1,-20,-14,
5917011230,15,-25,121,65,-33,62,7,28,
5917011230,1,53,-35,-64,-20,-37,35,4,
5917026426,-15,-82,-78,-74,9,30,-19,8,
5917026426,0,-5,105,127,-53,-23,-1,-10,
5917041341,-11,33,2,-42,59,8,39,48,
5917041341,-15,-37,-66,-43,-18,67,-120,-38,
5917048947,22,20,-4,38,-18,-79,-4,-28,
5917048947,-5,34,73,78,-7,33,77,20,
5917071215,-8,21,58,52,84,37,-114,7,
5917071215,-3,-43,-72,-66,-45,-18,-29,3,
5917086287,15,49,77,23,-18,-21,20,29,
5917086287,-6,-52,9,-73,-32,12,-12,-45,
5917093821,-5,41,109,45,-51,-110,24,-13,
5917093821,-2,-2,-12,-15,1,18,-32,-6,
5917108707,-1,-37,-97,79,79,-29,-14,15,
5917108707,7,-46,31,-62,33,67,97,24,
5917116200,9,14,-55,11,-17,27,87,6,
5917116200,-13,-8,-53,-110,-37,29,-22,-16,
5917123950,2,-1,4,-68,-52,11,36,32,
5917123950,-18,-9,80,80,-73,-49,-17,-11,
5917138917,5,8,5,5,11,15,-53,-46,
5917138917,6,-8,-90,20,56,-14,45,30,
5917146272,6,-1,-88,-75,-102,-3,9,8,
5917146272,-4,-110,-76,-34,-49,-96,-8,-34,
5917161190,11,127,127,60,-128,27,-16,-4,
5917161190,-16,-56,-100,-101,27,-28,28,47,
5917168930,-8,-81,66,-10,-66,-16,64,-21,
5917168930,4,105,127,127,127,107,22,3,
5917183855,-11,31,-75,-97,-13,13,14,-38,
5917183855,0,13,127,127,108,-2,-37,40,
