timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
22367497308,18,37,91,95,108,24,-6,29,
22367497308,6,-5,-61,74,-107,-6,-18,25,
22367504656,1,13,-9,-101,18,-8,-6,-13,
22367504656,8,37,64,97,-45,15,34,-32,
22367514078,-41,-115,21,98,46,-19,21,-44,
22367514078,25,104,-66,-80,33,7,-21,54,
22367526997,-13,-36,-38,96,17,-1,-12,-5,
22367526997,3,-42,55,3,72,5,-16,25,
22367536091,22,110,-68,15,-93,-2,-12,27,
22367536091,12,34,108,-45,1,3,5,-12,
22367549449,-55,-84,-65,-11,-52,-5,23,-63,
22367549449,-31,-12,-82,-75,51,-19,22,-40,
22367556991,11,64,13,45,109,29,-24,37,
22367556991,21,44,51,59,-85,-13,-31,33,
22367571988,-56,-20,-50,-71,-1,-21,24,-62,
22367571988,0,43,77,121,98,4,6,-6,
22367579568,7,29,-53,-128,-106,1,-19,15,
22367579568,11,34,-35,92,15,15,18,-10,
22367588403,36,30,12,-13,-96,11,-21,63,
22367588403,-10,-66,35,-79,59,-5,7,-27,
22367602333,11,21,37,-6,-68,-18,12,-12,
22367602333,8,34,4,-68,38,8,-25,4,
22367619156,-39,-87,-61,13,-82,-37,24,-35,
22367619156,3,98,23,-43,-47,-3,-10,19,
22367624825,21,27,86,58,57,23,-23,37,
22367624825,-41,-128,-31,-98,-35,-10,33,-45,
22367639446,52,127,94,42,12,16,-3,40,
22367639446,35,64,-44,-94,-63,-24,-53,51,
22367654675,42,82,71,-128,22,21,-50,78,
22367654675,-30,-102,-33,69,-75,5,-3,-12,
22367662312,29,78,-57,-111,-108,-2,-10,12,
22367662312,-23,16,81,55,-59,-19,-1,-23,
22367677247,43,-1,-87,-74,84,11,12,14,
22367677247,-44,-67,-56,39,-63,-15,38,-74,
22367684686,-25,-71,-58,-48,72,-11,6,-2,
22367684686,-8,-29,-22,-74,-58,-13,-10,9,
22367699749,54,127,127,127,127,41,-42,80,
22367699749,39,49,-91,-78,-62,-7,-23,24,
22367708611,5,78,24,-27,99,-12,-24,41,
22367708611,12,-32,-50,3,-106,19,-14,41,
22367716796,8,-55,-14,-13,37,5,34,-57,
22367716796,16,80,55,-25,13,7,-22,32,
22367729554,1,-19,-128,-85,-109,-1,-22,9,
22367729554,-84,-75,-30,3,42,-49,37,-79,
22367737288,43,117,-12,76,-35,23,-18,59,
22367737288,-17,7,-9,-23,89,4,22,-53,
22367753436,11,49,47,39,6,19,-17,30,
22367753436,16,-28,-52,-74,50,-7,-6,-9,
22367759861,29,82,122,-26,-94,-4,-3,19,
22367759861,-11,-78,-128,-57,-47,-17,-9,7,
22367774476,-20,-14,49,87,17,-4,38,-58,
22367774476,23,63,61,51,99,28,-20,34,
22367782054,-13,-64,-38,-6,-55,-13,-8,-4,
22367782054,5,-2,-39,-4,-92,-9,10,-4,
22367797235,-22,-93,7,-15,-24,-9,17,-29,
22367797235,-31,27,8,11,15,-2,-9,-12,
22367804628,17,11,-25,-2,-2,10,-16,19,
22367804628,17,64,59,59,127,13,-13,41,
22367827100,12,48,28,91,53,1,15,-6,
22367827100,24,112,31,10,84,-6,-2,15,
22367834673,-8,-54,31,-59,-90,9,2,-24,
22367834673,12,70,13,35,0,8,15,-18,
22367842193,9,-23,-39,-7,-49,-10,-13,20,
22367842193,5,4,38,-24,76,-7,-29,49,
22367849519,28,111,71,-106,11,25,7,18,
22367849519,-2,24,-32,87,-11,1,17,-18,
22367864614,-38,-58,-67,-51,127,8,7,-10,
22367864614,15,108,75,42,-115,-13,-30,45,
22367872046,-6,-11,-84,-3,85,-17,-20,-1,
22367872046,-8,-43,11,-128,33,12,17,-30,
22367886968,53,127,-21,50,21,18,-39,59,
22367886968,-99,-128,-128,-122,-25,-27,47,-94,
22367894669,13,127,92,22,55,5,6,14,
22367894669,32,85,20,32,-128,0,-16,40,
22367917204,-10,28,23,60,113,1,-5,1,
22367917204,-1,-29,-59,-6,-75,-5,-16,27,
22367924427,-3,9,15,-110,47,9,21,-55,
22367924427,-29,2,-13,23,12,-24,23,-47,
22367939480,6,-31,40,101,44,-2,-4,3,
22367939480,45,40,27,8,127,15,-37,74,
22367954433,-26,0,-56,-94,-113,-37,55,-64,
22367954433,-10,14,-20,-90,16,-2,25,-39,
22367969546,-39,-81,-5,-16,-12,-16,-18,-8,
22367969546,11,41,74,22,51,6,-1,5,
22367976949,-11,-73,-33,22,-107,-12,-2,-36,
22367976949,-15,-75,-59,-34,-17,-1,47,-52,
22367992003,0,-27,1,-60,72,3,-15,39,
22367992003,6,2,58,25,-39,-18,-7,2,
22368006998,-6,9,19,61,90,-11,38,-67,
22368006998,-10,-39,-43,-100,-96,-5,-33,11,
22368014621,-38,-90,39,77,79,-54,46,-83,
22368014621,-9,-60,-30,68,-26,0,15,-8,
22368029525,16,84,79,32,82,45,-11,19,
22368029525,40,64,12,127,-84,-5,-32,64,
22368037064,-13,-36,-28,-105,97,11,-20,4,
22368037064,13,57,-46,-44,17,-17,7,-5,
22368051956,11,-9,86,14,-39,-4,-33,31,
22368051956,-8,-81,-37,1,0,10,-20,12,
22368067055,22,84,53,27,-53,-2,-3,15,
22368067055,37,90,-34,30,127,24,-34,51,
22368074634,-22,-65,-79,3,-23,-12,-15,4,
22368074634,3,31,31,-56,59,6,-11,3,
22368089466,3,51,-17,56,-103,-13,10,-2,
22368089466,-39,-71,-4,-113,37,-14,42,-66,
22368097113,9,17,39,127,88,11,17,-4,
22368097113,-3,-14,9,-59,34,2,-35,34,
22368112194,3,72,-62,-9,-30,2,7,-7,
22368112194,63,127,69,-29,-16,12,-46,71,
