timestamp,roll,pitch,yaw,
89762146504,221,42,356,
89762162881,221,42,356,
89762175621,222,42,356,
89762199943,222,42,355,
89762219541,222,43,355,
89762234447,222,43,355,
89762264325,222,43,355,
89762300214,223,43,355,
89762301875,223,43,355,
89762318153,223,43,355,
89762339387,223,43,355,
89762354573,223,43,354,
89762396517,223,43,354,
89762401571,223,44,355,
89762445744,223,44,355,
89762466795,223,44,355,
89762481734,223,44,355,
89762511915,223,44,355,
89762534309,223,44,355,
89762556709,223,44,355,
89762579495,223,44,355,
89762601757,223,44,355,
89762631744,223,44,354,
89762676914,223,44,354,
89762691746,223,44,354,
89762721804,224,44,354,
89762737553,225,44,353,
89762751757,225,44,353,
89762781969,224,44,354,
89762804295,224,44,354,
89762834570,224,45,354,
89762849236,225,45,354,
89762879257,225,45,354,
89762894230,225,45,354,
89762901780,225,45,354,
89762939286,225,45,354,
89762969219,225,45,354,
89762999295,224,45,355,
89763014226,224,45,355,
89763044241,224,45,355,
89763074466,224,45,356,
89763104242,224,45,356,
89763126865,224,45,356,
89763156941,224,45,356,
89763171708,224,46,356,
89763186720,224,46,356,
89763209234,224,46,357,
89763231718,224,46,356,
89763276673,225,46,356,
89763374240,225,46,355,
89763389255,225,46,355,
89763411667,225,46,356,
89763434244,225,46,356,
89763456669,225,46,356,
89763464141,225,46,356,
89763486722,225,46,356,
89763509230,225,45,356,
89763524155,225,46,356,
89763546673,225,45,356,
89763569243,225,45,357,
89763599247,225,45,357,
89763629168,225,45,357,
89763644195,225,45,357,
89763666657,224,45,357,
89763689248,224,45,357,
89763704231,224,45,357,
89763741662,224,45,357,
89763771722,224,45,357,
89763779240,224,45,357,
89763816766,225,45,357,
89763824175,225,45,357,
89763854152,225,45,357,
89763891723,225,45,357,
89763966677,225,45,357,
89764004289,225,45,357,
89764056709,225,46,357,
89764086681,225,46,357,
89764116663,225,46,357,
89764169582,225,46,357,
89764221714,225,46,357,
89764296622,225,46,357,
89764364256,225,46,357,
89764402017,225,45,357,
89764416608,225,45,357,
89764461968,225,45,356,
89764484182,226,45,356,
89764521695,226,45,356,
89764566905,226,45,355,
89764581638,226,45,355,
89764604212,226,45,355,
89764641690,226,44,355,
89764656910,226,44,355,
89764716677,226,44,355,
89764731628,226,44,355,
89764776665,226,44,355,
89764791666,226,44,355,
89764814167,226,44,355,
89764829170,226,44,355,
89764859217,226,44,354,
89764896629,226,44,354,
89764919252,227,44,354,
89764941653,227,43,354,
89764964121,227,43,353,
89764986827,227,43,353,
89765024277,227,43,353,
89765046698,227,43,353,
89765121686,227,43,353,
89765151912,227,43,353,
