timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
84798615211,14,9,-72,-110,-47,5,3,-3,
84798615211,2,33,50,98,46,42,48,17,
84798623183,22,8,-34,-71,-48,-33,-22,-12,
84798623183,-50,-62,117,117,52,-36,-33,-25,
84798646121,40,89,-47,4,64,29,19,15,
84798646121,3,-10,-103,-120,-111,-35,-28,-15,
84798652702,9,14,106,127,116,62,53,37,
84798652702,7,38,-53,-125,-103,-25,-13,-15,
84798660220,-80,-118,-31,4,-19,-46,-39,-27,
84798660220,35,-18,4,40,18,32,25,30,
84798684532,16,61,25,41,48,39,26,13,
84798684532,-6,30,67,-57,-49,-22,-15,-14,
84798705158,-11,-58,55,-101,-128,-45,-19,-25,
84798705158,-14,-76,-94,0,52,-4,-9,7,
84798720235,-30,-28,16,84,42,23,16,6,
84798720235,19,50,6,48,40,9,12,1,
84798757698,-30,-90,-77,-43,-41,-28,-18,-20,
84798757698,-14,-22,12,-32,-36,-24,-9,-4,
84798774127,35,5,2,20,20,29,29,21,
84798774127,12,36,-10,49,4,12,-3,2,
84798780328,50,77,-48,-45,-25,66,60,47,
84798780328,28,34,25,-52,-30,-13,-12,-1,
84798795251,-34,-24,34,-92,-72,-25,-14,-18,
84798795251,-33,-28,43,103,53,-2,5,-1,
84798832736,-12,-54,-3,-128,-128,-57,-37,-26,
84798832736,-52,-79,68,127,127,29,2,-9,
84798840547,17,41,35,87,46,59,28,15,
84798840547,-3,-1,61,33,-11,-21,-20,-20,
84798885174,-34,-68,6,-85,-50,-15,5,-5,
84798885174,-32,-78,-83,-14,-20,7,9,5,
84798900198,65,99,71,96,91,58,36,13,
84798900198,0,-7,24,-128,-128,-92,-68,-54,
84798937725,-81,-117,-116,-26,5,-46,-53,-43,
84798937725,5,-45,-24,-44,-26,40,45,30,
84798960213,4,-31,-122,-35,-25,-3,1,1,
84798960213,28,83,103,102,111,62,56,32,
84798982727,16,48,109,-33,-75,-18,2,-8,
84798982727,-41,-71,-72,-43,16,-19,-21,-9,
84798993379,-9,54,-10,-74,-54,-4,0,0,
84798993379,-7,-41,-42,-27,-14,-19,-16,-3,
84799005140,26,-17,49,-56,-43,6,2,-5,
84799005140,33,67,83,53,45,16,10,13,
84799012753,44,84,0,62,80,68,62,41,
84799012753,-7,-17,-128,-100,-128,-36,-20,-23,
84799020195,-60,-61,-2,-13,-39,-54,-51,-40,
84799020195,-19,3,87,127,83,17,6,2,
84799035184,21,11,-70,-30,70,20,17,4,
84799035184,7,44,-7,-128,-128,-43,-9,-10,
84799072688,88,66,42,45,16,25,6,15,
84799072688,-19,-13,86,61,55,-10,-14,-23,
84799081527,30,59,127,97,53,11,10,2,
84799081527,-34,-1,15,-96,-82,-41,-10,-8,
84799095320,-4,-128,-128,-76,13,36,37,33,
84799095320,35,127,110,-27,7,39,22,18,
84799117672,5,7,36,22,-45,-46,-30,-16,
84799117672,-46,-83,-101,-60,-6,-31,-30,-21,
84799133083,-31,-30,14,-128,-117,-83,-64,-44,
84799133083,-8,-94,-18,73,65,21,11,17,
84799140140,85,109,97,-13,-21,47,48,37,
84799140140,-42,-32,17,-91,-78,-60,-37,-31,
84799164047,2,8,15,36,61,12,-3,-4,
84799164047,1,-16,-70,-47,-63,8,-3,-4,
84799192692,-82,-121,-76,-84,-73,-63,-41,-34,
84799192692,57,33,-46,-5,63,49,51,50,
84799200263,-28,17,58,-72,-87,-67,-47,-50,
84799200263,-16,-106,-110,-69,-34,0,7,3,
84799230271,28,108,108,60,25,10,5,9,
84799230271,-39,-28,43,-38,-49,-35,-28,-29,
84799290129,-90,-109,-80,-107,-16,-34,-27,-29,
84799290129,67,65,12,19,31,63,51,45,
84799297640,5,25,9,-37,-46,-25,-16,-20,
84799297640,-8,-21,83,78,30,8,4,-2,
84799312649,6,11,-41,-11,2,-25,-25,-14,
