timestamp,x,y,z,
108236969365,0.967285,0.113281,-0.100098,
108236985797,0.979492,0.114746,-0.100586,
108237016039,0.97998,0.103027,-0.109375,
108237031183,0.983887,0.125488,-0.0947266,
108237045777,0.978027,0.0991211,-0.0854492,
108237067055,0.97168,0.101562,-0.121582,
108237104431,0.981934,0.114746,-0.0947266,
108237112024,0.989746,0.10498,-0.0854492,
108237127016,0.979004,0.0957031,-0.09375,
108237157155,0.976074,0.111328,-0.0849609,
108237196510,0.97998,0.0981445,-0.0883789,
108237209548,0.977539,0.106934,-0.0898438,
108237254376,0.987305,0.112793,-0.0976562,
108237301237,0.981934,0.113281,-0.102539,
108237355150,0.978027,0.111328,-0.0810547,
108237367196,0.975586,0.0947266,-0.0961914,
108237404516,0.986328,0.102539,-0.090332,
108237441963,0.977051,0.0991211,-0.0927734,
108237516998,0.98877,0.104492,-0.0888672,
108237569503,0.989258,0.0922852,-0.0771484,
108237584516,0.994629,0.0976562,-0.0864258,
108237601435,0.986816,0.113281,-0.0849609,
108237606915,0.980469,0.111816,-0.0888672,
108237644595,0.973145,0.09375,-0.0722656,
108237681902,0.985352,0.107422,-0.0927734,
108237711921,0.983887,0.0888672,-0.0644531,
108237779561,0.980469,0.0849609,-0.0825195,
108237809437,0.980957,0.101562,-0.0869141,
108237832235,0.988281,0.0859375,-0.0717773,
108237899685,0.984863,0.090332,-0.0732422,
108237944363,0.976562,0.0883789,-0.097168,
108237989461,0.988281,0.101562,-0.0805664,
108238011896,0.986816,0.0913086,-0.0771484,
108238064655,0.979004,0.107422,-0.0917969,
108238087018,0.980957,0.0893555,-0.0830078,
108238132164,0.973633,0.111328,-0.0810547,
108238169439,0.977539,0.0952148,-0.0805664,
108238184430,0.97998,0.0966797,-0.0766602,
108238221869,0.990723,0.102539,-0.0864258,
108238244582,0.981445,0.081543,-0.065918,
108238297159,0.983398,0.0820312,-0.0800781,
108238341858,0.990723,0.106445,-0.0908203,
108238364700,0.990723,0.106445,-0.0874023,
108238409397,0.972168,0.0932617,-0.0756836,
108238439428,0.977051,0.09375,-0.0913086,
108238469348,0.981934,0.0825195,-0.0722656,
108238484638,0.972168,0.100098,-0.0727539,
108238529660,0.989258,0.0927734,-0.0854492,
108238567095,0.985352,0.105469,-0.0761719,
108238626899,0.985352,0.0957031,-0.0737305,
108238642137,0.977539,0.0922852,-0.074707,
108238664509,0.981934,0.106445,-0.0795898,
108238686984,0.986328,0.0849609,-0.0766602,
108238709387,0.983398,0.112305,-0.0742188,
108238724473,0.984375,0.0957031,-0.0839844,
108238747144,0.979004,0.0947266,-0.0820312,
108238776876,0.979492,0.101562,-0.0737305,
108238799629,0.976074,0.0859375,-0.0717773,
108238822008,0.98877,0.0922852,-0.0800781,
108238844478,0.98584,0.10498,-0.0654297,
108238874452,0.982422,0.0878906,-0.0639648,
108238889492,0.982422,0.0976562,-0.0839844,
108238904424,0.987305,0.097168,-0.0668945,
108238919462,0.98291,0.108887,-0.0834961,
108238956886,0.979492,0.0947266,-0.065918,
108238971832,0.979492,0.0883789,-0.0708008,
108238986932,0.975098,0.0986328,-0.0737305,
108239001886,0.986816,0.0981445,-0.0864258,
108239017056,0.995117,0.0795898,-0.0625,
108239046890,0.979004,0.102051,-0.0693359,
108239069404,0.97168,0.0878906,-0.081543,
108239084732,0.995117,0.102539,-0.0732422,
108239106880,0.98877,0.0625,-0.0698242,
108239152272,0.978027,0.124023,-0.103027,
108239182077,0.988281,0.124512,-0.097168,
108239219457,0.977539,0.0898438,-0.0883789,
108239234417,0.985352,0.0874023,-0.0629883,
108239249437,0.972656,0.0844727,-0.0869141,
108239256803,0.979004,0.104004,-0.0605469,
108239279363,0.986328,0.0986328,-0.078125,
108239302052,0.979004,0.0864258,-0.0654297,
108239324660,0.975098,0.10791,-0.0800781,
108239346971,0.990723,0.101074,-0.0566406,
108239362107,0.988281,0.09375,-0.0703125,
108239376964,0.972168,0.0952148,-0.0869141,
108239406823,0.986816,0.0795898,-0.0620117,
108239429523,0.979004,0.0859375,-0.0771484,
108239459592,0.987793,0.0952148,-0.0869141,
108239489495,0.995605,0.09375,-0.0825195,
108239519463,0.983398,0.0834961,-0.0595703,
108239541857,0.977539,0.0947266,-0.0654297,
108239557125,0.978027,0.104004,-0.0834961,
108239579766,0.97998,0.0839844,-0.0839844,
108239586837,0.992676,0.0991211,-0.0620117,
108239624699,0.986328,0.103027,-0.0698242,
108239639337,0.984863,0.097168,-0.081543,
108239654364,0.98877,0.0722656,-0.0678711,
108239699702,0.983887,0.0917969,-0.0771484,
108239714277,0.987793,0.0927734,-0.0678711,
108239744691,0.983887,0.0849609,-0.0683594,
108239759595,0.97998,0.0864258,-0.0722656,
108239789383,0.987793,0.105957,-0.0751953,
108239811848,0.987793,0.0966797,-0.0751953,
108239827014,0.976074,0.0834961,-0.0834961,
108239841939,0.986816,0.11377,-0.0869141,
108239864675,1.00439,0.078125,-0.0629883,
108239879623,0.98291,0.103516,-0.0625,
108239902170,0.976074,0.0947266,-0.0708008,
108239924525,0.972656,0.0932617,-0.0629883,
108239939611,0.970703,0.112793,-0.0888672,
108239961956,0.99707,0.0991211,-0.0791016,
