timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
174911379235,-4,1,3,-37,-18,-4,-2,-3,
174911379235,4,5,9,37,24,2,1,3,
174911401268,-2,-2,6,10,30,1,0,-3,
174911401268,2,-11,-24,-16,-12,-7,-2,-3,
174911438880,7,3,11,25,10,7,5,6,
174911438880,-11,-6,-12,-26,-31,-9,-8,-8,
174911448281,-3,2,1,-10,-9,7,-2,-1,
174911448281,0,9,19,8,10,-1,2,1,
174911455142,-5,-10,-11,-8,-6,-6,-7,-6,
174911455142,3,1,-4,13,7,1,3,4,
174911461385,1,2,4,11,8,6,2,3,
174911461385,-2,-7,-15,-56,-28,-8,-4,-7,
174911498986,3,7,4,-1,-22,-5,-1,-1,
174911498986,-5,-11,-15,-15,15,2,-2,-2,
174911506248,-4,-7,-6,4,1,-1,-2,-1,
174911506248,3,6,4,3,-4,1,-1,0,
174911545639,-2,1,1,3,20,0,-4,-3,
174911545639,3,-8,-12,-22,-37,-6,0,3,
174911596481,0,7,8,58,50,3,-1,2,
174911596481,-3,7,15,24,11,11,-2,-3,
174911634014,-1,-4,-14,-47,-34,-6,-2,0,
174911634014,-2,-6,-18,-19,-5,-6,2,-1,
174911671513,-4,3,12,27,-13,-4,-2,-3,
174911671513,-2,-6,-15,-32,-20,3,-5,-7,
174911695177,-5,-1,3,7,2,0,0,-1,
174911695177,0,1,-8,-31,-9,-4,-1,-2,
174911724072,3,0,-16,-37,-14,-2,2,0,
174911724072,-7,-6,-5,3,11,-3,-3,-2,
174911731318,-1,-10,-12,-23,-23,-9,-3,-3,
174911731318,6,0,-2,19,25,0,1,2,
174911738898,0,-8,-11,2,0,-6,-4,1,
174911738898,-1,5,4,4,9,7,0,3,
174911768749,5,-5,-5,-12,-4,1,1,2,
174911768749,8,5,3,2,4,4,5,6,
174911828956,-3,11,17,13,24,6,-2,-2,
174911828956,-1,-8,-21,-28,-34,-1,-3,-2,
174911836572,6,6,8,-19,-14,0,0,2,
174911836572,-1,-6,-15,-1,-10,0,0,-1,
174911843834,-5,-4,-3,-9,-1,-2,-1,-1,
174911843834,0,3,10,17,22,-3,4,3,
174911873944,5,-10,-30,-30,-23,-5,2,2,
174911873944,-1,-4,5,-22,-11,-8,-1,0,
174911881525,-8,8,10,15,19,6,0,-3,
174911881525,1,-2,5,21,3,0,-2,-3,
174911912635,-2,-3,12,26,5,2,0,-2,
174911912635,-4,-3,-10,-24,-8,-10,-6,-5,
174911933983,1,0,4,12,-3,-2,-3,-2,
174911933983,2,-4,-8,-8,8,0,1,0,
174911956350,-3,-18,-25,6,-6,-7,-1,-4,
174911956350,9,14,23,38,42,10,4,6,
174912001326,-4,-3,-6,0,3,-2,-3,-4,
174912001326,1,-1,-2,-27,-13,2,1,0,
174912046486,-4,-2,-14,-26,-28,-4,-1,-2,
174912046486,-6,-7,-11,8,11,-7,-3,-5,
174912055417,5,7,18,-1,-12,-3,0,3,
174912055417,-1,6,4,16,5,7,1,-2,
174912091529,-4,6,5,11,14,0,-4,-3,
174912091529,-1,-7,-6,0,3,-2,1,-1,
174912136334,-8,0,-11,-11,-28,-8,-4,-4,
174912136334,3,2,10,-18,11,5,2,3,
174912151325,-2,-1,-6,-12,-1,7,1,-2,
174912151325,7,-7,-18,-16,-6,0,0,3,
174912181315,1,-13,-13,-4,-10,-1,0,-2,
174912181315,5,-2,-9,-26,1,-2,-1,0,
174912190367,-6,-2,-10,-7,-34,-7,-6,-4,
174912190367,1,1,1,3,-3,-2,1,0,
174912211491,6,-7,-6,1,-8,-1,-1,3,
