timestamp,roll,pitch,yaw,
28333991261,217,211,86,
28334016879,217,210,86,
28334036264,217,210,86,
28334051262,217,209,86,
28334082582,217,209,86,
28334090800,217,208,86,
28334113203,217,208,86,
28334158122,216,208,86,
28334164019,216,207,86,
28334209999,216,207,86,
28334231572,216,207,86,
28334253761,216,206,86,
28334268861,216,206,86,
28334298936,216,206,86,
28334321364,216,206,86,
28334343709,216,205,86,
28334358713,215,205,86,
28334388893,215,205,85,
28334418684,215,206,85,
28334443109,215,206,85,
28334478810,215,206,85,
28334502462,215,206,85,
28334508767,214,206,85,
28334553581,214,206,85,
28334576220,214,206,85,
28334598957,214,206,85,
28334613995,214,206,85,
28334636355,215,207,85,
28334651485,215,207,85,
28334666145,215,206,85,
28334688833,215,206,85,
28334711129,215,206,85,
28334733624,215,206,85,
28334756230,215,206,85,
28334771096,215,206,85,
28334786392,215,206,85,
28334808654,215,206,85,
28334831321,215,206,85,
28334853726,215,206,85,
28334891212,215,206,85,
28334921276,215,206,85,
28334936055,216,206,85,
28334958712,216,206,85,
28334973588,216,206,86,
28335003813,216,206,85,
28335018598,216,206,85,
28335048596,216,206,86,
28335063856,216,206,86,
28335086171,216,206,86,
28335116337,216,205,86,
28335146248,216,205,86,
28335183585,216,204,86,
28335191096,216,204,86,
28335206061,216,204,86,
28335228646,216,204,86,
28335251145,216,204,86,
28335281129,216,204,86,
28335311235,216,203,86,
28335341318,216,203,86,
28335356320,216,203,86,
28335371138,216,203,86,
28335386151,216,203,86,
28335408517,216,203,86,
28335438589,216,203,86,
28335453648,216,202,86,
28335476107,216,202,86,
28335491082,215,202,86,
28335506325,215,202,86,
28335528616,215,201,86,
28335551205,215,200,86,
28335566205,215,200,86,
28335596245,215,200,86,
28335618598,215,199,87,
28335633848,215,199,87,
28335678875,215,198,87,
28335693808,215,198,87,
28335716044,215,197,87,
28335753760,215,197,86,
28335776135,215,196,86,
28335813850,215,196,86,
28335836192,215,196,86,
28335866421,214,195,87,
28335888842,215,195,87,
28335911079,215,195,87,
28335926063,214,194,87,
28335948634,214,194,87,
28335971346,214,194,87,
28335986252,215,194,87,
28336008607,214,194,87,
28336031241,214,194,88,
28336053544,214,194,88,
28336076279,214,194,88,
28336106262,214,194,88,
28336136323,215,194,88,
28336158585,215,193,88,
28336181161,215,193,88,
28336196101,215,194,89,
28336218557,215,194,89,
28336233652,215,194,89,
28336248583,215,194,89,
28336271060,215,194,89,
28336286341,215,194,89,
28336308641,215,194,89,
28336331155,215,195,89,
28336361154,215,195,89,
28336376147,215,195,89,
28336421405,215,196,89,
28336436309,215,195,90,
28336458699,214,195,90,
28336473681,214,195,90,
28336488811,214,195,90,
28336511326,214,194,90,
28336533798,214,194,90,
28336548687,214,194,90,
28336571147,214,193,90,
28336593788,214,193,90,
28336608661,214,193,90,
28336631390,214,193,90,
28336653892,213,192,90,
28336668621,213,192,90,
28336698635,213,191,90,
28336721060,213,191,90,
28336736329,213,190,90,
28336751322,213,189,90,
28336773666,213,189,90,
28336788684,213,189,90,
28336811179,213,188,90,
28336833854,213,188,90,
28336848745,213,187,90,
28336871224,213,187,90,
28336893701,213,187,90,
28336908664,213,186,90,
28336931278,213,186,90,
28336953864,213,186,90,
28336968817,212,186,90,
