timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
106126759838,21,22,52,-3,-44,-1,18,16,
106126759838,1,-14,-81,25,63,14,-35,-11,
106126768972,-1,9,9,-9,-69,-9,8,2,
106126768972,-15,-7,-41,24,84,5,-34,-2,
106126773061,-1,3,-93,-56,-38,-13,13,3,
106126773061,6,-70,-18,-20,-24,-15,10,6,
106126780582,7,49,55,74,40,21,2,0,
106126780582,-14,21,49,-7,-18,12,10,-7,
106126803105,-9,-11,-38,-10,-43,-23,3,10,
106126803105,3,7,-10,-62,-6,-14,-7,0,
106126826925,-31,-54,-18,12,27,0,-5,-12,
106126826925,-9,-30,-46,-24,-22,-2,4,1,
106126848472,1,16,55,32,93,52,-32,-13,
106126848472,7,24,-24,8,-75,-47,-21,-14,
106126885486,8,17,65,6,-80,-2,2,12,
106126885486,15,23,-20,-17,95,1,18,-3,
106126915897,4,-10,-4,-13,11,-23,15,13,
106126915897,-14,6,88,42,-50,7,-17,-20,
106126932510,-43,5,14,-48,-36,-7,-23,-37,
106126932510,15,-31,-63,24,-37,-17,4,15,
106126953310,-39,-65,-128,-15,3,-23,-35,-10,
106126953310,-7,43,7,-22,-76,-1,4,3,
106127005494,-19,11,-42,-79,-62,-27,-21,-8,
106127005494,-14,-34,-93,58,-17,-1,0,-14,
106127013096,9,-9,-57,-1,42,24,24,6,
106127013096,8,0,69,-6,-63,-4,-33,-5,
106127035562,9,20,-33,3,-19,-16,-18,-25,
106127035562,3,15,16,-38,42,4,-2,2,
106127059438,0,23,19,7,98,11,23,-16,
106127059438,-4,-34,-63,-74,-74,-34,-18,11,
106127065655,-3,-18,3,40,-56,-2,13,3,
106127065655,26,20,35,14,66,44,-18,-5,
106127080562,11,64,33,78,-19,13,6,11,
106127080562,19,-1,-123,-1,-5,18,17,2,
106127095637,-34,8,76,27,13,-4,-31,-22,
106127095637,20,-91,-61,-55,-31,-13,5,-26,
106127110476,24,99,106,80,5,7,-1,41,
106127110476,-36,-34,-20,-31,-49,-35,-18,-15,
106127118013,5,56,20,-12,24,17,-8,-5,
106127118013,7,-68,13,18,-2,18,-1,17,
106127126937,-14,-26,58,-22,-23,-11,-17,-3,
106127126937,2,97,103,75,55,-6,7,-10,
106127155853,13,-10,-29,-49,62,7,-8,-13,
106127155853,-12,-3,-12,-3,-1,3,-28,-8,
106127170560,2,-15,-27,52,22,-6,12,1,
106127170560,-3,7,-41,-16,-75,-27,-8,-6,
106127178396,1,-22,28,3,36,37,32,18,
106127178396,-8,26,-37,19,65,-3,-12,3,
106127193257,-24,18,29,-19,17,11,-34,-40,
106127193257,4,-12,-4,3,-1,-18,3,10,
106127200533,4,5,-23,-53,-79,-18,-15,10,
106127200533,-10,-34,-36,24,-14,7,20,0,
106127211166,22,-23,-83,-34,-47,5,16,33,
106127211166,-8,18,-31,28,-9,-18,-22,-15,
106127215810,27,12,53,44,55,10,15,-3,
106127215810,0,44,30,-4,-84,-10,-14,4,
106127245527,26,-30,-45,-23,41,4,-9,5,
106127245527,16,17,78,-10,-55,-20,1,-12,
106127260558,-30,-42,-128,-28,36,3,39,-25,
106127260558,27,17,76,38,31,32,16,38,
106127268073,-16,16,-81,-14,-61,-1,-13,12,
106127268073,9,14,127,43,45,10,8,-19,
106127312952,7,-79,-48,-10,57,37,-2,10,
106127312952,-2,40,-21,-27,-77,-71,-22,-21,
106127343003,-5,49,80,-29,-82,7,15,4,
106127343003,9,9,-58,9,55,43,0,-5,
