timestamp,roll,pitch,yaw,
17603637441,187,166,292,
17603661170,187,166,292,
17603676262,187,166,292,
17603699106,187,166,292,
17603721184,187,166,292,
17603736251,187,166,292,
17603757630,187,166,292,
17603784788,187,166,292,
17603817434,187,166,292,
17603847336,187,166,292,
17603869828,187,165,292,
17603892593,187,165,292,
17603914877,187,165,292,
17603931336,187,165,292,
17603967283,187,165,292,
17603997299,187,165,292,
17604012662,187,165,292,
17604019867,187,165,292,
17604035215,187,165,292,
17604051174,187,165,292,
17604079950,187,165,292,
17604102494,187,164,292,
17604117758,187,164,292,
17604132472,187,164,292,
17604155074,187,164,291,
17604171065,187,164,291,
17604177460,187,164,291,
17604237272,187,164,291,
17604274945,187,164,291,
17604304977,187,164,291,
17604342414,187,164,291,
17604357216,187,164,291,
17604394765,187,164,291,
17604417232,187,164,291,
17604454778,187,164,291,
17604477188,187,164,291,
17604514952,187,164,291,
17604537259,187,164,291,
17604597459,187,164,291,
17604627274,187,164,291,
17604664946,187,164,291,
17604679950,187,164,291,
17604694728,187,164,291,
17604717457,187,164,291,
17604739939,187,164,291,
17604784708,187,164,291,
17604807335,187,164,291,
17604837371,187,164,291,
17604859943,187,164,291,
17604904749,187,164,291,
17604934715,187,164,291,
17604972438,187,164,291,
17605024683,187,164,291,
17605039732,187,164,291,
17605077254,187,163,291,
17605107225,187,163,290,
17605167196,187,163,290,
17605197235,187,163,290,
17605219876,187,163,290,
17605272219,187,163,290,
17605302432,187,163,290,
17605377310,187,162,290,
17605407376,187,162,290,
17605467142,187,162,290,
17605527236,187,162,290,
17605564696,187,162,290,
17605579978,187,162,290,
17605624728,187,162,290,
17605677190,187,162,290,
17605699798,187,162,290,
17605737255,187,161,290,
17605759954,187,161,290,
17605804951,187,161,290,
17605827383,187,161,290,
17605879930,187,161,290,
17605924731,187,160,290,
17605947115,187,160,289,
17605977215,187,160,289,
17606000020,187,160,289,
17606037368,187,160,289,
17606059928,187,160,289,
17606112539,187,159,289,
17606187390,187,159,289,
17606239685,187,159,289,
17606269751,187,159,289,
17606299920,187,159,289,
17606322308,187,159,289,
17606337235,187,159,289,
17606352187,187,159,289,
17606374761,187,159,289,
17606397393,187,159,289,
17606412233,187,159,289,
17606442246,187,159,289,
17606464757,187,159,289,
17606479950,187,159,289,
17606495057,187,159,289,
17606517438,187,159,289,
17606547301,187,159,289,
17606569685,187,159,288,
17606599786,187,159,288,
17606614918,187,159,288,
