timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
84376268676,-85,-108,-15,-45,-68,-98,-69,-55,
84376268676,-1,-11,-107,-99,33,81,71,33,
84376274133,51,85,-25,-29,-56,-22,-26,-16,
84376274133,60,-48,-65,-88,-54,5,18,45,
84376289376,-60,-48,115,92,10,-32,-24,-26,
84376289376,-37,-88,-57,52,61,-13,-20,-22,
84376296641,53,63,83,116,77,47,27,21,
84376296641,-17,-28,-86,-51,-32,-18,-31,-19,
84376326874,57,44,-36,35,60,79,65,40,
84376326874,40,116,119,127,82,50,52,30,
84376348968,-31,-4,-75,-128,-111,-33,-11,-7,
84376348968,-29,-28,-42,-94,-48,-1,3,0,
84376364092,16,-6,19,-53,0,3,-6,6,
84376364092,30,52,-15,23,14,42,29,23,
84376379095,-2,27,107,94,92,-40,-56,-34,
84376379095,-16,-5,77,1,-19,-24,-13,-15,
84376409261,-16,8,-37,-28,-51,20,21,2,
84376409261,-23,-26,-8,-109,-86,-53,-50,-37,
84376416517,-33,-34,-30,-21,-5,12,12,17,
84376416517,79,90,127,93,58,41,34,31,
84376431559,-5,-43,101,105,118,24,16,7,
84376431559,38,-16,-96,-82,-115,19,22,19,
84376454057,19,22,85,-19,-34,-15,-15,-8,
84376454057,-89,-115,-128,-85,-33,-54,-41,-35,
84376462922,-5,27,79,4,-55,-24,-14,-21,
84376462922,7,-9,101,-2,-3,11,37,24,
84376484088,35,7,-94,27,61,41,21,13,
84376484088,8,52,97,82,29,14,-5,-12,
84376491776,-54,-52,-39,-69,-58,-54,-40,-16,
84376491776,25,39,-15,-13,19,46,40,30,
84376501095,33,18,76,60,58,27,-5,0,
84376501095,1,-22,-104,-16,15,32,21,9,
84376529062,38,67,64,-109,-84,9,8,2,
84376529062,-72,-86,-68,-36,-45,-93,-64,-40,
84376537988,19,52,85,127,127,49,42,24,
84376537988,0,-80,-43,21,8,-15,-32,-14,
84376551903,-19,16,61,64,33,-9,-15,-8,
84376551903,-10,-16,-33,-59,-7,28,23,-8,
84376566578,6,-35,11,-16,-50,-14,6,13,
84376566578,41,8,123,67,33,13,15,15,
84376589217,-3,31,-8,-34,16,18,5,4,
84376589217,6,95,127,109,26,-7,-26,-12,
84376604086,-52,-128,-128,-111,-36,-63,-45,-27,
84376604086,33,75,-17,40,53,74,62,32,
84376642881,58,-3,-123,95,85,26,21,25,
84376642881,-6,4,-24,-118,-96,-40,-28,-21,
84376649163,-104,-128,-128,-64,-8,2,-10,-13,
84376649163,27,107,37,127,127,75,40,14,
84376656725,68,31,-9,27,19,19,14,6,
84376656725,19,33,113,19,-68,-61,-37,-17,
84376664254,-94,-128,-69,-95,-82,-55,-38,-41,
84376664254,36,73,36,79,71,77,73,46,
84376686529,-83,-81,-72,-104,-51,-27,-18,-12,
84376686529,19,45,56,9,3,11,0,3,
84376702842,-5,63,121,5,-35,-28,-21,-30,
84376702842,-57,-128,-110,-20,5,-17,-4,-1,
84376724148,91,121,80,62,90,72,45,39,
84376724148,-5,20,-18,-128,-104,-45,-51,-28,
84376731539,-2,-70,-7,-24,-47,-20,5,12,
84376731539,-74,-40,-79,-43,12,-12,-8,-17,
84376746552,-43,-35,69,-22,-31,-13,-5,-14,
84376746552,3,-65,-91,-21,13,22,20,19,
84376761562,-6,-2,52,41,22,-18,-18,-22,
84376761562,18,0,-46,-66,-50,-25,-7,-5,
84376783947,70,21,-109,102,103,101,68,55,
84376783947,53,64,99,76,-24,-5,-10,-5,
84376791380,-32,-100,-35,-83,-84,-41,-22,-19,
84376791380,-2,-6,-30,-31,28,37,32,14,
84376798964,-19,-1,33,6,22,-21,-31,-17,
84376798964,-11,-33,-78,-106,-73,-34,-22,-6,
84376806502,24,63,-28,-79,-89,-51,-32,-25,
84376806502,-30,-43,36,-55,-8,-1,-5,-8,
84376813997,-22,4,-75,-128,-122,-45,-33,-26,
84376813997,-89,-128,-128,-57,2,-25,-16,-17,
84376851470,62,92,22,59,86,67,52,43,
84376851470,15,41,-35,-60,-48,-29,-27,-5,
84376866400,-9,-54,14,-71,-110,-38,-24,-19,
84376866400,-29,-47,-121,-86,80,52,30,14,
84376881423,47,73,112,71,3,13,5,3,
84376881423,3,95,127,127,66,9,3,5,
84376904070,-14,-98,-9,-43,1,-7,-4,6,
84376904070,2,86,59,17,13,22,14,8,
84376919250,-13,-18,84,-128,-128,-70,-38,-37,
84376919250,-76,-115,-73,58,54,-30,-21,-21,
84376948961,54,101,20,-22,36,67,32,30,
84376948961,-55,-128,-57,-124,-128,-81,-57,-30,
84376971426,-54,-58,66,-39,-59,-75,-60,-42,
84376971426,-20,-92,-89,-73,15,28,17,4,
84376986407,-26,-61,-3,-28,-51,-30,-7,-9,
84376986407,39,24,-33,-6,57,49,37,32,
84377001491,-12,-22,-37,-108,-56,-13,1,-5,
84377001491,-36,-64,-63,-110,-31,-11,-8,-13,
84377008883,-29,-47,63,127,68,12,-12,-17,
84377008883,-14,-44,42,-41,-92,-53,-22,-13,
84377054127,-44,-96,-81,-52,52,6,-10,-6,
84377054127,20,46,84,25,46,54,47,4,
84377061525,89,115,59,75,51,3,15,23,
84377061525,-9,47,51,19,-37,-50,-46,-33,
84377091686,-104,-123,-121,-128,-114,-59,-43,-32,
84377091686,-33,-128,-128,-22,-43,-8,0,10,
84377099082,72,97,101,127,127,111,84,44,
84377099082,60,-6,-34,9,40,-42,-37,-16,
84377106521,6,35,-59,-109,-41,14,3,5,
84377106521,-20,-6,27,101,3,-16,-8,-10,
84377113973,-78,-102,-128,-88,-34,-37,-50,-35,
84377113973,70,116,127,86,18,73,61,49,
84377121471,-65,-128,-20,-110,-127,-71,-48,-44,
84377121471,-58,-76,-31,73,72,16,15,0,
84377129217,93,67,3,-18,-27,31,38,24,
84377129217,-27,-15,-58,-44,-24,-56,-37,-25,
84377136632,-17,46,71,75,64,39,25,23,
84377136632,61,105,52,-25,17,16,-1,10,
84377151372,-58,-19,52,27,0,-27,-28,-41,
84377151372,10,-48,-72,-28,22,38,39,19,
84377166571,40,127,127,102,97,29,9,8,
84377166571,11,0,20,-128,-128,-25,-25,-15,
84377181644,-69,-118,-101,36,12,-43,-33,-7,
84377181644,25,127,127,127,102,85,53,24,
84377204002,64,103,71,77,36,8,22,23,
84377204002,-54,-110,-8,-95,-100,-74,-55,-33,
84377226522,-52,-41,-40,4,-13,43,47,13,
84377226522,62,82,-53,67,80,7,-6,3,
84377241473,4,30,65,-36,-42,-43,-42,-34,
84377241473,-54,-35,-75,-24,-10,-38,-20,-19,
84377256599,11,65,106,69,13,58,39,19,
84377256599,-19,20,48,-58,-83,-63,-62,-34,
84377264034,-28,-18,-15,75,-20,-37,-19,-19,
84377264034,5,-12,-50,-75,-21,28,31,12,
84377279125,3,2,29,82,37,-27,-28,-13,
84377279125,-22,38,104,77,66,0,-3,-7,
84377286536,33,-48,32,86,74,-34,-18,-10,
84377286536,-29,-36,-18,-98,-39,-38,-15,-12,
84377301710,-12,-6,127,-14,-56,-30,-7,8,
84377301710,-29,-39,-125,-40,79,64,43,15,
84377324160,53,36,-32,-54,38,29,6,17,
84377324160,81,101,112,127,113,72,36,45,
84377339194,-45,-16,59,-56,-93,-77,-65,-49,
84377339194,-128,-128,-115,-115,-115,-88,-58,-50,
84377354172,15,10,-111,60,100,120,91,56,
84377354172,76,82,101,122,30,-32,-41,-25,
84377361632,8,-57,-96,-52,-32,-28,-10,-6,
84377361632,-14,48,73,-99,-62,-38,-24,-5,
84377368999,-74,-128,-128,-109,-89,-51,-24,-11,
84377368999,79,127,64,127,127,89,80,61,
84377376675,-11,11,65,-54,-54,-16,-14,-12,
84377376675,-96,-128,-83,-77,-48,-57,-44,-32,
84377391385,5,28,-38,-15,18,45,47,35,
84377391385,17,-4,-113,11,49,39,35,17,
84377398964,38,50,53,-29,-41,-42,-33,-27,
84377398964,-68,-59,81,89,10,-52,-28,-25,
84377414168,-34,39,85,57,24,-9,-27,-36,
84377414168,-26,-50,-49,-128,-124,-38,-20,-15,
84377444106,71,90,53,91,67,-14,-36,-18,
84377444106,-36,-73,45,-4,-68,-38,-28,-22,
84377473966,-108,-95,-91,-87,-63,-38,-9,-19,
84377473966,-24,48,34,-16,2,41,46,23,
84377481394,29,-28,-128,-27,-1,43,45,33,
84377481394,77,127,40,88,21,4,7,10,
84377496460,29,10,-19,-4,-17,-24,-9,2,
84377496460,-59,-128,-15,-128,-128,-78,-58,-41,
84377504020,-103,-128,-68,-31,6,-21,3,-1,
84377504020,84,94,-73,56,94,97,55,46,
84377511603,19,14,-52,-128,-125,10,34,24,
84377511603,-78,-123,-124,-128,-94,-24,-7,-6,
84377518956,-9,-67,-97,123,118,58,34,11,
84377518956,95,121,112,9,-6,5,-1,10,
84377548955,-7,-73,-89,-9,79,4,2,7,
84377548955,10,81,118,82,-9,-1,9,-2,
84377564112,46,47,-36,61,48,51,39,36,
84377564112,23,100,51,-45,-53,-11,-12,-8,
84377594145,-11,-13,93,-77,-51,-29,-22,-17,
84377594145,-34,-112,-66,56,73,-22,-16,-11,
84377601558,31,-14,18,-74,-40,18,26,19,
84377601558,-36,-2,6,-7,18,-28,-22,-19,
84377609063,-86,-102,-34,-27,-52,-85,-72,-45,
84377609063,-15,-24,61,57,89,39,32,23,
84377631496,-7,-84,-39,12,64,-12,-28,-21,
84377631496,56,30,-35,8,-27,31,28,9,
84377646567,101,127,127,70,32,66,76,70,
84377646567,-56,-128,-110,-92,-44,-73,-54,-41,
84377661582,-2,47,71,10,-58,-36,-22,-18,
84377661582,40,100,85,127,105,49,30,29,
84377676619,53,117,127,-3,-93,-54,-50,-21,
84377676619,-128,-128,-123,-128,-128,-85,-57,-58,
84377691644,64,62,93,68,55,28,2,6,
84377691644,-28,-25,-106,-75,-91,-66,-45,-35,
84377714118,-26,-40,-82,-65,55,12,0,1,
84377714118,48,-45,-59,24,13,39,30,22,
84377721590,-20,88,115,59,-64,-11,4,-16,
84377721590,-65,-75,-66,-46,-27,-62,-50,-39,
84377736504,39,-40,-31,7,5,39,23,27,
84377736504,38,122,90,89,-22,-3,12,13,
84377751446,-67,-93,-64,-98,-4,-97,-75,-46,
84377751446,-35,-101,-73,-55,-63,26,31,14,
84377766548,-48,-99,-111,-86,-9,-1,-5,-7,
84377766548,10,68,56,-102,-21,-14,-5,-7,
84377781457,-62,-103,75,-92,-123,-36,-45,-56,
84377781457,-58,-128,-117,-75,4,20,23,19,
84377796528,31,89,77,-19,17,21,21,16,
84377796528,-32,-29,-11,-12,7,-48,-37,-21,
84377811519,75,116,81,102,97,66,54,36,
84377811519,-7,55,107,-46,-78,-76,-60,-36,
84377819069,-62,-50,31,62,46,-40,-43,-33,
84377819069,45,-59,-108,97,61,102,69,37,
84377834017,32,127,127,127,82,-42,-36,-20,
84377834017,30,-54,-8,-50,-85,-28,-16,-3,
84377841660,-15,-35,-98,-128,-128,-29,-11,1,
84377841660,-34,-30,-87,-59,40,31,29,19,
84377856656,-46,-42,-9,-49,-4,-70,-62,-40,
84377856656,-34,-61,-20,-88,-67,11,15,10,
84377886648,0,75,99,-94,-91,-73,-68,-48,
84377886648,-68,-94,-84,-68,-61,-24,-18,-15,
84377916424,-46,-51,-25,-19,24,10,-3,-9,
84377916424,64,37,65,93,85,68,43,48,
84377924001,-97,-128,16,-47,-62,-93,-96,-81,
