timestamp,roll,pitch,yaw,
109934180056,214,156,122,
109934187618,214,156,122,
109934202531,214,155,122,
109934217472,214,155,122,
109934225420,214,155,122,
109934241400,213,155,122,
109934249505,213,155,122,
109934262894,213,155,122,
109934307919,213,155,122,
109934315179,213,155,122,
109934330600,213,155,122,
109934354390,213,155,122,
109934367707,213,155,122,
109934375390,213,155,122,
109934391882,213,155,122,
109934420036,213,155,122,
109934435192,213,155,123,
109934457659,213,155,122,
109934481526,213,155,122,
109934487747,213,155,123,
109934517538,213,155,122,
109934562781,213,155,122,
109934585024,213,155,122,
109934735038,214,155,122,
109934847946,214,155,122,
109934907504,214,155,122,
109934975096,214,155,122,
109935013146,214,155,122,
109935162483,214,156,121,
109935230065,214,156,120,
109935237784,214,156,120,
109935320331,214,156,120,
109935351495,214,156,120,
109935357498,214,156,119,
109935440002,214,156,119,
109935477430,214,156,119,
109935567707,214,156,119,
109935582498,214,156,119,
109935589952,214,156,119,
109935620139,214,156,119,
109935650216,215,157,119,
109935694965,215,156,119,
109935747458,215,156,119,
109935800197,215,156,119,
109935822520,215,156,119,
109935844983,215,157,119,
109935882467,215,157,119,
109935912444,215,157,119,
109935949894,215,158,119,
109936182485,215,159,119,
109936204939,215,159,119,
109936227665,215,159,119,
109936294988,215,159,119,
109936332652,215,159,119,
109936385013,215,159,118,
109936407428,215,159,118,
109936422577,215,159,118,
109936445170,215,159,118,
109936460203,215,159,118,
109936489878,215,159,118,
109936557516,215,159,119,
109936572457,215,159,119,
109936602490,215,159,119,
109936655210,215,159,119,
109936692553,215,160,119,
109936700218,215,160,119,
109936715003,215,160,119,
109936737413,215,160,119,
109936782477,215,160,118,
109936850179,215,160,118,
109936954980,215,160,118,
109936970193,215,160,118,
