timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
27597064551,72,-71,-111,-84,-6,16,0,36,
27597064551,1,-62,-87,-34,-1,-5,-13,-13,
27597072218,-52,-98,-128,-124,-85,-24,-1,-18,
27597072218,5,29,102,-52,-88,49,29,20,
27597079690,48,99,127,120,68,65,66,42,
27597079690,80,61,-22,-49,81,-25,-33,45,
27597090340,-43,-62,-85,-99,-25,56,-34,-74,
27597090340,-46,-86,50,65,68,-84,-31,-32,
27597102125,-54,-53,-19,24,9,-21,16,-15,
27597102125,17,52,10,-30,9,-27,-11,14,
27597117001,-18,-65,-7,-1,16,2,-15,14,
27597117001,19,-106,-128,-119,-85,-2,6,26,
27597132152,-84,32,121,38,-97,-39,-20,-32,
27597132152,23,92,95,74,18,52,12,29,
27597139739,8,52,-33,127,72,-16,-1,3,
27597139739,0,-29,-29,-66,-55,34,27,14,
27597154689,-20,-128,-128,-128,-128,8,0,-38,
27597154689,-31,8,75,65,71,-97,-57,-26,
27597164164,0,24,-45,-73,34,24,-82,-31,
27597164164,60,60,-83,15,57,87,36,7,
27597169476,-30,-107,19,-32,71,-12,25,0,
27597169476,-29,25,-57,-32,-128,-8,23,-3,
27597177163,65,-47,-49,-80,-69,-65,20,89,
27597177163,-32,-37,52,74,90,9,17,-19,
27597199492,35,71,60,48,29,-1,-12,-35,
27597199492,-67,-126,-110,-55,36,22,-12,-50,
27597210296,13,74,-51,-47,-30,-36,30,43,
27597210296,41,-88,-128,-128,-128,-110,-9,34,
27597222152,-34,16,117,84,9,72,-54,-13,
27597222152,-54,-26,88,31,-128,-95,18,-24,
27597229517,16,-68,-74,-26,75,-2,94,1,
27597229517,-74,-59,-92,-73,9,52,-110,-28,
27597237003,-6,-10,-20,53,-46,-57,24,3,
27597237003,-21,15,-39,-26,-31,-43,-1,-72,
27597252014,-23,-27,-51,-48,-46,-45,-34,1,
27597252014,51,75,-20,-52,-51,57,9,28,
27597261047,6,-10,45,29,-52,-11,-21,-34,
27597261047,-12,3,-60,15,72,-7,4,8,
27597274665,-15,-74,-128,-42,-45,-25,-9,-18,
27597274665,23,-78,-121,-73,-41,-24,52,31,
27597282171,-41,27,-48,-89,-13,10,-62,-20,
27597282171,17,40,119,88,21,29,61,11,
27597297111,30,-40,-116,-125,-100,-99,-29,22,
27597297111,-47,-9,61,-4,-54,24,66,-55,
27597312213,5,-56,48,-38,111,109,-47,5,
27597312213,2,118,3,-6,-28,25,3,-7,
27597328471,38,2,-128,-126,-128,-78,-3,70,
27597328471,-20,-55,101,-39,43,-95,5,-59,
27597334765,-23,-56,94,87,-128,75,-23,-26,
27597334765,-7,78,-21,-83,-128,-65,-3,5,
27597349652,39,-8,78,50,78,24,18,0,
27597349652,30,72,95,127,52,5,23,31,
27597357139,-16,6,-56,-9,-8,-25,1,-9,
27597357139,64,60,-128,-116,24,63,9,70,
27597364675,-96,-37,60,57,-37,-95,-9,-86,
27597364675,18,-15,15,-48,-86,30,-31,-4,
27597372121,-28,-87,-27,-14,-30,-17,6,-7,
27597372121,-87,-82,-42,18,-83,-81,-36,-52,
27597394604,100,97,28,-104,-106,6,11,65,
27597394604,-38,-97,-100,-25,88,10,-71,-58,
27597401988,21,-17,-30,-15,-27,61,36,24,
27597401988,-39,-45,-36,-105,73,-50,20,-38,
27597409800,2,-45,-18,77,-38,-20,-6,4,
27597409800,32,72,73,8,-25,42,1,11,
27597417007,-35,-33,-128,-81,-35,-99,30,-9,
27597417007,58,-85,-24,-70,-69,33,-91,4,
27597432118,-23,62,17,81,127,41,33,7,
27597432118,92,84,45,30,26,49,27,73,
27597439480,-37,-1,-49,127,127,-62,-1,-19,
27597439480,6,-66,-109,-91,-115,47,-17,17,
27597454415,-1,29,-9,76,100,2,-114,-14,
27597454415,-25,-30,-82,-79,-24,20,115,5,
27597469398,45,-14,-95,4,-14,-20,-43,-14,
27597469398,-2,-61,62,-82,-104,5,-8,-12,
27597477110,-20,-14,-40,-36,-97,2,11,-40,
27597477110,-17,44,114,127,117,-7,22,-3,
27597491961,-56,-63,-128,-52,24,1,-34,-25,
27597491961,65,87,68,17,24,-22,10,49,
27597499584,99,114,95,-10,-26,21,93,80,
27597499584,-67,-89,-109,26,107,45,-69,-87,
27597514629,-70,-128,-102,-128,86,127,6,-46,
27597514629,116,127,127,31,-128,-25,1,111,
27597529436,-52,-19,-8,108,-45,-49,98,-26,
27597529436,-8,-42,-29,33,127,93,-7,6,
27597536999,5,-42,-71,-128,-128,-29,-46,-12,
27597536999,14,-113,-116,9,36,-62,-48,7,
27597552068,66,82,113,96,114,73,1,19,
27597552068,29,44,-128,-79,-78,-70,37,13,
27597559476,49,-74,-31,-54,46,62,-18,50,
27597559476,-75,102,76,87,58,16,33,-75,
27597574454,-45,-25,16,-9,32,-5,-21,-8,
27597574454,-61,-89,-80,-94,-47,-52,6,-63,
27597597106,-17,-103,-82,-32,57,11,-64,-27,
27597597106,39,88,121,66,-66,36,12,14,
27597604511,0,27,5,49,2,-33,61,-4,
27597604511,-7,-83,-42,-33,-84,9,-11,-9,
27597619432,13,127,127,85,-121,-36,113,54,
27597619432,15,-18,-92,43,11,78,17,22,
27597626868,-16,-56,-21,7,-101,-85,-95,-36,
27597626868,-41,26,2,-38,-92,-12,97,42,
27597642119,30,127,69,127,-21,-25,-24,1,
27597642119,19,53,-103,-84,-7,-48,21,66,
27597649427,20,-128,-128,-128,-94,-35,-10,-53,
27597649427,-85,114,127,108,9,-30,31,-34,
27597657131,4,104,102,99,116,53,-47,3,
27597657131,73,20,-84,-70,-40,-31,-45,52,
27597672134,1,4,-79,-63,-63,17,51,24,
27597672134,-61,-128,-124,7,99,-12,-83,-76,
27597679675,-6,-100,-84,-128,26,-31,8,20,
27597679675,55,127,127,87,-84,-38,-21,26,
27597694375,-42,-80,-104,-87,-24,94,27,-43,
27597694375,94,-61,-8,-56,118,8,72,48,
27597709489,-100,34,49,119,127,18,-99,-58,
27597709489,71,-8,-128,-128,-45,-65,19,74,
27597716976,-72,-38,66,27,-46,38,7,-78,
27597716976,-22,-68,-24,118,27,32,-37,-17,
27597731918,-68,-128,-85,-103,-36,13,-32,-34,
27597731918,47,113,60,12,-22,-40,32,60,
27597739679,48,45,11,68,-40,12,39,35,
27597739679,-21,-14,11,-28,11,10,10,-7,
27597754465,52,-99,-127,-1,46,24,92,13,
27597754465,-89,5,-1,-13,119,119,28,-79,
27597769556,81,100,58,60,-93,34,-86,26,
27597769556,80,42,40,-16,-100,-51,55,61,
27597776985,49,109,18,119,71,44,24,76,
27597776985,-62,-110,-117,-12,-104,-82,-62,-73,
27597792046,2,-29,-74,-72,-65,-40,30,16,
27597792046,38,2,54,41,-52,13,-15,-39,
27597799591,-4,95,-71,-128,-128,-94,-24,3,
27597799591,-51,-32,98,127,38,39,18,8,
27597814616,-74,-49,-67,-96,-119,-34,-12,-53,
27597814616,-4,-58,-128,-46,-14,22,-33,-9,
27597829694,-30,-119,-66,-87,47,-47,-48,20,
27597829694,68,79,111,101,89,30,127,101,
27597837001,-8,66,20,-103,66,58,-105,-38,
27597837001,2,-3,100,-100,-92,-29,-57,9,
27597852168,-13,-72,-91,67,3,77,3,-31,
27597852168,14,81,52,58,-128,-55,-46,-7,
27597859472,-33,-128,-77,-90,39,-128,-15,-60,
27597859472,10,-30,-35,31,-52,14,-1,16,
27597874653,-25,14,-51,109,-80,-44,3,-52,
27597874653,15,19,-40,8,46,-66,-43,0,
27597889679,-60,-108,-51,-70,-31,-33,12,-15,
27597889679,29,41,37,69,-93,49,24,19,
27597897020,-12,26,127,71,-42,19,19,40,
27597897020,14,51,26,-19,106,19,15,-9,
27597919418,-40,12,-74,-72,-102,55,-22,-42,
27597919418,-56,-50,-128,6,126,111,3,-17,
27597927156,76,-17,90,-66,-78,-22,-16,90,
27597927156,93,127,29,54,-78,-10,93,79,
27597942153,27,63,-61,-29,25,6,48,7,
27597942153,10,-69,-31,15,-6,9,33,19,
27597957079,-10,12,117,-3,11,1,3,17,
27597957079,-6,-9,-117,-17,-70,-24,14,15,
27597972055,-17,-128,-128,-67,51,-12,39,-1,
27597972055,51,53,79,127,91,-60,-22,10,
27597979637,9,85,84,54,10,-25,-12,-10,
27597979637,20,-28,-127,-108,58,55,39,31,
27597994547,-46,-54,-86,74,90,-5,-20,-13,
27597994547,19,127,127,-5,-44,0,-39,-1,
27598009489,-6,-18,41,116,-38,-34,11,-10,
27598009489,-65,-67,-128,-128,39,-18,13,-45,
27598017015,-14,-59,61,79,-84,32,10,25,
27598017015,-45,-30,-128,-77,-84,-8,-71,-41,
27598032144,14,24,-53,75,87,-24,39,14,
27598032144,-19,12,76,-126,-128,-26,-7,9,
27598039620,32,-62,-107,-88,-103,-72,-20,25,
27598039620,40,104,127,127,67,96,21,5,
27598054611,-23,-89,36,-120,-58,-71,-20,-26,
27598054611,10,-86,-94,-106,24,-54,11,5,
27598069381,23,127,127,88,-128,-12,30,20,
27598069381,-79,-56,-126,-33,127,40,-1,-72,
27598076937,-3,-61,-64,4,-72,61,62,11,
27598076937,18,59,63,-68,-67,-50,-64,-46,
27598092042,83,106,3,124,-23,17,65,82,
