timestamp,roll,pitch,yaw,
27596871955,211,219,286,
27596887742,211,219,286,
27596907156,211,220,286,
27596932694,211,220,286,
27596947689,211,220,286,
27596967530,211,219,286,
27596991091,211,219,286,
27597044273,211,219,286,
27597049521,210,219,286,
27597095944,211,219,286,
27597109543,211,219,286,
27597124732,211,219,286,
27597148643,210,219,286,
27597192275,210,219,286,
27597215117,210,218,285,
27597244775,210,218,285,
27597269124,210,218,285,
27597322757,210,218,286,
27597342196,211,218,286,
27597380970,210,217,286,
27597387049,210,217,285,
27597424545,210,217,286,
27597447110,210,217,286,
27597462158,210,216,285,
27597484522,210,216,285,
27597507162,210,216,285,
27597521976,210,215,285,
27597544618,210,215,285,
27597567002,210,214,285,
27597589708,210,214,285,
27597612209,210,214,285,
27597634528,210,213,285,
27597664677,210,213,285,
27597687047,210,213,285,
27597701992,210,213,285,
27597724633,210,213,285,
27597746978,210,212,285,
27597762137,210,212,286,
27597784693,210,212,286,
27597807144,210,212,286,
27597822138,210,212,286,
27597844440,210,212,286,
27597867161,210,212,286,
27597882101,210,212,286,
27597912214,210,212,286,
27597934696,210,212,286,
27597949530,210,212,286,
27597964533,209,213,286,
27597987000,209,213,286,
27598002007,209,213,286,
27598024487,209,212,286,
27598046967,209,212,286,
27598061982,209,212,286,
27598084615,209,211,286,
27598107017,209,211,286,
27598122032,209,211,286,
27598144548,208,210,286,
27598167008,208,211,286,
27598182058,209,211,286,
27598204548,209,210,286,
27598227150,208,210,286,
27598241974,209,210,286,
27598264487,209,209,286,
27598287026,209,209,286,
27598309480,209,209,287,
27598324766,209,210,287,
27598354717,209,210,287,
27598377216,209,210,287,
27598392128,209,210,287,
27598407003,209,210,287,
27598437069,209,210,287,
27598452012,209,211,287,
27598497181,209,211,287,
27598527168,209,212,287,
27598549621,210,212,287,
27598564680,210,212,287,
27598594601,210,213,287,
27598617064,210,214,287,
27598632061,210,215,287,
27598647191,210,216,287,
27598669719,210,217,287,
27598684408,210,218,288,
27598707011,210,219,288,
27598729784,210,219,288,
27598744607,210,221,288,
27598767107,210,222,288,
27598789450,210,223,288,
27598812179,209,224,288,
27598834571,209,224,288,
27598864497,209,225,288,
27598879745,210,225,289,
27598894515,209,225,289,
27598909605,209,225,289,
27598924519,210,225,289,
27598947178,210,225,290,
27598969519,210,224,289,
27598984524,210,224,289,
27599014722,210,223,289,
27599037228,210,223,289,
27599052013,210,222,289,
27599067097,210,222,288,
27599089722,210,221,288,
27599104782,210,221,288,
27599127051,210,220,288,
27599149651,210,220,287,
27599164670,210,220,287,
27599186981,210,220,288,
27599209460,210,219,287,
27599239706,210,220,287,
27599254589,210,220,288,
27599277153,210,220,288,
27599292050,210,220,288,
27599307026,210,221,288,
27599329665,210,222,288,
27599352069,210,222,288,
27599367061,210,223,288,
27599389617,210,223,289,
27599411948,210,223,289,
27599426979,210,224,289,
27599449735,210,224,289,
27599472034,210,225,289,
27599487027,210,225,289,
27599509690,210,225,289,
27599532080,210,225,289,
27599547218,211,225,290,
27599569518,211,225,290,
27599592193,211,225,290,
27599606912,211,225,290,
27599629451,211,225,290,
27599652016,211,225,290,
27599666947,211,224,290,
27599689474,210,224,290,
27599712186,210,224,290,
27599727200,210,224,290,
27599749581,210,223,290,
27599772069,210,224,290,
27599787217,210,224,290,
27599809512,209,224,290,
27599832223,209,224,290,
27599854691,209,224,290,
