timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
106937307340,7,23,95,46,32,-1,8,4,
106937307340,14,6,-100,25,81,22,10,5,
106937312391,9,27,91,-22,-15,-5,-3,2,
106937312391,-13,-27,-122,-24,-47,-2,-11,-9,
106937319906,-2,11,-16,-40,-86,-9,-4,-3,
106937319906,-10,-1,18,25,73,1,-1,-1,
106937334962,5,4,58,19,73,4,2,3,
106937334962,25,29,62,-26,-32,-4,11,11,
106937343847,16,4,-107,78,12,-31,0,0,
106937343847,1,18,117,-121,-128,38,-7,-9,
106937365455,0,-27,-109,-72,-56,-1,-3,2,
106937365455,20,31,26,54,23,-25,4,9,
106937379982,28,43,103,-61,-38,0,12,5,
106937379982,-16,-26,-83,-15,87,-19,-9,-11,
106937387462,6,11,47,57,-91,-25,4,2,
106937387462,10,9,16,-101,31,-24,-3,0,
106937404248,-42,-35,11,30,-21,44,-11,-11,
106937404248,-31,-61,-91,5,55,23,-3,-4,
106937417447,10,6,-55,24,29,-1,-6,-1,
106937417447,-7,-3,52,-47,-114,3,-7,-9,
106937434395,-15,-10,48,-71,87,-23,-13,-7,
106937434395,-41,-59,-28,5,88,-3,-16,-16,
106937439903,-6,-4,-29,8,32,-2,5,2,
106937439903,38,43,12,33,-45,-26,14,12,
106937456690,-3,-17,-40,-57,-128,18,-1,-3,
106937456690,31,37,-7,16,-75,6,9,10,
106937462560,-24,-18,6,-93,77,15,-13,-13,
106937462560,-36,-41,-29,110,127,3,-7,-7,
106937477449,1,6,56,-108,-94,-21,-1,-3,
106937477449,-13,-21,-89,7,24,-26,-15,-4,
106937492482,-9,2,48,8,14,-8,0,-5,
106937492482,-6,-17,17,19,17,15,-8,-1,
106937499987,0,9,5,68,51,18,11,4,
106937499987,53,80,119,1,-106,-24,14,14,
106937515295,-30,-70,-128,-7,-29,1,-17,-13,
106937515295,-7,0,-27,-13,-50,-11,3,-5,
106937522680,9,11,115,-2,92,10,-3,4,
106937522680,-7,-13,-86,65,-51,23,1,-3,
106937537476,7,19,6,24,51,-13,1,2,
106937537476,8,3,74,-19,-44,-2,2,1,
106937552480,-26,-31,-82,-14,-25,-25,-13,-8,
106937552480,8,17,98,-36,-128,0,-3,-3,
106937561726,-5,-25,-91,0,41,-28,-6,-1,
106937561726,13,31,53,-83,-18,-4,5,4,
106937574930,32,38,79,-42,-92,-36,10,8,
106937574930,-34,-51,-74,-6,-34,-58,-24,-12,
106937582424,-3,8,106,-6,-100,-20,1,-1,
106937582424,-7,-9,23,16,37,1,-6,-2,
106937599376,11,9,49,-9,-21,44,8,3,
106937599376,12,12,-57,64,58,26,4,1,
106937613106,37,57,127,-61,-54,20,9,11,
106937613106,-11,-16,-17,23,127,18,-15,-8,
106937634919,0,8,46,2,55,-13,5,1,
106937634919,-3,-25,-55,-64,69,-19,-2,2,
106937657401,-29,-15,36,41,-66,-22,-9,-8,
106937657401,16,2,22,-16,38,-13,0,8,
106937687403,-5,14,34,67,20,1,-4,-2,
106937687403,9,-8,11,-31,38,22,1,1,
106937694893,1,13,44,30,-61,8,-7,-2,
106937694893,-12,-4,84,35,74,33,5,-6,
106937717773,12,2,-40,-51,-69,-9,6,2,
106937717773,20,32,-80,5,-128,-38,2,3,
106937724988,-12,-16,83,-75,0,6,-6,-5,
106937724988,-20,-10,-8,17,85,-10,-12,-4,
106937754867,-32,-32,-46,84,-31,30,-6,-8,
106937754867,16,37,91,-44,-100,7,6,4,
106937769897,-14,-43,-98,-38,83,-22,-10,1,
106937769897,2,19,26,29,55,5,1,1,
106937777365,30,28,48,28,-88,-21,5,8,
106937777365,2,-6,-38,45,35,19,0,-1,
106937792519,-7,-4,27,-41,127,-24,-15,-6,
106937792519,-18,-26,-58,25,51,-29,-6,-7,
106937807405,-9,-4,-60,31,-57,-2,-1,-2,
106937807405,-17,-28,50,-55,-124,7,-9,-4,
106937822490,-4,-43,-75,-37,21,6,1,-4,
106937822490,9,23,109,10,8,14,5,5,
106937837441,1,3,-7,-6,-58,-24,-9,1,
