timestamp,roll,pitch,yaw,
25671151086,211,201,157,
25671177669,211,200,157,
25671191176,211,200,157,
25671210580,211,200,157,
25671234358,211,199,157,
25671256363,211,199,157,
25671273618,211,198,156,
25671317779,211,198,157,
25671323117,211,198,157,
25671378358,211,197,157,
25671405629,211,197,157,
25671473110,211,196,156,
25671519348,211,196,156,
25671543576,211,196,156,
25671577997,211,196,156,
25671615802,211,196,156,
25671630400,211,196,156,
25671653469,211,196,156,
25671697919,211,196,156,
25671713104,211,196,156,
25671729219,211,196,156,
25671735427,211,196,156,
25671773109,211,196,156,
25671833176,211,195,156,
25671900520,211,195,156,
25671953074,211,195,156,
25671960387,211,195,156,
25671990434,211,195,156,
25672012959,211,195,156,
25672050385,211,194,155,
25672088073,211,194,155,
25672155356,211,193,155,
25672200351,211,193,155,
25672252879,211,192,155,
25672298041,211,192,155,
25672350425,211,192,155,
25672372797,211,192,155,
25672425551,211,192,155,
25672492914,211,191,155,
25672515384,211,191,155,
25672553096,211,191,155,
25672590432,211,191,155,
25672612823,211,190,155,
25672627842,211,191,155,
25672642938,211,190,155,
25672665323,211,190,155,
25672695543,211,190,155,
25672710383,211,190,155,
25672740567,211,190,155,
25672763062,211,190,155,
25672785582,211,189,155,
25672792822,211,189,155,
25672807884,211,189,155,
25672830381,211,189,155,
25672852808,211,189,155,
25672875332,211,188,155,
25672905371,211,188,155,
25672928063,211,188,155,
25672950333,211,188,155,
25672965326,211,187,155,
25673002822,211,187,155,
25673025288,210,187,155,
25673070400,210,186,155,
25673092818,210,186,155,
25673107871,210,186,155,
25673130591,210,186,155,
25673145402,210,187,155,
25673168259,210,187,155,
25673198017,210,187,155,
25673212928,210,187,155,
25673235447,210,187,155,
25673265653,210,187,155,
25673280557,210,187,155,
25673340415,210,187,154,
25673362969,210,187,154,
25673377847,210,187,154,
25673385473,210,186,154,
25673407916,210,186,154,
25673430408,210,186,154,
25673453070,210,186,154,
25673475486,210,186,154,
25673498015,210,186,154,
25673505619,210,186,154,
25673527869,210,186,154,
25673550371,210,186,154,
25673572985,210,186,154,
25673587979,210,186,154,
25673610419,210,186,154,
25673633044,210,185,154,
25673647897,210,185,154,
25673670554,210,185,154,
25673692898,210,185,154,
25673708071,210,185,154,
25673730527,210,185,154,
25673752924,210,185,154,
25673767919,210,184,154,
25673790548,210,184,154,
25673812880,210,184,154,
25673827847,210,184,154,
25673850556,210,184,154,
25673880404,210,184,154,
25673895420,210,184,154,
25673917864,210,184,154,
25673932878,210,184,154,
25673955395,210,184,154,
25673977885,210,184,155,
25674008046,210,184,154,
25674030591,210,184,154,
25674053014,211,185,155,
25674067984,211,184,155,
25674098098,210,185,155,
25674127908,211,185,155,
25674135366,211,185,155,
