timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
88628321954,-3,-1,-4,-16,2,2,1,-2,
88628321954,3,-3,-3,-22,-2,4,10,1,
88628331385,-1,4,10,10,-1,-4,-5,-4,
88628331385,2,-3,-4,-3,5,8,11,3,
88628336866,-3,-2,4,9,0,-5,-8,-1,
88628336866,-2,-4,-13,-4,-7,-6,-7,-4,
88628351995,1,0,2,0,-3,1,4,3,
88628351995,-5,0,-1,1,-2,-6,-4,-3,
88628368348,-2,0,-6,-5,1,1,-4,-3,
88628368348,0,-1,4,-1,1,-3,-9,1,
88628382111,3,3,7,3,8,7,9,1,
88628382111,4,1,6,18,-5,2,5,3,
88628397259,-3,-8,-12,-19,-15,-10,-9,-2,
88628397259,-6,0,2,-20,-3,-6,-9,-5,
88628412254,3,6,11,12,8,-1,2,0,
88628412254,-2,-8,-6,15,6,-4,-1,-3,
88628419380,-7,-5,-4,-13,-6,1,-2,0,
88628419380,-3,-2,-1,4,-10,-5,-8,-2,
88628443334,0,0,-6,-27,-10,-5,-3,1,
88628443334,2,-6,-10,4,9,3,4,-3,
88628456891,1,-1,4,23,6,5,7,1,
88628456891,-1,3,-2,2,-12,-5,-5,0,
88628464451,0,-3,-11,-10,-1,1,7,0,
88628464451,6,1,6,-3,1,2,7,3,
88628479525,-4,-6,-3,0,-2,-9,-15,-3,
88628479525,0,-4,-7,-10,-5,-4,-1,2,
88628501967,-2,0,-8,0,5,3,2,-1,
88628501967,0,2,8,12,1,-4,-8,-5,
88628532063,-4,0,12,26,9,-1,-4,-5,
88628532063,5,-3,-3,9,-4,3,6,-2,
88628562169,3,0,3,8,0,6,12,1,
88628562169,-1,-7,4,10,-4,-5,-7,-3,
88628569593,-7,-6,-4,-7,0,-4,-9,-3,
88628569593,-3,0,0,-1,-4,-3,3,-2,
88628584509,4,7,11,25,5,9,7,2,
88628584509,-4,-5,-6,-2,-1,0,-3,2,
88628593764,-3,-3,2,5,-9,-6,-9,-3,
88628593764,3,1,-1,7,8,5,7,-3,
88628607026,2,-6,2,1,-3,-2,-1,-1,
88628607026,-4,-6,-7,-16,-10,-7,-7,-3,
88628621976,-2,-6,-11,-9,2,-2,2,0,
88628621976,3,5,8,-1,-1,5,4,5,
88628636911,2,0,6,23,3,2,3,3,
88628636911,0,-1,-4,3,1,2,8,0,
88628659440,-4,3,3,-9,6,0,-2,-2,
88628659440,3,3,8,20,2,1,5,-4,
88628674561,3,5,4,-13,-14,-1,8,-5,
88628674561,-6,-3,-3,-6,9,-2,-5,-2,
88628704677,-5,-2,1,5,-4,-9,-9,-1,
88628704677,-6,-7,-6,5,-5,-8,-9,-3,
88628726944,8,4,12,24,2,3,8,0,
88628726944,1,-6,-7,-4,-1,0,6,0,
88628758721,-3,0,-2,-11,2,-6,-6,-1,
88628758721,3,2,4,31,14,11,13,1,
88628779645,0,1,9,5,11,2,-3,-1,
88628779645,-6,-2,-12,-26,-3,-3,-6,0,
88628794684,2,-3,-11,-27,-13,1,3,-3,
88628794684,3,9,19,23,-1,0,5,-3,
88628809430,0,-3,1,12,1,0,3,-1,
88628809430,3,-3,-3,-15,-4,3,3,1,
88628839417,-1,-5,-3,-8,1,7,2,-1,
88628839417,-8,-4,3,7,-1,-7,-8,-4,
88628846823,-3,-1,-10,-4,-5,-3,-4,-4,
88628846823,-1,-2,-3,-34,-6,0,-7,-4,
88628854404,-2,2,-1,6,6,-2,-1,1,
88628854404,-2,-3,5,12,-3,0,-5,-3,
88628861909,-2,0,0,-12,-8,0,6,3,
88628861909,-3,-4,5,37,-9,-4,0,0,
88628877084,1,-2,-11,-13,-1,2,4,1,
88628877084,1,0,4,-28,5,5,2,-1,
88628884410,-7,-4,1,14,-3,-11,-19,-7,
88628884410,-1,-1,-3,-33,5,-4,-6,-1,
88628899395,1,-2,-2,-16,3,4,2,-2,
88628899395,-5,-2,-3,-14,3,2,3,-3,
88628936990,-3,-1,11,15,3,0,-5,-3,
88628936990,-1,-6,-10,-7,-12,-6,-6,-1,
88628944526,0,-1,7,0,-2,-3,-4,4,
88628944526,0,4,-9,6,5,4,5,-1,
88628966937,1,1,3,-8,0,-5,-9,-4,
88628966937,0,-5,-8,-12,-9,-6,-6,0,
88628974506,-1,1,5,2,4,7,12,-3,
88628974506,-1,-2,9,23,-12,-4,-5,0,
88628996938,-5,-6,-16,-16,4,-10,-13,1,
88628996938,-4,-1,3,4,-2,-9,-9,-1,
88629004370,-1,-1,-5,4,-3,1,3,0,
88629004370,0,-9,-15,-3,1,-1,2,0,
88629034362,-4,1,8,-6,-10,-9,-13,-3,
88629034362,0,3,-7,-5,3,-5,-3,-2,
88629064578,-2,1,1,-1,-6,-1,2,0,
88629064578,-1,0,-2,-5,-9,0,-3,-1,
88629072066,-1,-4,-5,18,4,-1,-2,-1,
88629072066,-4,-6,-12,-25,-7,-8,-10,-5,
88629086863,1,-3,-10,-10,8,3,3,-4,
88629086863,-4,0,8,12,-5,-5,-6,-2,
88629094444,4,1,2,9,5,4,6,1,
88629094444,-2,-1,-2,-12,-5,-4,-4,-2,
88629116863,-1,1,4,19,0,2,4,0,
88629116863,2,1,-11,-14,6,1,-1,0,
88629124421,1,-2,-1,-6,0,-4,-7,1,
88629124421,-1,0,-7,-9,-3,-4,1,-1,
88629131850,-4,-1,6,11,-6,-7,-1,-3,
88629131850,1,5,2,17,-5,7,7,2,
88629154560,-5,-1,0,9,3,-9,-10,0,
88629154560,6,4,10,15,3,3,10,1,
88629169394,-9,-8,-23,-52,-9,-12,-17,-1,
88629169394,1,-1,5,10,7,0,7,2,
88629199466,-6,-1,-1,-4,-20,-9,-10,-4,
88629199466,-5,-6,2,-22,-2,-3,-5,-1,
88629222042,2,-3,-6,0,-8,-3,-2,0,
88629222042,2,4,6,6,10,4,0,0,
88629229378,2,2,9,10,-6,1,1,-5,
88629229378,-2,-3,-9,-1,-3,-2,-5,-2,
88629244388,-2,-3,-4,-20,-12,2,0,-1,
88629244388,-2,-1,4,7,-6,-5,-11,-1,
88629281908,-1,-4,-5,-3,1,-4,-9,1,
88629281908,0,7,11,29,4,1,1,0,
88629304354,1,-3,-1,4,-3,1,-7,1,
88629304354,-4,0,2,16,-2,3,1,-1,
88629319546,1,2,2,-10,-7,-1,-1,-5,
88629319546,-1,-4,-5,13,-5,-5,1,0,
88629341936,-1,-1,2,6,7,0,1,-2,
88629341936,-1,-2,-6,-15,3,0,4,-4,
88629349332,1,3,11,29,-3,1,3,0,
88629349332,-1,-4,-5,-10,-9,-5,-6,-3,
88629372029,-1,-2,-16,-19,-7,-4,1,1,
88629372029,4,1,2,-3,8,1,-3,-1,
88629379375,-5,-5,-6,16,-1,-4,-7,-5,
88629379375,1,0,5,10,0,2,5,1,
88629401949,-3,2,1,-7,-4,0,-2,-2,
88629401949,-4,-6,-12,-35,-7,0,-7,-3,
88629416878,2,-1,-4,-15,7,-1,1,1,
88629416878,1,0,-5,-11,-2,-2,2,0,
88629431813,-1,1,4,10,-6,-1,-1,-1,
88629431813,-1,1,7,7,-8,-5,-4,-4,
88629439390,0,-4,-2,-12,1,6,7,0,
88629439390,-4,0,-3,5,-1,-1,-3,-2,
