timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
105994299574,0,-8,-27,-17,20,13,-4,-3,
105994299574,8,13,-4,29,-52,6,-2,1,
105994306664,-7,-41,78,33,37,3,-3,-3,
105994306664,-12,-31,-59,-87,-47,2,-11,-10,
105994321762,7,77,-23,116,124,61,10,6,
105994321762,-2,-65,-110,-128,-81,-30,-1,0,
105994329278,4,1,43,64,-98,-41,-7,-2,
105994329278,-14,2,-84,-79,-106,7,0,-9,
105994345682,-4,32,92,31,-55,-72,-6,1,
105994345682,-14,16,-42,-64,117,15,-5,-9,
105994352071,27,19,40,75,-52,50,4,14,
105994352071,-2,-7,-84,114,117,-11,-9,-2,
105994366760,11,-29,-12,-32,66,44,20,12,
105994366760,0,39,115,61,18,5,-5,1,
105994374389,-20,-62,-53,-28,-47,-44,-9,-9,
105994374389,27,44,-52,-111,-71,-3,10,13,
105994381884,-3,-15,48,67,-1,-36,-14,-10,
105994381884,-9,-19,-104,77,-54,49,5,-4,
105994390611,-17,-13,-50,-62,96,14,-7,-13,
105994390611,-7,91,108,122,16,16,2,-1,
105994405886,-6,-101,-126,35,-56,-10,1,3,
105994405886,0,-18,-41,-80,29,4,13,3,
105994419448,14,-42,63,-20,-16,-69,-21,0,
105994419448,8,-49,-128,-90,-21,15,11,5,
105994434401,-12,29,-128,9,-94,18,21,2,
105994434401,1,18,6,67,65,-12,-4,1,
105994464482,-4,30,100,-128,127,-50,-11,0,
105994464482,7,-45,-46,-109,-127,-8,15,8,
105994471781,1,32,114,106,-20,-26,-5,-2,
105994471781,6,27,-71,-9,112,27,9,6,
105994479256,-20,31,125,6,-29,86,4,-13,
105994479256,-5,-91,-53,30,-25,-70,-8,-5,
105994486717,-4,6,-56,-101,-65,-3,-3,-1,
105994486717,12,-14,-44,-109,21,4,0,6,
105994494216,8,40,49,127,72,14,7,3,
105994494216,-11,-72,22,-118,-36,13,1,-5,
105994517073,6,-50,-61,3,55,28,16,7,
105994517073,-17,37,67,19,-31,-10,-13,-10,
105994524589,2,-49,96,84,26,-29,-15,-7,
105994524589,-7,31,-113,-107,-117,63,14,2,
105994539380,17,-28,-59,15,84,42,16,10,
105994539380,-3,8,78,7,-18,5,-15,-9,
105994546650,-13,2,-24,24,-89,-12,-7,-7,
105994546650,-14,-17,103,-91,-103,-78,-19,-13,
105994584593,-18,-34,2,106,-80,28,-3,-9,
105994584593,-3,-13,-103,-89,110,-26,-7,-7,
105994591773,10,8,30,112,43,59,8,4,
105994591773,-4,-4,-26,-18,-74,-20,-11,-9,
105994599232,-9,12,-59,-117,-98,-3,-3,-9,
105994599232,-6,0,116,23,92,-12,-20,-6,
105994614141,-17,31,11,81,-128,-12,7,-1,
105994614141,8,-1,-15,12,5,22,7,9,
105994621771,7,-88,-84,-48,61,-18,-5,0,
105994621771,-1,53,-85,-8,-42,22,3,1,
105994629143,-4,27,88,17,-37,-48,7,0,
105994629143,-14,-16,127,3,-66,-6,-7,-9,
105994646256,20,-36,-31,21,-99,3,7,14,
105994646256,-8,-13,-107,-73,113,-2,1,-5,
105994659212,-6,23,114,100,-28,-30,-8,-10,
105994659212,-14,-1,9,-59,-104,-19,-13,-12,
105994666788,-6,35,50,75,127,13,-6,-8,
105994666788,3,-42,-64,-49,-116,-17,9,3,
105994681677,9,15,58,36,-25,100,15,6,
105994681677,-18,-47,9,-88,-24,-32,-16,-12,
105994696713,34,-128,-128,-128,-117,-62,13,21,
105994696713,2,110,124,127,127,87,9,2,
105994711959,-39,-27,-81,-128,-128,-57,-18,-26,
105994711959,24,-14,-64,-94,-128,-20,8,10,
105994719232,-12,83,56,24,-23,-36,-22,-13,
105994719232,8,-47,-103,55,27,23,15,10,
105994734125,-1,-57,127,32,24,-19,-15,-3,
105994734125,-13,-4,-60,3,-48,54,16,-4,
105994741646,-15,-38,27,-123,109,19,-17,-16,
105994741646,9,84,86,35,-6,45,-1,1,
105994756700,-7,-32,29,-69,-107,-50,-13,-10,
105994756700,-21,72,-40,1,-57,7,-10,-20,
105994771732,15,6,21,83,14,59,18,11,
105994771732,6,-14,65,48,-21,-17,-3,2,
105994779227,-1,-68,-128,-121,-52,-45,1,-1,
105994779227,-2,75,114,69,-107,-45,-13,0,
105994794200,-4,-3,1,72,-6,96,8,0,
105994794200,-8,-41,-106,-117,-114,1,-1,-8,
105994801762,14,22,127,7,-1,-13,-4,4,
105994801762,-15,-26,-128,93,115,73,-2,-11,
105994824132,2,-16,-127,-17,127,90,5,2,
105994824132,7,-9,104,37,-37,-15,9,5,
105994839241,1,-33,-128,-105,-34,-2,1,2,
105994839241,8,-16,-21,-15,68,-18,-4,3,
105994846807,-27,87,71,73,-126,-62,-27,-21,
105994846807,4,-23,22,-29,20,75,13,8,
105994861665,22,-56,42,89,79,-29,-5,5,
105994861665,20,-62,-92,-66,-92,3,24,20,
105994869187,14,66,-126,-90,-54,-26,11,13,
105994869187,1,37,-35,-20,-30,-36,2,1,
