timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
284026936705,7,5,-10,-18,-5,1,3,3,
284026936705,-5,-7,-3,-17,2,4,-5,-2,
284026944178,-2,-1,-4,3,29,6,-3,-6,
284026944178,-3,2,8,4,-38,-24,-2,-2,
284026954917,0,0,3,4,33,18,-1,-3,
284026954917,-7,-6,-18,-18,-6,-11,-2,-4,
284026959273,0,2,5,27,-31,-12,-5,-4,
284026959273,2,2,7,0,16,11,-2,3,
284026974321,9,1,-15,-35,-70,-22,2,0,
284026974321,-2,-2,21,11,55,17,-8,-4,
284026981722,-15,-10,-18,-5,10,1,-1,-8,
284026981722,13,11,8,14,-5,-10,4,7,
284026997025,2,1,9,5,-13,-21,-4,6,
284026997025,-6,-9,-19,-19,2,20,0,3,
284027004104,-7,-9,-21,-11,5,6,1,-6,
284027004104,1,4,6,1,-26,-15,-3,-5,
284027019285,9,8,-2,-16,-62,-26,4,7,
284027019285,0,4,25,43,61,24,2,-1,
284027026873,-20,-17,-29,-19,-4,-15,-13,-10,
284027026873,4,0,-2,-20,-11,-3,4,1,
284027041832,5,4,-17,-6,13,3,2,0,
284027041832,-3,-4,-9,-26,-61,-31,-7,-4,
284027049847,7,7,29,45,21,28,1,4,
284027049847,-9,-12,-21,-20,0,-12,-7,-6,
284027065493,10,5,-25,-78,-102,-59,3,3,
284027065493,-3,1,21,32,82,37,-4,0,
284027079167,-18,-14,-3,25,52,20,-4,-7,
284027079167,3,3,-4,-21,-51,-16,2,-2,
284027086837,13,6,6,-24,1,1,2,8,
284027086837,-4,-6,-20,-7,-22,-9,-1,-6,
284027104971,-8,-2,9,3,3,7,-6,-5,
284027104971,-1,3,-5,-1,3,-7,5,3,
284027109333,4,4,11,13,-6,8,0,2,
284027109333,2,-1,1,4,-8,11,-2,0,
284027124393,4,1,5,1,37,10,1,-1,
284027124393,-5,0,-20,-31,-48,-20,4,-3,
284027139288,2,2,14,19,29,7,1,3,
284027139288,-6,-11,-33,-32,-52,-17,-6,-2,
284027147049,6,9,25,46,67,24,9,4,
284027147049,-11,-6,9,31,20,-4,-6,-5,
