timestamp,C1,C2,C3,C4,C5,C6,C7,C8,
37797112525,-6,4,0,-54,54,3,-16,-6,
37797112525,-44,-1,46,90,-30,-35,-61,-33,
37797120042,21,28,20,64,50,37,33,28,
37797120042,22,22,7,33,27,24,27,17,
37797128127,6,-22,-12,2,32,16,22,7,
37797128127,12,-36,-53,13,-49,-22,16,3,
37797133781,-18,-8,9,-117,-24,-22,-22,-22,
37797133781,2,-8,54,-26,47,15,-1,-4,
37797141205,-1,47,10,88,46,-18,-3,-2,
37797141205,-24,19,-39,-80,-61,9,-33,-16,
37797156201,-12,-12,-38,-49,-30,-29,-22,-9,
37797156201,-5,-14,9,-24,-79,-19,-3,1,
37797165036,-3,-4,-4,14,5,16,3,-1,
37797165036,24,30,-4,64,82,42,30,18,
37797186399,-13,-45,9,-22,14,-5,-18,-16,
37797186399,-3,-9,28,-20,-5,5,-2,2,
37797195591,11,-13,39,78,-39,-7,6,7,
37797195591,43,20,-28,-88,93,39,61,33,
37797201112,16,19,-17,-32,84,0,14,3,
37797201112,-41,-28,-55,-54,-48,-49,-55,-40,
37797208587,-28,-8,-6,54,-106,-29,-37,-19,
37797208587,-5,-12,7,11,-13,7,0,3,
37797231311,3,22,19,-37,8,8,-1,8,
37797231311,-20,-16,-20,44,-30,-28,-20,-15,
37797253636,25,14,-61,43,86,25,33,17,
37797253636,-12,6,-23,-6,-72,-32,-23,-23,
37797262749,18,16,37,69,23,23,22,18,
37797262749,14,-8,-48,-123,49,0,16,3,
37797269220,-46,-22,-15,19,-71,-69,-65,-45,
37797269220,-2,-8,56,94,123,54,8,15,
37797276093,23,18,-16,-128,-18,-19,21,17,
37797276093,-36,-11,-11,0,-91,-43,-44,-36,
37797292472,1,-5,-3,1,28,24,1,-1,
37797292472,35,39,11,-35,117,26,41,24,
37797298910,-4,13,6,-37,32,-9,-8,-15,
37797298910,-37,-71,-14,51,-43,-34,-35,-28,
37797306093,-1,-7,25,31,-49,4,4,5,
37797306093,12,-2,-57,-99,36,8,7,0,
37797315715,-9,18,38,-47,-43,-6,-15,-8,
37797315715,14,20,51,82,40,31,14,10,
37797321164,11,-5,-60,-64,47,-24,17,5,
37797321164,-30,-4,-10,108,-109,-27,-46,-30,
37797336663,-1,1,10,4,-37,12,7,3,
37797336663,49,7,28,-58,127,62,71,42,
37797345059,-11,-25,-5,-113,39,-18,-21,-20,
37797345059,-19,4,14,76,105,-17,-26,-19,
37797368266,-14,-15,-32,35,-98,-51,-14,-5,
37797368266,-19,24,-39,37,-128,-25,-32,-20,
37797373606,-34,6,-34,24,-51,-9,-37,-20,
37797373606,4,3,-7,32,-36,11,7,14,
37797381315,29,-3,60,34,102,47,36,24,
37797381315,17,-7,-35,-114,47,2,17,9,
37797396205,2,1,34,49,29,5,2,-3,
37797396205,13,-18,-15,-10,-1,5,24,14,
37797414270,9,1,-27,-66,67,15,17,6,
37797414270,-29,15,34,65,-19,-38,-55,-35,
37797426163,-4,-32,-30,93,-110,19,14,-5,
37797426163,15,0,-59,-128,48,-13,19,8,
37797433831,-32,15,31,70,-101,-43,-43,-28,
37797433831,7,-9,1,-42,-27,37,19,13,
37797441163,7,8,13,-73,34,-4,-1,1,
37797441163,-33,-16,-15,91,-29,-28,-44,-20,
37797448846,17,6,4,30,91,32,25,12,
37797448846,3,-1,32,28,-34,-19,-14,2,
37797456208,-4,0,-24,-12,10,19,8,1,
37797456208,17,47,-35,-94,39,21,25,13,
37797478534,30,19,8,-35,61,60,46,34,
37797478534,11,-4,-11,-92,-19,-28,6,2,
37797486104,-17,-13,6,26,45,7,-21,-16,
37797486104,0,16,-7,12,-27,-18,-9,1,
37797493600,-14,-18,-3,57,-64,-20,-14,-7,
37797493600,42,24,19,49,50,78,62,38,
37797501045,24,7,-68,-128,100,3,27,12,
37797501045,-47,-26,48,84,-52,-41,-66,-45,
37797516265,6,-4,-1,2,33,1,5,4,
37797516265,-14,8,-2,-74,-46,-25,-14,-14,
37797523565,-37,-21,1,72,-126,-27,-44,-28,
37797523565,18,-3,-3,-21,40,19,33,23,
37797538558,-29,6,10,9,-54,-18,-42,-32,
37797538558,-5,11,-25,7,-51,-2,8,5,
37797553769,-29,-21,-26,-76,-60,-34,-46,-29,
37797553769,-24,-45,13,94,-42,-16,-19,-13,
37797561249,29,33,8,-3,67,40,38,29,
37797561249,16,1,4,-46,27,14,13,7,
37797576129,27,-11,57,45,99,56,37,21,
37797576129,26,7,-46,-127,69,3,33,12,
37797583688,-44,0,-20,1,-128,-96,-68,-51,
37797583688,-19,-27,39,103,-26,-5,-14,0,
37797606244,10,-25,59,103,21,4,26,20,
37797606244,18,13,-35,-106,21,19,21,6,
37797621101,-30,-21,1,-43,-37,-23,-37,-34,
37797621101,8,11,24,79,-44,17,16,10,
37797636253,28,37,-73,-49,18,26,34,21,
37797636253,-16,-48,-10,-44,56,-43,-39,-29,
37797658579,11,20,2,-86,-21,3,16,14,
37797658579,-10,-12,6,116,-12,-2,-4,-6,
37797681248,22,14,65,117,84,50,32,25,
37797681248,39,36,-70,-128,90,24,53,25,
37797696181,-18,-1,-6,24,-104,-61,-43,-28,
37797696181,-27,-17,-13,127,-24,4,-32,-21,
37797711053,0,-6,-1,-29,2,-13,2,-11,
37797711053,15,42,23,94,35,25,25,9,
37797726189,8,0,15,72,28,12,8,10,
37797726189,-1,1,-35,-80,-62,-11,-3,-1,
37797733520,-8,19,14,10,11,10,-9,-5,
37797733520,9,-3,35,10,-22,10,18,10,
37797748684,4,-11,-68,-58,31,6,6,6,
37797748684,9,9,63,97,47,13,7,9,
37797763842,-3,-17,-36,-112,34,-22,-6,-13,
37797763842,-24,5,-1,10,-44,-30,-35,-28,
37797778782,-16,-19,33,16,-35,0,-12,0,
37797778782,13,17,-26,6,30,32,16,12,
37797801330,20,-1,-19,-65,20,10,28,16,
37797801330,-12,-6,-96,-128,-25,-26,-17,-14,
37797816055,-4,-2,22,73,-5,2,-7,-6,
37797816055,6,14,8,48,10,24,11,7,
37797831282,-30,-42,-28,-5,-85,-48,-53,-34,
37797831282,-6,-8,43,25,-58,-5,-4,3,
37797861133,5,42,1,-22,46,-1,6,4,
37797861133,-25,-32,4,-42,-21,-16,-39,-25,
37797868775,-10,-11,29,73,2,3,-10,-7,
37797868775,0,-18,-29,27,4,-1,3,5,
37797876068,-10,-6,-15,-34,-69,-9,-7,-8,
37797876068,29,16,51,101,27,50,39,29,
37797891046,29,21,-41,-112,100,-6,44,23,
37797891046,-40,-1,-33,-88,-97,-60,-64,-46,
37797913492,-7,-29,-7,5,12,-1,0,-9,
37797913492,16,4,55,30,70,16,26,10,
37797921216,3,-24,-55,-53,-16,-2,-6,-8,
37797921216,-25,-25,37,-6,-66,-31,-42,-23,
37797928529,-3,5,32,53,21,1,-14,0,
37797928529,1,23,-44,13,19,-14,-4,-1,
37797943729,-15,20,0,41,-63,-12,-23,-11,
37797943729,27,27,14,-6,41,29,38,24,
