timestamp,roll,pitch,yaw,
178378354286,187,64,218,
178378371023,187,64,219,
178378390959,187,64,219,
178378414260,186,64,219,
178378429325,186,64,218,
178378450669,186,64,218,
178378474555,186,64,218,
178378504851,186,64,218,
178378533105,186,64,218,
178378555516,186,64,218,
178378577851,186,64,218,
178378600567,186,64,218,
178378622942,186,64,218,
178378646797,186,64,218,
178378668073,187,64,218,
178378691906,187,64,218,
178378713121,187,65,217,
178378728006,187,65,217,
178378742916,187,65,217,
178378768555,187,65,217,
178378788139,187,65,217,
178378804271,187,65,217,
178378818049,187,65,217,
178378840538,187,65,217,
178378862901,187,65,217,
178378885707,187,65,217,
178378907966,187,65,217,
178378938146,187,65,217,
178378953132,187,65,217,
178378983064,187,65,217,
178378998075,187,65,217,
178379020482,187,65,217,
178379080435,187,65,217,
178379087875,187,65,216,
178379132893,187,66,217,
178379155386,187,66,217,
178379170528,187,66,217,
178379185509,187,66,216,
178379207983,187,66,216,
178379237919,187,66,216,
178379252936,187,66,216,
178379283047,187,66,216,
178379312952,187,66,216,
178379328004,187,66,216,
178379373160,187,66,216,
178379387923,187,66,216,
178379432872,187,66,216,
178379455528,187,66,216,
178379507810,187,66,216,
178379545276,187,66,216,
178379582984,187,66,216,
178379635470,187,67,215,
178379687848,187,67,215,
178379725490,187,67,215,
178379747799,187,67,215,
178379785385,187,67,215,
178379807872,187,67,215,
178379853036,187,67,215,
178379875331,187,67,215,
178379927848,187,67,215,
178379973057,187,67,215,
178379988038,187,67,215,
178380025486,187,67,215,
178380047873,187,67,215,
178380092917,187,67,214,
178380115579,187,67,215,
178380175594,187,67,215,
178380212822,187,67,214,
178380265267,187,67,214,
178380287803,187,67,214,
178380325305,187,68,214,
178380347965,187,68,214,
178380385520,187,68,214,
178380408006,187,68,214,
178380445401,187,68,214,
178380467979,187,68,214,
178380490329,187,68,214,
178380512861,187,68,214,
178380535493,187,68,214,
178380550341,187,68,214,
178380565510,187,68,214,
178380580369,187,68,214,
178380602912,187,68,214,
178380617872,187,68,214,
178380640569,187,68,214,
178380670544,187,68,214,
178380685380,187,68,214,
178380707900,187,68,214,
178380722950,187,68,214,
178380737882,187,68,214,
178380760303,187,68,214,
178380782952,187,68,214,
178380797810,187,68,214,
178380827857,187,68,213,
178380850518,187,68,213,
178380865498,187,68,213,
178380880400,187,68,213,
178380902851,187,68,213,
178380917886,187,68,213,
178380940351,187,68,213,
178380962803,187,68,213,
178380977807,187,68,213,
178381008065,187,68,213,
178381030382,187,68,213,
178381045343,187,68,213,
178381060268,187,68,213,
178381082816,187,68,213,
178381097870,187,68,213,
178381120448,187,68,213,
178381143029,187,68,213,
178381157977,187,68,213,
178381187872,187,68,213,
178381210468,187,68,213,
178381240503,187,68,213,
178381270355,187,68,213,
178381300659,187,68,213,
178381315524,187,68,213,
178381330402,188,68,213,
